registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN069-001992	2025-10-25	S3	sur	59.42	F	12
SEN069-001993	2025-10-26	S1	norte		C	6
SEN069-001994	2025-10-26	S2	centro	15.68	C	24
SEN069-001995	2025-10-26	S3	sur	65.45	F	18
SEN069-001996	2025-10-27	S1	norte	12.67	C	24
SEN069-001997	2025-10-27	S2	centro	14.88	C	24
SEN069-001998	2025-10-27	S3	sur	60.44	F	24
SEN069-001999	2025-10-28	S1	norte	15.96	C	6
SEN069-002000	2025-10-28	S2	centro	15.54	C	24
SEN069-002001	2025-10-28	S3	sur	64.33	F	12
SEN069-002002	2025-10-29	S1	norte	15.99	C	24
SEN069-002003	2025-10-29	S2	centro	18.6	C	24
SEN069-002004	2025-10-29	S3	sur	65.92	F	12
SEN069-002005	2025-10-30	S1	norte	16.23	C	24
SEN069-002006	2025-10-30	S2	centro	14.12	C	18
SEN069-002007	2025-10-30	S3	sur	65.05	F	24
SEN069-002008	2025-10-31	S1	norte	14.55	C	24
SEN069-002009	2025-10-31	S2	centro	15.47	C	24
SEN069-002010	2025-10-31	S3	sur	61.6	F	24
SEN069-002011	2025-11-01	S1	norte	13.37	C	18
SEN069-002012	2025-11-01	S2	centro	18.37	C	18
SEN069-002013	2025-11-01	S3	sur	63.74	F	24
SEN069-002014	2025-11-02	S1	norte	13.3	C	6
SEN069-002015	2025-11-02	S2	centro	13.91	C	24
SEN069-002016	2025-11-02	S3	sur	69.6	F	6
SEN069-002017	2025-11-03	S1	norte	12.24	C	24
SEN069-002018	2025-11-03	S2	centro	16.25	C	24
SEN069-002019	2025-11-03	S3	sur	70.05	F	24
SEN069-002020	2025-11-04	S1	norte	14.55	C	24
SEN069-002021	2025-11-04	S2	centro	16.72	C	24
SEN069-002022	2025-11-04	S3	sur	64.43	F	18
SEN069-002023	2025-11-05	S1	norte	10.61	C	24
SEN069-002024	2025-11-05	S2	centro	13.5	C	24
SEN069-002025	2025-11-05	S3	sur	64.51	F	18
SEN069-002026	2025-11-06	S1	norte	13.7	C	6
SEN069-002027	2025-11-06	S2	centro	17.92	C	12
SEN069-002028	2025-11-06	S3	sur	68.57	F	24
SEN069-002029	2025-11-07	S1	norte	17.54	C	6
SEN069-002030	2025-11-07	S2	centro	17.41	C	24
SEN069-002031	2025-11-07	S3	sur	66.14	F	24
SEN069-002033	2025-11-08	S2	centro	14.02	C	12
SEN069-002034	2025-11-08	S3	sur	64.38	F	6
SEN069-002035	2025-11-09	S1	norte	17.47	C	24
SEN069-002036	2025-11-09	S2	centro	15.6	C	24
SEN069-002037	2025-11-09	S3	sur	67.1	F	24
SEN069-002038	2025-11-10	S1	 NORTE 	16.6	C	6
SEN069-002039	2025-11-10	S2	centro	16.14	C	6
SEN069-002040	2025-11-10	S3	sur	67.1	F	6
SEN069-002041	2025-11-11	S1	norte	10.95	C	24
SEN069-002042	2025-11-11	S2	centro	14.05	C	18
SEN069-002043	2025-11-11	S3	sur	70.59	F	24
SEN069-002044	2025-11-12	S1	norte	13.67	C	12
SEN069-002045	2025-11-12	S2	centro	16.12	C	6
SEN069-002046	2025-11-12	S3	sur	62.15	F	24
SEN069-002047	2025-11-13	S1	norte	14.92	C	24
SEN069-002048	2025-11-13	S2	centro	17.15	C	6
SEN069-002049	2025-11-13	S3	sur	60.24	F	18
SEN069-002050	2025-11-14	S1	norte	13.01	C	24
SEN069-002051	2025-11-14	S2	centro	19.36	C	24
SEN069-002052	2025-11-14	S3	sur	64.66	F	24
SEN069-002053	2025-11-15	S1	norte	14.31	C	6
SEN069-002054	2025-11-15	S2	centro	16.99	C	24
SEN069-002055	2025-11-15	S3	sur	60.6	F	24
SEN069-002056	2025-11-16	S1	norte	17.8	C	24
SEN069-002057	2025-11-16	S2	centro	16.91	C	24
SEN069-002058	2025-11-16	S3	sur	62.24	F	18
SEN069-002059	2025-11-17	S1	norte	15.2	C	18
SEN069-002060	2025-11-17	S2	centro	15.44	C	24
SEN069-002061	2025-11-17	S3	sur	71.35	F	12
SEN069-002062	2025-11-18	S1	norte	12.7	C	24
SEN069-002063	2025-11-18	S2	centro	18.4	C	24
SEN069-002064	2025-11-18	S3	sur	63.4	F	6
SEN069-002065	2025-11-19	S1	norte	12.27	C	24
SEN069-002066	2025-11-19	S2	centro	17.09	C	24
SEN069-002067	2025-11-19	S3	sur	67.34	F	12
SEN069-002068	2025-11-20	S1	norte	17.8	C	12
SEN069-002069	2025-11-20	S2	centro	17.61	C	24
SEN069-002070	2025-11-20	S3	sur	68.0	F	24
SEN069-002071	2025-11-21	S1	norte	15.46	C	24
SEN069-002072	2025-11-21	S2	centro	15.79	C	12
SEN069-002073	2025-11-21	S3	sur	68.93	F	24
SEN069-002074	2025-11-22	S1	norte	15.7	C	6
SEN069-002075	2025-11-22	S2	centro	21.19	C	24
SEN069-002076	2025-11-22	S3	sur		F	12
SEN069-002077	2025-11-23	S1	norte	17.29	C	6
SEN069-002078	2025-11-23	S2	centro	15.21	C	18
SEN069-002079	2025-11-23	S3	sur	64.17	F	18
SEN069-002080	2025-11-24	S1	norte	17.03	C	6
SEN069-002081	2025-11-24	S2	centro	19.17	C	18
SEN069-002082	2025-11-24	S3	sur	68.02	F	24
SEN069-002083	2025-11-25	S1	norte	15.99	C	18
SEN069-002084	2025-11-25	S2	centro	20.64	C	24
SEN069-002086	2025-11-26	S1	norte	16.97	C	12
SEN069-002087	2025-11-26	S2	centro	17.86	C	6
SEN069-002088	2025-11-26	S3	sur	73.93	F	24
SEN069-002089	2025-11-27	S1	norte	15.75	C	24
SEN069-002090	2025-11-27	S2	centro	13.05	C	24
SEN069-002091	2025-11-27	S3	sur	70.96	F	12
SEN069-002092	2025-11-28	S1	norte	15.59	C	24
SEN069-002093	2025-11-28	S2	centro	20.73	C	24
SEN069-002094	2025-11-28	S3	sur	70.31	F	18
SEN069-002095	2025-11-29	S1	norte	14.91	C	6
SEN069-002096	2025-11-29	S2	centro	16.84	C	12
SEN069-002097	2025-11-29	S3	sur	62.89	F	6
SEN069-002098	2025-11-30	S1	norte	11.96	C	24
SEN069-002099	2025-11-30	S2	centro	17.96	C	24
SEN069-002100	2025-11-30	S3	sur	67.69	F	24
SEN069-002101	2025-12-01	S1	norte	14.02	C	24
SEN069-002102	2025-12-01	S2	centro	16.73	C	24
SEN069-002103	2025-12-01	S3	sur	66.71	F	18
SEN069-002104	2025-12-02	S1	norte	14.42	C	24
SEN069-002105	2025-12-02	S2	centro	17.76	C	12
SEN069-002106	2025-12-02	S3	sur	68.88	F	24
SEN069-002107	2025-12-03	S1	norte	14.23	C	24
SEN069-002108	2025-12-03	S2	centro	15.22	C	6
SEN069-002109	2025-12-03	S3	sur	72.92	F	24
SEN069-002110	2025-12-04	S1	norte	16.11	C	12
SEN069-002111	2025-12-04	S2	centro	17,45	C	24
SEN069-002112	2025-12-04	S3	sur	69.37	F	18
SEN069-002113	2025-12-05	S1	norte	16.57	C	18
SEN069-002114	2025-12-05	S2	centro	18.72	C	18
SEN069-002115	2025-12-05	S3	sur	70.32	F	6
SEN069-002116	2025-12-06	S1	norte	16.13	C	24
SEN069-002117	2025-12-06	S2	centro	18.23	C	12
SEN069-002118	2025-12-06	S3	sur	65.51	F	12
SEN069-002119	2025-12-07	S1	norte	15.87	C	6
SEN069-002120	2025-12-07	S2	centro	18.46	C	12
SEN069-002121	2025-12-07	S3	sur	72.7	F	12
SEN069-002122	2025-12-08	S1	norte	14.38	C	6
SEN069-002123	2025-12-08	S2	centro	22.18	C	24
SEN069-002124	2025-12-08	S3	sur	71.32	F	24
SEN069-002125	2025-12-09	S1	norte	18.28	C	18
SEN069-002126	2025-12-09	S2	centro	20.47	C	12
SEN069-002127	2025-12-09	S3	sur	69.29	F	12
SEN069-002128	2025-12-10	S1	norte	15.29	C	6
SEN069-002129	2025-12-10	S2	centro	18.49	C	24
SEN069-002130	2025-12-10	S3	sur	71.89	F	6
SEN069-002131	2025-12-11	S1	norte	15.3	C	24
SEN069-002132	2025-12-11	S2	centro	19.01	C	18
SEN069-002133	2025-12-11	S3	sur	71.72	F	24
SEN069-002134	2025-12-12	S1	norte	17.73	C	6
SEN069-002135	2025-12-12	S2	 CENTRO 	20.05	C	12
SEN069-002136	2025-12-12	S3	sur	66.97	F	24
SEN069-002137	2025-12-13	S1	norte	19.77	C	24
SEN069-002139	2025-12-13	S3	sur	65.28	F	24
SEN069-002140	2025-12-14	S1	norte	17.64	C	24
SEN069-002141	2025-12-14	S2	centro	21.62	C	24
SEN069-002142	2025-12-14	S3	sur	66.32	F	18
SEN069-002143	2025-12-15	S1	norte	17.99	C	18
SEN069-002144	2025-12-15	S2	centro	20.78	C	24
SEN069-002145	2025-12-15	S3	sur	68.11	F	6
SEN069-002146	2025-12-16	S1	norte	14.87	C	24
SEN069-002147	2025-12-16	S2	centro	18.34	C	24
SEN069-002148	2025-12-16	S3	sur	66.03	F	12
SEN069-002149	2025-12-17	S1	norte	16.81	C	24
SEN069-002150	2025-12-17	S2	centro	16.18	C	18
SEN069-002151	2025-12-17	S3	sur	68.76	F	6
SEN069-002152	2025-12-18	S1	norte	20.66	C	24
SEN069-002153	2025-12-18	S2	centro	20.25	C	24
SEN069-002154	2025-12-18	S3	sur	75.55	F	24
SEN069-002155	2025-12-19	S1	norte	16.33	C	24
SEN069-002156	2025-12-19	S2	centro	20.01	C	24
SEN069-002157	2025-12-19	S3	sur	71.7	F	12
SEN069-002158	2025-12-20	S1	norte	17.66	C	24
SEN069-002159	2025-12-20	S2	centro		C	24
SEN069-002160	2025-12-20	S3	sur	72.42	F	24
SEN069-002161	2025-12-21	S1	norte	19.36	C	12
SEN069-002162	2025-12-21	S2	centro	19.18	C	24
SEN069-002163	2025-12-21	S3	sur	66.6	F	12
SEN069-002164	2025-12-22	S1	norte	19.32	C	6
SEN069-002165	2025-12-22	S2	centro	19.8	C	12
SEN069-002166	2025-12-22	S3	sur	71.87	F	24
SEN069-002167	2025-12-23	S1	norte	20.9	C	12
SEN069-002168	2025-12-23	S2	centro	19.02	C	24
SEN069-002169	2025-12-23	S3	sur	63.97	F	12
SEN069-002170	2025-12-24	S1	norte	21.0	C	18
SEN069-002171	2025-12-24	S2	centro	16.52	C	24
SEN069-002172	2025-12-24	S3	sur	75.25	F	18
SEN069-002173	2025-12-25	S1	norte	15.24	C	24
SEN069-002174	2025-12-25	S2	centro	17.36	C	6
SEN069-002175	2025-12-25	S3	sur	73.51	F	24
SEN069-002176	2025-12-26	S1	norte	18.05	C	24
SEN069-002177	2025-12-26	S2	centro	20.63	C	24
SEN069-002178	2025-12-26	S3	sur	79.77	F	18
SEN069-002179	2025-12-27	S1	norte	17.53	C	6
SEN069-002180	2025-12-27	S2	centro	22.52	C	12
SEN069-002181	2025-12-27	S3	sur	72.18	F	24
SEN069-002182	2025-12-28	S1	norte	18.96	C	24
SEN069-002183	2025-12-28	S2	centro	18.85	C	6
SEN069-002184	2025-12-28	S3	sur	73.93	F	6
SEN069-002185	2025-12-29	S1	norte	16.75	C	18
SEN069-002186	2025-12-29	S2	centro	20.44	C	24
SEN069-002187	2025-12-29	S3	sur	78.83	F	24
SEN069-002188	2025-12-30	S1	norte	18.77	C	12
SEN069-002189	2025-12-30	S2	centro	20.36	C	18
SEN069-002190	2025-12-30	S3	sur	72.81	F	24
SEN069-002192	2025-12-31	S2	centro	22.45	C	6
SEN069-002193	2025-12-31	S3	sur	75.66	F	24
SEN069-001521	2025-05-21	S3	sur	82.04	F	18
SEN069-001090	2024-12-29	S1	norte	17.76	C	24
SEN069-000202	2024-03-08	S1	norte	22.55	C	24
SEN069-002167	2025-12-23	S1	norte	20.9	C	12
SEN069-000141	2024-02-16	S3	sur	80.89	F	6
SEN069-000581	2024-07-12	S2	centro	22.88	C	24
SEN069-001830	2025-09-01	S3	sur	60.6	F	12
