registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN094-001992	2025-10-25	S3	sur	62.6	F	12
SEN094-001993	2025-10-26	S1	norte		C	24
SEN094-001994	2025-10-26	S2	centro	16.18	C	24
SEN094-001995	2025-10-26	S3	sur	61.51	F	24
SEN094-001996	2025-10-27	S1	norte	11.17	C	24
SEN094-001997	2025-10-27	S2	centro	16.6	C	24
SEN094-001998	2025-10-27	S3	sur	69.02	F	24
SEN094-001999	2025-10-28	S1	norte	11.33	C	24
SEN094-002000	2025-10-28	S2	centro	15.55	C	18
SEN094-002001	2025-10-28	S3	sur	64.49	F	24
SEN094-002002	2025-10-29	S1	norte	13.47	C	24
SEN094-002003	2025-10-29	S2	centro	14.08	C	12
SEN094-002004	2025-10-29	S3	sur	60.57	F	6
SEN094-002005	2025-10-30	S1	norte	14.61	C	18
SEN094-002006	2025-10-30	S2	centro	19.4	C	24
SEN094-002007	2025-10-30	S3	sur	73.22	F	6
SEN094-002008	2025-10-31	S1	norte	15.03	C	24
SEN094-002009	2025-10-31	S2	centro	15.47	C	24
SEN094-002010	2025-10-31	S3	sur	61.45	F	6
SEN094-002011	2025-11-01	S1	norte	15.18	C	12
SEN094-002012	2025-11-01	S2	centro	16.89	C	18
SEN094-002013	2025-11-01	S3	sur	67.32	F	18
SEN094-002014	2025-11-02	S1	norte	13.13	C	6
SEN094-002015	2025-11-02	S2	centro	16.67	C	12
SEN094-002016	2025-11-02	S3	sur	61.78	F	12
SEN094-002017	2025-11-03	S1	norte	15.22	C	24
SEN094-002018	2025-11-03	S2	centro	16.04	C	24
SEN094-002019	2025-11-03	S3	sur	64.31	F	24
SEN094-002020	2025-11-04	S1	norte	13.19	C	12
SEN094-002021	2025-11-04	S2	centro	17.92	C	24
SEN094-002022	2025-11-04	S3	sur	61.91	F	12
SEN094-002023	2025-11-05	S1	norte	11.77	C	18
SEN094-002024	2025-11-05	S2	centro	15.56	C	24
SEN094-002025	2025-11-05	S3	sur	63.94	F	6
SEN094-002026	2025-11-06	S1	norte	14.38	C	24
SEN094-002027	2025-11-06	S2	centro	16.26	C	18
SEN094-002028	2025-11-06	S3	sur	61.37	F	24
SEN094-002029	2025-11-07	S1	norte	14.69	C	24
SEN094-002030	2025-11-07	S2	centro	13.12	C	24
SEN094-002031	2025-11-07	S3	sur	64.53	F	6
SEN094-002033	2025-11-08	S2	centro	15.42	C	12
SEN094-002034	2025-11-08	S3	sur	61.07	F	18
SEN094-002035	2025-11-09	S1	norte	13.39	C	24
SEN094-002036	2025-11-09	S2	centro	18.31	C	6
SEN094-002037	2025-11-09	S3	sur	64.92	F	24
SEN094-002038	2025-11-10	S1	 NORTE 	12.11	C	24
SEN094-002039	2025-11-10	S2	centro	15.54	C	24
SEN094-002040	2025-11-10	S3	sur	67.17	F	12
SEN094-002041	2025-11-11	S1	norte	12.87	C	24
SEN094-002042	2025-11-11	S2	centro	16.7	C	24
SEN094-002043	2025-11-11	S3	sur	68.22	F	18
SEN094-002044	2025-11-12	S1	norte	15.93	C	18
SEN094-002045	2025-11-12	S2	centro	14.12	C	18
SEN094-002046	2025-11-12	S3	sur	58.98	F	12
SEN094-002047	2025-11-13	S1	norte	14.41	C	12
SEN094-002048	2025-11-13	S2	centro	17.55	C	6
SEN094-002049	2025-11-13	S3	sur	70.91	F	24
SEN094-002050	2025-11-14	S1	norte	15.36	C	18
SEN094-002051	2025-11-14	S2	centro	15.32	C	24
SEN094-002052	2025-11-14	S3	sur	67.92	F	18
SEN094-002053	2025-11-15	S1	norte	14.26	C	24
SEN094-002054	2025-11-15	S2	centro	16.02	C	24
SEN094-002055	2025-11-15	S3	sur	67.52	F	18
SEN094-002056	2025-11-16	S1	norte	16.16	C	24
SEN094-002057	2025-11-16	S2	centro	17.25	C	12
SEN094-002058	2025-11-16	S3	sur	69.44	F	12
SEN094-002059	2025-11-17	S1	norte	17.01	C	18
SEN094-002060	2025-11-17	S2	centro	17.13	C	24
SEN094-002061	2025-11-17	S3	sur	61.27	F	18
SEN094-002062	2025-11-18	S1	norte	17.27	C	24
SEN094-002063	2025-11-18	S2	centro	18.55	C	24
SEN094-002064	2025-11-18	S3	sur	64.32	F	18
SEN094-002065	2025-11-19	S1	norte	14.46	C	24
SEN094-002066	2025-11-19	S2	centro	17.64	C	12
SEN094-002067	2025-11-19	S3	sur	64.5	F	18
SEN094-002068	2025-11-20	S1	norte	11.88	C	6
SEN094-002069	2025-11-20	S2	centro	13.71	C	24
SEN094-002070	2025-11-20	S3	sur	73.74	F	6
SEN094-002071	2025-11-21	S1	norte	16.94	C	18
SEN094-002072	2025-11-21	S2	centro	19.82	C	24
SEN094-002073	2025-11-21	S3	sur	64.09	F	6
SEN094-002074	2025-11-22	S1	norte	11.99	C	24
SEN094-002075	2025-11-22	S2	centro	18.36	C	24
SEN094-002076	2025-11-22	S3	sur		F	12
SEN094-002077	2025-11-23	S1	norte	15.96	C	24
SEN094-002078	2025-11-23	S2	centro	20.73	C	6
SEN094-002079	2025-11-23	S3	sur	63.0	F	24
SEN094-002080	2025-11-24	S1	norte	14.17	C	12
SEN094-002081	2025-11-24	S2	centro	15.76	C	24
SEN094-002082	2025-11-24	S3	sur	64.78	F	24
SEN094-002083	2025-11-25	S1	norte	15.96	C	24
SEN094-002084	2025-11-25	S2	centro	13.86	C	6
SEN094-002086	2025-11-26	S1	norte	15.05	C	6
SEN094-002087	2025-11-26	S2	centro	17.59	C	24
SEN094-002088	2025-11-26	S3	sur	59.45	F	6
SEN094-002089	2025-11-27	S1	norte	18.59	C	12
SEN094-002090	2025-11-27	S2	centro	14.76	C	24
SEN094-002091	2025-11-27	S3	sur	68.61	F	24
SEN094-002092	2025-11-28	S1	norte	16.31	C	12
SEN094-002093	2025-11-28	S2	centro	18.71	C	24
SEN094-002094	2025-11-28	S3	sur	64.14	F	24
SEN094-002095	2025-11-29	S1	norte	15.54	C	24
SEN094-002096	2025-11-29	S2	centro	16.56	C	12
SEN094-002097	2025-11-29	S3	sur	70.54	F	24
SEN094-002098	2025-11-30	S1	norte	16.76	C	24
SEN094-002099	2025-11-30	S2	centro	19.91	C	24
SEN094-002100	2025-11-30	S3	sur	63.01	F	24
SEN094-002101	2025-12-01	S1	norte	15.97	C	24
SEN094-002102	2025-12-01	S2	centro	19.87	C	18
SEN094-002103	2025-12-01	S3	sur	73.15	F	6
SEN094-002104	2025-12-02	S1	norte	18.16	C	24
SEN094-002105	2025-12-02	S2	centro	18.47	C	24
SEN094-002106	2025-12-02	S3	sur	66.53	F	12
SEN094-002107	2025-12-03	S1	norte	16.65	C	24
SEN094-002108	2025-12-03	S2	centro	19.74	C	6
SEN094-002109	2025-12-03	S3	sur	72.6	F	18
SEN094-002110	2025-12-04	S1	norte	16.04	C	24
SEN094-002111	2025-12-04	S2	centro	14,28	C	12
SEN094-002112	2025-12-04	S3	sur	68.38	F	24
SEN094-002113	2025-12-05	S1	norte	15.68	C	6
SEN094-002114	2025-12-05	S2	centro	20.38	C	24
SEN094-002115	2025-12-05	S3	sur	70.04	F	12
SEN094-002116	2025-12-06	S1	norte	18.05	C	24
SEN094-002117	2025-12-06	S2	centro	15.04	C	18
SEN094-002118	2025-12-06	S3	sur	70.32	F	18
SEN094-002119	2025-12-07	S1	norte	11.67	C	24
SEN094-002120	2025-12-07	S2	centro	17.73	C	18
SEN094-002121	2025-12-07	S3	sur	64.61	F	6
SEN094-002122	2025-12-08	S1	norte	17.69	C	24
SEN094-002123	2025-12-08	S2	centro	17.64	C	24
SEN094-002124	2025-12-08	S3	sur	67.39	F	6
SEN094-002125	2025-12-09	S1	norte	14.64	C	12
SEN094-002126	2025-12-09	S2	centro	17.98	C	18
SEN094-002127	2025-12-09	S3	sur	72.64	F	24
SEN094-002128	2025-12-10	S1	norte	18.37	C	24
SEN094-002129	2025-12-10	S2	centro	17.82	C	6
SEN094-002130	2025-12-10	S3	sur	70.86	F	24
SEN094-002131	2025-12-11	S1	norte	20.62	C	24
SEN094-002132	2025-12-11	S2	centro	24.41	C	6
SEN094-002133	2025-12-11	S3	sur	69.08	F	18
SEN094-002134	2025-12-12	S1	norte	17.62	C	24
SEN094-002135	2025-12-12	S2	 CENTRO 	18.24	C	18
SEN094-002136	2025-12-12	S3	sur	74.76	F	24
SEN094-002137	2025-12-13	S1	norte	18.36	C	24
SEN094-002139	2025-12-13	S3	sur	60.33	F	24
SEN094-002140	2025-12-14	S1	norte	16.53	C	24
SEN094-002141	2025-12-14	S2	centro	17.56	C	18
SEN094-002142	2025-12-14	S3	sur	63.44	F	6
SEN094-002143	2025-12-15	S1	norte	16.41	C	6
SEN094-002144	2025-12-15	S2	centro	16.35	C	18
SEN094-002145	2025-12-15	S3	sur	69.97	F	6
SEN094-002146	2025-12-16	S1	norte	16.56	C	18
SEN094-002147	2025-12-16	S2	centro	18.65	C	24
SEN094-002148	2025-12-16	S3	sur	71.66	F	24
SEN094-002149	2025-12-17	S1	norte	17.6	C	6
SEN094-002150	2025-12-17	S2	centro	19.05	C	18
SEN094-002151	2025-12-17	S3	sur	73.13	F	24
SEN094-002152	2025-12-18	S1	norte	14.94	C	6
SEN094-002153	2025-12-18	S2	centro	17.74	C	18
SEN094-002154	2025-12-18	S3	sur	70.99	F	24
SEN094-002155	2025-12-19	S1	norte	18.55	C	24
SEN094-002156	2025-12-19	S2	centro	20.19	C	12
SEN094-002157	2025-12-19	S3	sur	71.43	F	12
SEN094-002158	2025-12-20	S1	norte	17.41	C	24
SEN094-002159	2025-12-20	S2	centro		C	24
SEN094-002160	2025-12-20	S3	sur	72.41	F	24
SEN094-002161	2025-12-21	S1	norte	22.83	C	24
SEN094-002162	2025-12-21	S2	centro	19.53	C	12
SEN094-002163	2025-12-21	S3	sur	74.05	F	24
SEN094-002164	2025-12-22	S1	norte	18.09	C	6
SEN094-002165	2025-12-22	S2	centro	21.9	C	18
SEN094-002166	2025-12-22	S3	sur	70.32	F	12
SEN094-002167	2025-12-23	S1	norte	19.04	C	24
SEN094-002168	2025-12-23	S2	centro	19.0	C	24
SEN094-002169	2025-12-23	S3	sur	67.8	F	12
SEN094-002170	2025-12-24	S1	norte	14.73	C	24
SEN094-002171	2025-12-24	S2	centro	18.1	C	24
SEN094-002172	2025-12-24	S3	sur	73.04	F	24
SEN094-002173	2025-12-25	S1	norte	18.08	C	24
SEN094-002174	2025-12-25	S2	centro	19.22	C	24
SEN094-002175	2025-12-25	S3	sur	69.67	F	12
SEN094-002176	2025-12-26	S1	norte	15.07	C	24
SEN094-002177	2025-12-26	S2	centro	21.3	C	24
SEN094-002178	2025-12-26	S3	sur	74.0	F	24
SEN094-002179	2025-12-27	S1	norte	21.38	C	6
SEN094-002180	2025-12-27	S2	centro	19.9	C	24
SEN094-002181	2025-12-27	S3	sur	71.02	F	24
SEN094-002182	2025-12-28	S1	norte	18.29	C	6
SEN094-002183	2025-12-28	S2	centro	24.11	C	24
SEN094-002184	2025-12-28	S3	sur	71.4	F	18
SEN094-002185	2025-12-29	S1	norte	16.06	C	24
SEN094-002186	2025-12-29	S2	centro	18.54	C	24
SEN094-002187	2025-12-29	S3	sur	71.45	F	18
SEN094-002188	2025-12-30	S1	norte	15.41	C	24
SEN094-002189	2025-12-30	S2	centro	21.02	C	18
SEN094-002190	2025-12-30	S3	sur	73.81	F	6
SEN094-002192	2025-12-31	S2	centro	19.4	C	6
SEN094-002193	2025-12-31	S3	sur	73.11	F	12
SEN094-000790	2024-09-20	S1	norte	12.15	C	24
SEN094-000302	2024-04-10	S2	centro	22.13	C	24
SEN094-001182	2025-01-28	S3	sur	79.93	F	24
SEN094-001522	2025-05-22	S1	norte	21.1	C	18
SEN094-001511	2025-05-18	S2	centro	26.41	C	24
SEN094-001726	2025-07-29	S1	norte	14.6	C	18
SEN094-000156	2024-02-21	S3	sur	85.53	F	24
