registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE086-001642,2025-07-01,B1,20.3,62,147.2,600,0.71
ENE086-001643,2025-07-01,B2,19.7,60,203.7,1200,0.71
ENE086-001644,2025-07-01,B3,18.8,137,362.31,1800,0.71
ENE086-001645,2025-07-02,B1,18.3,48,121.08,600,0.71
ENE086-001646,2025-07-02,B2,18.9,68,213.7,1200,0.71
ENE086-001647,2025-07-02,B3,20.8,102,314.6,1800,0.71
ENE086-001648,2025-07-03,B1,16.0,65,169.84,600,0.71
ENE086-001649,2025-07-03,B2,19.4,83,236.85,1200,0.71
ENE086-001650,2025-07-03,B3,19.8,111,325.64,1800,0.71
ENE086-001651,2025-07-04,B1,20.4,52,138.66,600,0.71
ENE086-001652,2025-07-04,B2,18.9,65,224.7,1200,0.71
ENE086-001653,2025-07-04,B3,19.5,76,265.55,1800,0.71
ENE086-001654,2025-07-05,B1,20.4,7,73.49,600,0.71
ENE086-001655,2025-07-05,B2,17.3,15,127.42,1200,0.71
ENE086-001656,2025-07-05,B3,20.6,21,179.11,1800,0.71
ENE086-001657,2025-07-06,B1,17.4,10,73.29,600,0.71
ENE086-001658,2025-07-06,B2,16.7,11,144.24,1200,0.71
ENE086-001659,2025-07-06,B3,19.6,21,197.01,1800,0.71
ENE086-001660,2025-07-07,B1,17.5,25,87.78,600,0.71
ENE086-001662,2025-07-07,B3,16.1,119,366.49,1800,0.71
ENE086-001663,2025-07-08,B1,18.3,65,169.07,600,0.71
ENE086-001664,2025-07-08,B2,19.3,75,193.02,1200,0.71
ENE086-001665,2025-07-08,B3,19.6,98,289.47,1800,0.71
ENE086-001666,2025-07-09,B1,18.5,45,109.51,600,0.71
ENE086-001667,2025-07-09,B2,16.6,55,194.4,1200,0.71
ENE086-001668,2025-07-09,B3,17.7,91,294.52,1800,0.71
ENE086-001669,2025-07-10,B1,18.7,51,124.2,600,0.71
ENE086-001670,2025-07-10,B2,17.7,72,209.73,1200,0.71
ENE086-001671,2025-07-10,B3,17.9,99,306.62,1800,0.71
ENE086-001672,2025-07-11,B1,19.3,56,147.05,600,0.71
ENE086-001673,2025-07-11,B2,16.7,73,231.27,1200,0.71
ENE086-001674,2025-07-11,B3,15.6,85,346.42,1800,0.71
ENE086-001675,2025-07-12,B1,16.7,10,81.57,600,0.71
ENE086-001676,2025-07-12,B2,13.1,15,200.51,1200,0.71
ENE086-001677,2025-07-12,B3,15.2,21,239.81,1800,0.71
ENE086-001678,2025-07-13,B1,17.6,5,43.64,600,0.71
ENE086-001679,2025-07-13,B2,17.5,12,125.32,1200,0.71
ENE086-001680,2025-07-13,B3,13.7,22,277.59,1800,0.71
ENE086-001681,2025-07-14,B1,15.2,50,142.97,600,0.71
ENE086-001682,2025-07-14,B2,14.8,85,277.78,1200,0.71
ENE086-001683,2025-07-14,B3,18.3,111,314.98,1800,0.71
ENE086-001684,2025-07-15,B1,16.7,72,183.92,600,0.71
ENE086-001685,2025-07-15,B2,18.0,58,187.14,1200,0.71
ENE086-001686,2025-07-15,B3,19.4,107,309.79,1800,0.71
ENE086-001687,2025-07-16,B1,16.2,37,130.66,600,0.71
ENE086-001688,2025-07-16,B2,15.9,80,248.27,1200,0.71
ENE086-001689,2025-07-16,B3,17.7,101,"312,23",1800,0.71
ENE086-001690,2025-07-17,B1,17.0,38,114.26,600,0.71
ENE086-001691,2025-07-17,B2,17.1,66,203.28,1200,0.71
ENE086-001692,2025-07-17,B3,15.6,103,354.31,1800,0.71
ENE086-001693,2025-07-18,B1,15.7,69,184.49,600,0.71
ENE086-001694,2025-07-18,B2,14.2,63,251.49,1200,0.71
ENE086-001695,2025-07-18,B3,17.1,97,306.18,1800,0.71
ENE086-001696,2025-07-19,B1,15.7,9,77.02,600,0.71
ENE086-001697,2025-07-19,B2,15.3,11,156.39,1200,0.71
ENE086-001698,2025-07-19,B3,16.0,23,216.2,1800,0.71
ENE086-001699,2025-07-20,B1,18.5,8,72.9,600,0.71
ENE086-001700,2025-07-20,B2,13.6,16,203.6,1200,0.71
ENE086-001701,2025-07-20,B3,16.2,19,207.66,1800,0.71
ENE086-001702,2025-07-21,B1,15.2,53,174.77,600,0.71
ENE086-001703,2025-07-21,B2,17.5,63,208.71,1200,0.71
ENE086-001704,2025-07-21,B3,15.9,88,320.02,1800,0.71
ENE086-001705,2025-07-22,B1,15.9,40,128.85,600,0.71
ENE086-001706,2025-07-22,B2,14.2,57,253.57,1200,0.71
ENE086-001707,2025-07-22,B3,15.2,105,365.88,1800,0.71
ENE086-001708,2025-07-23,B1,15.1,58,168.33,600,0.71
ENE086-001709,2025-07-23,B2,15.9,92,263.91,1200,0.71
ENE086-001710,2025-07-23,B3,13.3,89,395.77,1800,0.71
ENE086-001711,2025-07-24,B1,15.2,54,157.69,600,0.71
ENE086-001712,2025-07-24,B2,17.3,79,239.58,1200,0.71
ENE086-001713,2025-07-24,B3,14.9,106,381.85,1800,0.71
ENE086-001715,2025-07-25,B2,19.7,51,182.31,1200,0.71
ENE086-001716,2025-07-25,B3,15.4,133,383.34,1800,0.71
ENE086-001717,2025-07-26,B1,15.3,14,94.71,600,0.71
ENE086-001718,2025-07-26,B2,15.2,17,157.52,1200,0.71
ENE086-001719,2025-07-26,B3,12.9,19,315.75,1800,0.71
ENE086-001720,2025-07-27,B1,14.1,10,102.04,600,0.71
ENE086-001721,2025-07-27,B2,15.4,14,160.66,1200,0.71
ENE086-001722,2025-07-27,B3,15.0,22,253.41,1800,0.71
ENE086-001723,2025-07-28,B1,14.5,28,104.95,600,0.71
ENE086-001724,2025-07-28,B2,14.3,69,265.96,1200,0.71
ENE086-001725,2025-07-28,B3,13.3,113,455.83,1800,0.71
ENE086-001726,2025-07-29,B1,14.4,30,129.94,600,0.71
ENE086-001727,2025-07-29,B2,12.9,85,328.86,1200,0.71
ENE086-001728,2025-07-29,B3,14.4,116,402.65,1800,0.71
ENE086-001729,2025-07-30,B1,13.8,27,141.15,600,0.71
ENE086-001730,2025-07-30,B2,15.3,90,281.01,1200,0.71
ENE086-001731,2025-07-30,B3,14.7,110,372.13,1800,0.71
ENE086-001732,2025-07-31,B1,13.2,47,164.28,600,0.71
ENE086-001733,2025-07-31,B2,15.7,59,231.62,1200,0.71
ENE086-001734,2025-07-31,B3,11.5,113,516.41,1800,0.71
ENE086-001735,2025-08-01,B1,12.9,34,163.54,600,0.71
ENE086-001736,2025-08-01,B2,14.3,92,287.8,1200,0.71
ENE086-001737,2025-08-01,B3,15.2,107,368.09,1800,0.71
ENE086-001738,2025-08-02,B1,16.2,7,87.97,600,0.71
ENE086-001739,2025-08-02,B2,14.0,16,196.34,1200,0.71
ENE086-001740,2025-08-02,B3,15.7,23,233.7,1800,0.71
ENE086-001741,2025-08-03,B1,12.2,13,132.28,600,0.71
ENE086-001742,2025-08-03,B2,10.5,12,301.69,1200,0.71
ENE086-001743,2025-08-03,B3,14.8,19,230.7,1800,0.71
ENE086-001744,2025-08-04,B1,14.3,29,,600,0.71
ENE086-001745,2025-08-04,B2,16.7,60,223.28,1200,0.71
ENE086-001746,2025-08-04,B3,14.7,87,346.64,1800,0.71
ENE086-001747,2025-08-05,B1,13.7,47,171.11,600,0.71
ENE086-001748,2025-08-05,B2,10.9,81,393.19,1200,0.71
ENE086-001749,2025-08-05,B3,16.0,99,337.82,1800,0.71
ENE086-001750,2025-08-06,B1,11.9,15,150.69,600,0.71
ENE086-001751,2025-08-06,B2,11.8,83,351.05,1200,0.71
ENE086-001752,2025-08-06,B3,15.4,124,391.54,1800,0.71
ENE086-001753,2025-08-07,B1,13.2,47,165.25,600,0.71
ENE086-001754,2025-08-07,B2,13.6,71,288.04,1200,0.71
ENE086-001755,2025-08-07,B3,11.7,106,503.65,1800,0.71
ENE086-001756,2025-08-08,B1,11.9,47,193.69,600,0.71
ENE086-001757,2025-08-08,B2,9.5,78,431.83,1200,0.71
ENE086-001758,2025-08-08,B3,12.5,101,460.22,1800,0.71
ENE086-001759,2025-08-09,B1,14.4,11,107.07,600,0.71
ENE086-001760,2025-08-09,B2,15.1,17,166.61,1200,0.71
ENE086-001761,2025-08-09,B3,15.4,23,243.84,1800,0.71
ENE086-001762,2025-08-10,B1,13.3,10,134.73,600,0.71
ENE086-001763,2025-08-10,B2,12.2,17,249.77,1200,0.71
ENE086-001764,2025-08-10,B3,13.4,25,319.4,1800,0.71
ENE086-001765,2025-08-11,B1,13.7,38,173.15,600,0.71
ENE086-001766,2025-08-11,B2,13.8,82,293.77,1200,0.71
ENE086-001768,2025-08-12,B1,13.7,44,148.47,600,0.71
ENE086-001769,2025-08-12,B2,15.5,78,273.43,1200,0.71
ENE086-001770,2025-08-12,B3,15.6,114,355.53,1800,0.71
ENE086-001771,2025-08-13,B1,12.1,56,193.85,600,0.71
ENE086-001772,2025-08-13,B2,11.9,56,307.07,1200,0.71
ENE086-001773,2025-08-13,B3,14.7,103,377.07,1800,0.71
ENE086-001774,2025-08-14,B1,13.9,37,146.32,600,0.71
ENE086-001775,2025-08-14,B2,11.6,76,340.88,1200,0.71
ENE086-001776,2025-08-14,B3,12.2,99,461.91,1800,0.71
ENE086-001777,2025-08-15,B1,13.6,66,172.44,600,0.71
ENE086-001778,2025-08-15,B2,9.8,83,440.34,1200,0.71
ENE086-001779,2025-08-15,B3,14.1,125,431.33,1800,0.71
ENE086-001780,2025-08-16,B1,12.4,6,120.97,600,0.71
ENE086-001781,2025-08-16,B2,12.4,17,240.71,1200,0.71
ENE086-001782,2025-08-16,B3,12.1,18,354.34,1800,0.71
ENE086-001783,2025-08-17,B1,12.8,12,125.54,600,0.71
ENE086-001784,2025-08-17,B2,11.6,22,276.94,1200,0.71
ENE086-001785,2025-08-17,B3,15.0,22,247.62,1800,0.71
ENE086-001786,2025-08-18,B1,12.7,54,188.98,600,0.71
ENE086-001787,2025-08-18,B2,10.2,74,416.66,1200,0.71
ENE086-001788,2025-08-18,B3,11.0,111,544.43,1800,0.71
ENE086-001789,2025-08-19,B1,12.7,63,208.02,600,0.71
ENE086-001790,2025-08-19,B2,13.6,65,266.48,1200,0.71
ENE086-001791,2025-08-19,B3,10.8,146,620.54,1800,0.71
ENE086-001792,2025-08-20,B1,12.7,38,163.58,600,0.71
ENE086-001793,2025-08-20,B2,12.4,58,310.02,1200,0.71
ENE086-001794,2025-08-20,B3,9.8,79,580.43,1800,0.71
ENE086-001795,2025-08-21,B1,14.0,49,162.15,600,0.71
ENE086-001796,2025-08-21,B2,11.4,87,387.21,1200,0.71
ENE086-001797,2025-08-21,B3,12.7,112,474.71,1800,0.71
ENE086-001798,2025-08-22,B1,10.2,59,236.59,600,0.71
ENE086-001799,2025-08-22,B2,13.8,81,306.38,1200,0.71
ENE086-001800,2025-08-22,B3,11.1,100,505.96,1800,0.71
ENE086-001801,2025-08-23,B1,12.7,7,123.26,600,0.71
ENE086-001802,2025-08-23,B2,11.6,12,247.58,1200,0.71
ENE086-001803,2025-08-23,B3,13.1,17,312.32,1800,0.71
ENE086-001804,2025-08-24,B1,11.1,11,162.49,600,0.71
ENE086-001805,2025-08-24,B2,14.5,14,175.63,1200,0.71
ENE086-001806,2025-08-24,B3,11.5,23,393.08,1800,0.71
ENE086-001807,2025-08-25,B1,14.0,59,172.57,600,0.71
ENE086-001808,2025-08-25,B2,12.7,76,332.65,1200,0.71
ENE086-001809,2025-08-25,B3,13.5,105,425.23,1800,0.71
ENE086-001810,2025-08-26,B1,11.6,51,191.11,600,0.71
ENE086-001811,2025-08-26,B2,10.8,68,370.94,1200,0.71
ENE086-001812,2025-08-26,B3,14.2,119,406.54,1800,0.71
ENE086-001813,2025-08-27,B1,10.5,40,209.01,600,0.71
ENE086-001814,2025-08-27,B2,8.9,76,472.33,1200,0.71
ENE086-001815,2025-08-27,B3,10.4,98,568.64,1800,0.71
ENE086-001816,2025-08-28,B1,11.3,59,235.76,600,0.71
ENE086-001817,2025-08-28,B2,9.6,92,450.51,1200,0.71
ENE086-001818,2025-08-28,B3,12.9,100,439.77,1800,0.71
ENE086-001819,2025-08-29,B1,11.7,63,218.16,600,0.71
ENE086-001821,2025-08-29,B3,10.2,119,610.28,1800,0.71
ENE086-001822,2025-08-30,B1,9.4,9,186.02,600,0.71
ENE086-001823,2025-08-30,B2,11.8,14,251.37,1200,0.71
ENE086-001824,2025-08-30,B3,11.0,21,421.65,1800,0.71
ENE086-001825,2025-08-31,B1,12.3,6,114.61,600,0.71
ENE086-001826,2025-08-31,B2,12.5,16,233.47,1200,0.71
ENE086-001827,2025-08-31,B3,11.4,19,,1800,0.71
ENE086-001828,2025-09-01,B1,11.4,62,224.18,600,0.71
ENE086-001829,2025-09-01,B2,12.7,64,304.13,1200,0.71
ENE086-001830,2025-09-01,B3,9.7,101,617.75,1800,0.71
ENE086-001831,2025-09-02,B1,13.3,54,196.05,600,0.71
ENE086-001832,2025-09-02,B2,9.4,93,457.9,1200,0.71
ENE086-001833,2025-09-02,B3,11.8,89,468.93,1800,0.71
ENE086-001834,2025-09-03,B1,10.1,39,219.96,600,0.71
ENE086-001835,2025-09-03,B2,12.8,75,315.77,1200,0.71
ENE086-001836,2025-09-03,B3,6.5,125,918.6,1800,0.71
ENE086-001837,2025-09-04,B1,8.8,43,257.53,600,0.71
ENE086-001838,2025-09-04,B2,10.4,64,390.85,1200,0.71
ENE086-001839,2025-09-04,B3,11.5,96,499.4,1800,0.71
ENE086-001840,2025-09-05,B1,13.9,23,105.73,600,0.71
ENE086-001841,2025-09-05,B2,9.8,79,413.9,1200,0.71
ENE086-001842,2025-09-05,B3,13.1,111,446.42,1800,0.71
ENE086-001843,2025-09-06,B1,11.7,12,144.01,600,0.71
ENE086-001844,2025-09-06,B2,9.8,16,328.45,1200,0.71
ENE086-001845,2025-09-06,B3,7.7,19,638.83,1800,0.71
ENE086-001846,2025-09-07,B1,11.7,11,135.75,600,0.71
ENE086-001847,2025-09-07,B2,11.3,20,285.59,1200,0.71
ENE086-001848,2025-09-07,B3,9.2,20,521.01,1800,0.71
ENE086-001849,2025-09-08,B1,11.3,49,203.41,600,0.71
ENE086-001850,2025-09-08,B2,9.7,73,424.68,1200,0.71
ENE086-001851,2025-09-08,B3,8.9,97,664.2,1800,0.71
ENE086-001852,2025-09-09,B1,9.7,47,232.69,600,0.71
ENE086-001853,2025-09-09,B2,10.3,80,401.7,1200,0.71
ENE086-001854,2025-09-09,B3,10.7,91,554.76,1800,0.71
ENE086-001855,2025-09-10,B1,12.5,21,132.87,600,0.71
ENE086-001856,2025-09-10,B2,11.4,68,355.94,1200,0.71
ENE086-001857,2025-09-10,B3,11.1,116,552.9,1800,0.71
ENE086-001858,2025-09-11,B1,10.9,59,224.78,600,0.71
ENE086-001859,2025-09-11,B2,9.4,66,424.51,1200,0.71
ENE086-001860,2025-09-11,B3,9.8,113,629.77,1800,0.71
ENE086-001861,2025-09-12,B1,10.5,34,191.48,600,0.71
ENE086-001862,2025-09-12,B2,10.8,69,368.16,1200,0.71
ENE086-001863,2025-09-12,B3,12.1,127,523.71,1800,0.71
ENE086-001864,2025-09-13,B1,9.7,6,177.73,600,0.71
ENE086-001865,2025-09-13,B2,12.0,12,252.15,1200,0.71
ENE086-001866,2025-09-13,B3,14.1,17,279.42,1800,0.71
ENE086-001867,2025-09-14,B1,11.5,9,133.98,600,0.71
ENE086-001868,2025-09-14,B2,11.6,15,260.6,1200,0.71
ENE086-001869,2025-09-14,B3,10.2,21,483.36,1800,0.71
ENE086-001870,2025-09-15,B1,10.4,38,220.01,600,0.71
ENE086-001871,2025-09-15,B2,10.3,81,407.14,1200,0.71
ENE086-001872,2025-09-15,B3,13.0,108,435.66,1800,0.71
ENE086-001874,2025-09-16,B2,11.3,84,368.76,1200,0.71
ENE086-001875,2025-09-16,B3,10.5,123,602.32,1800,0.71
ENE086-001876,2025-09-17,B1,13.3,55,179.63,600,0.71
ENE086-001877,2025-09-17,B2,8.3,70,494.12,1200,0.71
ENE086-001878,2025-09-17,B3,11.3,100,513.15,1800,0.71
ENE086-001879,2025-09-18,B1,9.1,53,252.92,600,0.71
ENE086-001880,2025-09-18,B2,8.7,72,493.63,1200,0.71
ENE086-001881,2025-09-18,B3,10.6,105,564.04,1800,0.71
ENE086-001882,2025-09-19,B1,12.6,58,207.22,600,0.71
ENE086-001883,2025-09-19,B2,9.6,69,422.84,1200,0.71
ENE086-001884,2025-09-19,B3,14.8,103,373.41,1800,0.71
ENE086-001885,2025-09-20,B1,10.9,8,154.54,600,0.71
ENE086-001886,2025-09-20,B2,9.8,15,323.22,1200,0.71
ENE086-001887,2025-09-20,B3,10.6,18,450.82,1800,0.71
ENE086-001888,2025-09-21,B1,10.4,11,173.66,600,0.71
ENE086-001889,2025-09-21,B2,9.8,14,333.68,1200,0.71
ENE086-001890,2025-09-21,B3,8.4,20,570.27,1800,0.71
ENE086-001891,2025-09-22,B1,10.2,33,192.7,600,0.71
ENE086-001892,2025-09-22,B2,11.9,55,314.84,1200,0.71
ENE086-001893,2025-09-22,B3,10.0,104,604.95,1800,0.71
ENE086-001894,2025-09-23,B1,11.3,33,170.73,600,0.71
ENE086-001895,2025-09-23,B2,10.2,66,387.6,1200,0.71
ENE086-001896,2025-09-23,B3,8.1,115,765.27,1800,0.71
ENE086-001897,2025-09-24,B1,12.2,28,145.71,600,0.71
ENE086-001898,2025-09-24,B2,12.9,77,311.52,1200,0.71
ENE086-001899,2025-09-24,B3,12.5,104,462.53,1800,0.71
ENE086-001900,2025-09-25,B1,10.6,48,"216,04",600,0.71
ENE086-001901,2025-09-25,B2,9.7,92,459.17,1200,0.71
ENE086-001902,2025-09-25,B3,11.5,106,498.99,1800,0.71
ENE086-001903,2025-09-26,B1,9.8,24,202.37,600,0.71
ENE086-001904,2025-09-26,B2,11.0,60,340.05,1200,0.71
ENE086-001905,2025-09-26,B3,8.4,103,706.7,1800,0.71
ENE086-001906,2025-09-27,B1,8.5,10,225.1,600,0.71
ENE086-001907,2025-09-27,B2,9.7,19,342.92,1200,0.71
ENE086-001908,2025-09-27,B3,9.4,22,521.17,1800,0.71
ENE086-001909,2025-09-28,B1,10.8,10,133.18,600,0.71
ENE086-001910,2025-09-28,B2,8.3,13,,1200,0.71
ENE086-001911,2025-09-28,B3,9.6,17,490.06,1800,0.71
ENE086-001912,2025-09-29,B1,9.6,41,222.46,600,0.71
ENE086-001913,2025-09-29,B2,12.2,51,309.68,1200,0.71
ENE086-001914,2025-09-29,B3,10.7,100,556.79,1800,0.71
ENE086-001915,2025-09-30,B1,9.1,39,230.41,600,0.71
ENE086-001916,2025-09-30,B2,10.9,86,390.44,1200,0.71
ENE086-001917,2025-09-30,B3,9.9,106,616.27,1800,0.71
ENE086-001918,2025-10-01,B1,8.9,64,262.7,600,0.71
ENE086-001919,2025-10-01,B2,10.0,86,433.78,1200,0.71
ENE086-001920,2025-10-01,B3,10.4,86,546.26,1800,0.71
ENE086-001921,2025-10-02,B1,8.9,33,241.84,600,0.71
ENE086-001922,2025-10-02,B2,8.6,91,508.06,1200,0.71
ENE086-001923,2025-10-02,B3,8.0,117,762.16,1800,0.71
ENE086-001924,2025-10-03,B1,9.5,40,233.23,600,0.71
ENE086-001925,2025-10-03,B2,9.4,66,433.18,1200,0.71
ENE086-001927,2025-10-04,B1,11.7,10,144.52,600,0.71
ENE086-001928,2025-10-04,B2,9.9,14,326.25,1200,0.71
ENE086-001929,2025-10-04,B3,8.4,23,586.29,1800,0.71
ENE086-001930,2025-10-05,B1,10.0,7,154.11,600,0.71
ENE086-001931,2025-10-05,B2,9.4,18,354.28,1200,0.71
ENE086-001932,2025-10-05,B3,12.1,24,357.45,1800,0.71
ENE086-001933,2025-10-06,B1,9.8,45,238.42,600,0.71
ENE086-001934,2025-10-06,B2,9.7,80,440.96,1200,0.71
ENE086-001935,2025-10-06,B3,8.4,108,719.66,1800,0.71
ENE086-001936,2025-10-07,B1,7.6,53,284.63,600,0.71
ENE086-001937,2025-10-07,B2,10.8,74,377.88,1200,0.71
ENE086-001938,2025-10-07,B3,10.8,108,572.9,1800,0.71
ENE086-001939,2025-10-08,B1,11.0,35,190.55,600,0.71
ENE086-001940,2025-10-08,B2,10.3,63,386.69,1200,0.71
ENE086-001941,2025-10-08,B3,10.2,100,583.03,1800,0.71
ENE086-001942,2025-10-09,B1,9.1,62,264.32,600,0.71
ENE086-001943,2025-10-09,B2,9.4,71,428.15,1200,0.71
ENE086-001944,2025-10-09,B3,13.4,108,428.7,1800,0.71
ENE086-001945,2025-10-10,B1,10.2,50,219.97,600,0.71
ENE086-001946,2025-10-10,B2,9.2,95,476.49,1200,0.71
ENE086-001947,2025-10-10,B3,11.5,111,518.83,1800,0.71
ENE086-001948,2025-10-11,B1,10.1,9,157.57,600,0.71
ENE086-001949,2025-10-11,B2,9.9,15,323.21,1200,0.71
ENE086-001950,2025-10-11,B3,10.4,22,451.47,1800,0.71
ENE086-001951,2025-10-12,B1,10.2,9,175.91,600,0.71
ENE086-001952,2025-10-12,B2,7.3,19,455.11,1200,0.71
ENE086-001953,2025-10-12,B3,12.6,24,342.14,1800,0.71
ENE086-001954,2025-10-13,B1,10.4,47,226.66,600,0.71
ENE086-001955,2025-10-13,B2,10.6,69,377.28,1200,0.71
ENE086-001956,2025-10-13,B3,9.6,113,645.13,1800,0.71
ENE086-001957,2025-10-14,B1,9.8,35,198.37,600,0.71
ENE086-001958,2025-10-14,B2,9.1,80,469.11,1200,0.71
ENE086-001959,2025-10-14,B3,10.1,109,597.13,1800,0.71
ENE086-001960,2025-10-15,B1,12.4,53,192.98,600,0.71
ENE086-001961,2025-10-15,B2,10.3,74,392.69,1200,0.71
ENE086-001962,2025-10-15,B3,10.1,94,572.6,1800,0.71
ENE086-001963,2025-10-16,B1,9.1,53,259.35,600,0.71
ENE086-001964,2025-10-16,B2,12.5,69,313.37,1200,0.71
ENE086-001965,2025-10-16,B3,10.4,116,605.24,1800,0.71
ENE086-001966,2025-10-17,B1,10.2,41,216.05,600,0.71
ENE086-001967,2025-10-17,B2,10.5,84,406.85,1200,0.71
ENE086-001968,2025-10-17,B3,12.3,120,485.31,1800,0.71
ENE086-001969,2025-10-18,B1,9.2,11,198.04,600,0.71
ENE086-001970,2025-10-18,B2,9.0,19,376.0,1200,0.71
ENE086-001971,2025-10-18,B3,10.5,21,454.48,1800,0.71
ENE086-001972,2025-10-19,B1,13.1,7,135.46,600,0.71
ENE086-001973,2025-10-19,B2,12.7,9,209.92,1200,0.71
ENE086-001974,2025-10-19,B3,11.1,25,419.02,1800,0.71
ENE086-001975,2025-10-20,B1,11.3,38,189.67,600,0.71
ENE086-001976,2025-10-20,B2,9.5,87,452.68,1200,0.71
ENE086-001977,2025-10-20,B3,8.0,99,743.08,1800,0.71
ENE086-001978,2025-10-21,B1,9.4,69,274.14,600,0.71
ENE086-001980,2025-10-21,B3,12.2,107,485.34,1800,0.71
ENE086-001981,2025-10-22,B1,13.4,53,175.14,600,0.71
ENE086-001982,2025-10-22,B2,9.0,62,439.22,1200,0.71
ENE086-001983,2025-10-22,B3,9.7,109,619.13,1800,0.71
ENE086-001984,2025-10-23,B1,9.6,74,274.81,600,0.71
ENE086-001985,2025-10-23,B2,10.2,89,435.0,1200,0.71
ENE086-001986,2025-10-23,B3,10.6,121,591.09,1800,0.71
ENE086-001987,2025-10-24,B1,12.2,41,171.56,600,0.71
ENE086-001988,2025-10-24,B2,11.9,109,412.49,1200,0.71
ENE086-001989,2025-10-24,B3,11.4,101,511.73,1800,0.71
ENE086-001990,2025-10-25,B1,12.5,6,114.05,600,0.71
ENE086-001991,2025-10-25,B2,12.9,13,217.61,1200,0.71
ENE086-001992,2025-10-25,B3,11.4,20,391.09,1800,0.71
ENE086-001993,2025-10-26,B1,13.4,10,,600,0.71
ENE086-001994,2025-10-26,B2,14.1,12,175.62,1200,0.71
ENE086-001995,2025-10-26,B3,10.5,19,447.9,1800,0.71
ENE086-001996,2025-10-27,B1,9.1,31,228.36,600,0.71
ENE086-001997,2025-10-27,B2,12.0,94,369.65,1200,0.71
ENE086-001998,2025-10-27,B3,13.1,125,455.63,1800,0.71
ENE086-001999,2025-10-28,B1,12.2,35,172.06,600,0.71
ENE086-002000,2025-10-28,B2,10.6,57,367.25,1200,0.71
ENE086-002001,2025-10-28,B3,9.6,116,662.17,1800,0.71
ENE086-002002,2025-10-29,B1,12.3,43,175.61,600,0.71
ENE086-002003,2025-10-29,B2,10.8,74,377.36,1200,0.71
ENE086-002004,2025-10-29,B3,13.7,122,441.84,1800,0.71
ENE086-002005,2025-10-30,B1,9.8,48,237.1,600,0.71
ENE086-002006,2025-10-30,B2,8.6,73,480.14,1200,0.71
ENE086-002007,2025-10-30,B3,9.4,109,660.63,1800,0.71
ENE086-002008,2025-10-31,B1,14.4,42,149.48,600,0.71
ENE086-002009,2025-10-31,B2,13.7,61,267.26,1200,0.71
ENE086-002010,2025-10-31,B3,9.9,94,601.3,1800,0.71
ENE086-002011,2025-11-01,B1,10.9,8,144.35,600,0.71
ENE086-002012,2025-11-01,B2,14.1,16,192.94,1200,0.71
ENE086-002013,2025-11-01,B3,10.9,23,432.55,1800,0.71
ENE086-002014,2025-11-02,B1,11.1,7,147.0,600,0.71
ENE086-002015,2025-11-02,B2,11.3,14,260.72,1200,0.71
ENE086-002016,2025-11-02,B3,11.4,20,390.44,1800,0.71
ENE086-002017,2025-11-03,B1,12.0,37,183.97,600,0.71
ENE086-002018,2025-11-03,B2,10.4,59,375.13,1200,0.71
ENE086-002019,2025-11-03,B3,14.0,119,425.59,1800,0.71
ENE086-002020,2025-11-04,B1,9.0,57,281.54,600,0.71
ENE086-002021,2025-11-04,B2,12.2,66,321.09,1200,0.71
ENE086-002022,2025-11-04,B3,14.5,114,397.85,1800,0.71
ENE086-002023,2025-11-05,B1,11.7,69,241.93,600,0.71
ENE086-002024,2025-11-05,B2,14.8,67,253.17,1200,0.71
ENE086-002025,2025-11-05,B3,12.0,118,504.83,1800,0.71
ENE086-002026,2025-11-06,B1,13.3,40,161.15,600,0.71
ENE086-002027,2025-11-06,B2,13.1,74,290.39,1200,0.71
ENE086-002028,2025-11-06,B3,11.8,101,491.25,1800,0.71
ENE086-002029,2025-11-07,B1,9.9,30,216.68,600,0.71
ENE086-002030,2025-11-07,B2,14.2,68,265.64,1200,0.71
ENE086-002031,2025-11-07,B3,11.6,107,503.82,1800,0.71
ENE086-002033,2025-11-08,B2,11.7,15,250.88,1200,0.71
ENE086-002034,2025-11-08,B3,14.7,19,242.68,1800,0.71
ENE086-002035,2025-11-09,B1,12.6,7,118.46,600,0.71
ENE086-002036,2025-11-09,B2,10.8,13,277.88,1200,0.71
ENE086-002037,2025-11-09,B3,12.1,22,360.61,1800,0.71
ENE086-002038,2025-11-10,B1,12.9,39,176.58,600,0.71
ENE086-002039,2025-11-10,B2,11.9,63,317.01,1200,0.71
ENE086-002040,2025-11-10,B3,13.3,110,424.4,1800,0.71
ENE086-002041,2025-11-11,B1,12.3,58,199.95,600,0.71
ENE086-002042,2025-11-11,B2,13.4,69,272.92,1200,0.71
ENE086-002043,2025-11-11,B3,10.3,91,563.85,1800,0.71
ENE086-002044,2025-11-12,B1,12.8,67,206.2,600,0.71
ENE086-002045,2025-11-12,B2,12.2,75,332.06,1200,0.71
ENE086-002046,2025-11-12,B3,15.5,104,350.44,1800,0.71
ENE086-002047,2025-11-13,B1,10.6,50,224.62,600,0.71
ENE086-002048,2025-11-13,B2,13.9,72,294.27,1200,0.71
ENE086-002049,2025-11-13,B3,11.4,123,553.26,1800,0.71
ENE086-002050,2025-11-14,B1,11.7,32,165.53,600,0.71
ENE086-002051,2025-11-14,B2,11.2,60,353.26,1200,0.71
