registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR089-000397,2024-03-05,S1,10.0,3.5,atendido,preferente
TUR089-000398,2024-03-05,S2,15.8,7.3,atendido,ordinaria
TUR089-000399,2024-03-05,S3,19.2,13.3,atendido,ordinaria
TUR089-000400,2024-03-05,S1,3.3,3.6,atendido,ordinaria
TUR089-000401,2024-03-05,S2,18.8,12.6,atendido,ordinaria
TUR089-000402,2024-03-06,S3,35.8,15.1,atendido,ordinaria
TUR089-000403,2024-03-06,S1,10.3,17.8,atendido,ordinaria
TUR089-000404,2024-03-06,S2,21.6,,abandono,ordinaria
TUR089-000405,2024-03-06,S3,4.6,8.3,atendido,preferente
TUR089-000406,2024-03-06,S1,13.9,11.4,atendido,ordinaria
TUR089-000407,2024-03-06,S2,18.7,15.1,atendido,ordinaria
TUR089-000408,2024-03-07,S3,7.8,15.3,atendido,ordinaria
TUR089-000409,2024-03-07,S1,5.6,6.7,atendido,ordinaria
TUR089-000410,2024-03-07,S2,15.8,17.4,atendido,ordinaria
TUR089-000411,2024-03-07,S3,8.8,16.7,atendido,ordinaria
TUR089-000412,2024-03-07,S1,6.4,17.3,atendido,preferente
TUR089-000413,2024-03-07,S2,3.9,14.4,atendido,preferente
TUR089-000414,2024-03-08,S3,26.4,8.8,atendido,ordinaria
TUR089-000415,2024-03-08,S1,11.0,5.3,atendido,ordinaria
TUR089-000416,2024-03-08,S2,,8.5,atendido,ordinaria
TUR089-000417,2024-03-08,S3,29.4,12.9,atendido,ordinaria
TUR089-000418,2024-03-08,S1,3.5,6.7,atendido,ordinaria
TUR089-000419,2024-03-08,S2,10.3,17.1,atendido,ordinaria
TUR089-000420,2024-03-09,S3,9.9,5.0,atendido,ordinaria
TUR089-000421,2024-03-09,S1,6.6,14.3,atendido,ordinaria
TUR089-000422,2024-03-09,S2,10.5,17.4,atendido,ordinaria
TUR089-000423,2024-03-09,S3,"3,0",15.1,atendido,preferente
TUR089-000424,2024-03-09,S1,4.4,13.7,atendido,ordinaria
TUR089-000425,2024-03-09,S2,10.6,9.8,atendido,ordinaria
TUR089-000426,2024-03-10,S3,20.0,5.8,atendido,ordinaria
TUR089-000427,2024-03-10,S1,2.1,3.7,atendido,preferente
TUR089-000428,2024-03-10,S2,8.2,16.6,atendido,ordinaria
TUR089-000429,2024-03-10,S3,23.0,6.0,atendido,ordinaria
TUR089-000430,2024-03-10,S1,16.7,7.6,atendido,ordinaria
TUR089-000431,2024-03-10,S2,1.9,12.0,atendido,preferente
TUR089-000432,2024-03-11,S3,29.2,8.1,atendido,ordinaria
TUR089-000433,2024-03-11,S1,17.6,10.3,atendido,ordinaria
TUR089-000434,2024-03-11,S2,10.1,10.7,atendido,ordinaria
TUR089-000435,2024-03-11,S3,7.6,15.3,atendido,ordinaria
TUR089-000436,2024-03-11,S1,10.5,16.5,atendido,ordinaria
TUR089-000437,2024-03-11,S2,6.7,6.0,atendido,ordinaria
TUR089-000438,2024-03-11,S3,10.5,8.2,atendido,ordinaria
TUR089-000439,2024-03-12,S1,7.2,5.0,atendido,ordinaria
TUR089-000440,2024-03-12,S2,4.3,3.9,atendido,preferente
TUR089-000441,2024-03-12,S3,37.9,8.7,atendido,ordinaria
TUR089-000442,2024-03-12,S1,7.7,3.6,atendido,ordinaria
TUR089-000443,2024-03-12,S2,8.5,9.4,atendido,preferente
TUR089-000444,2024-03-12,S3,19.1,6.3,atendido,ordinaria
TUR089-000445,2024-03-13,S1,2.4,11.3,atendido,ordinaria
TUR089-000446,2024-03-13,S2,8.7,10.1,atendido,preferente
TUR089-000447,2024-03-13,S3,7.0,5.9,atendido,preferente
TUR089-000448,2024-03-13,S1,7.3,16.8,atendido,preferente
TUR089-000449,2024-03-13,S2,9.0,7.2,atendido,preferente
TUR089-000450,2024-03-13,S3,12.1,4.9,atendido,ordinaria
TUR089-000451,2024-03-14,S1,7.3,15.6,atendido,ordinaria
TUR089-000452,2024-03-14,S2,12.0,5.1,atendido,ordinaria
TUR089-000453,2024-03-14,S3,7.9,9.8,atendido,ordinaria
TUR089-000454,2024-03-14,S1,5.5,5.7,atendido,ordinaria
TUR089-000455,2024-03-14,S2,20.2,5.8,atendido,ordinaria
TUR089-000456,2024-03-14,S3,20.3,14.9,atendido,ordinaria
TUR089-000457,2024-03-15,S1,6.6,18.0,atendido,ordinaria
TUR089-000458,2024-03-15,S2,5.6,13.6,atendido,ordinaria
TUR089-000459,2024-03-15,S3,9.6,12.5,atendido,ordinaria
TUR089-000460,2024-03-15,S1,8.5,3.1,atendido,ordinaria
TUR089-000461,2024-03-15,S2,9.8,6.7,atendido,ordinaria
TUR089-000462,2024-03-15,S3,10.0,5.1,atendido,preferente
TUR089-000463,2024-03-16,S1,3.1,14.2,atendido,ordinaria
TUR089-000464,2024-03-16,S2,10.1,5.3,atendido,ordinaria
TUR089-000465,2024-03-16,S3,12.3,16.7,atendido,ordinaria
TUR089-000466,2024-03-16,S1,8.8,17.2,atendido,ordinaria
TUR089-000467,2024-03-16,S2,25.0,4.1,atendido,ordinaria
TUR089-000468,2024-03-16,S3,17.3,7.0,atendido,ordinaria
TUR089-000469,2024-03-17,S1,15.4,13.1,atendido,preferente
TUR089-000470,2024-03-17,S2,14.2,14.1,atendido,preferente
TUR089-000471,2024-03-17,S3,22.3,14.4,atendido,ordinaria
TUR089-000472,2024-03-17,S1,4.9,13.7,atendido,preferente
TUR089-000473,2024-03-17,S2,3.8,15.6,atendido,preferente
TUR089-000474,2024-03-17,S3,5.7,9.3,atendido,preferente
TUR089-000475,2024-03-17,S1,3.6,7.8,atendido,preferente
TUR089-000476,2024-03-18,S2,6.3,10.5,atendido,ordinaria
TUR089-000477,2024-03-18,S3,24.2,11.9,atendido,ordinaria
TUR089-000478,2024-03-18,S1,20.3,7.0,atendido,ordinaria
TUR089-000479,2024-03-18,S2,8.1,12.6,atendido,ordinaria
TUR089-000480,2024-03-18,S3,16.4,18.0,atendido,ordinaria
TUR089-000481,2024-03-18,S1,10.5,9.7,atendido,ordinaria
TUR089-000482,2024-03-19,S2,4.3,4.4,atendido,ordinaria
TUR089-000483,2024-03-19,S3,11.8,4.0,atendido,ordinaria
TUR089-000484,2024-03-19,S1,16.6,10.8,atendido,ordinaria
TUR089-000485,2024-03-19,S2,10.1,6.1,atendido,ordinaria
TUR089-000486,2024-03-19,S3,9.5,12.0, ATENDIDO ,ordinaria
TUR089-000487,2024-03-19,S1,6.5,5.3,atendido,ordinaria
TUR089-000488,2024-03-20,S2,6.9,15.4,atendido,ordinaria
TUR089-000489,2024-03-20,S3,8.4,11.8,atendido,ordinaria
TUR089-000490,2024-03-20,S1,8.2,16.1,atendido,ordinaria
TUR089-000491,2024-03-20,S2,6.9,8.0,atendido,preferente
TUR089-000492,2024-03-20,S3,10.7,3.1,atendido,ordinaria
TUR089-000493,2024-03-20,S1,6.0,15.4,atendido,ordinaria
TUR089-000494,2024-03-21,S2,18.4,13.9,atendido,ordinaria
TUR089-000495,2024-03-21,S3,25.4,5.2,atendido,ordinaria
TUR089-000496,2024-03-21,S1,3.9,14.9,atendido,ordinaria
TUR089-000497,2024-03-21,S2,15.5,9.0,atendido,ordinaria
TUR089-000498,2024-03-21,S3,24.7,14.0,atendido,preferente
TUR089-000499,2024-03-21,S1,,17.9,atendido,preferente
TUR089-000500,2024-03-22,S2,10.3,6.2,atendido,ordinaria
TUR089-000501,2024-03-22,S3,5.9,6.0,atendido,preferente
TUR089-000502,2024-03-22,S1,9.0,10.3,atendido,ordinaria
TUR089-000503,2024-03-22,S2,7.6,9.2,atendido,preferente
TUR089-000504,2024-03-22,S3,15.3,16.3,atendido,ordinaria
TUR089-000505,2024-03-22,S1,4.8,10.7,atendido,preferente
TUR089-000506,2024-03-23,S2,7.5,3.8,atendido,ordinaria
TUR089-000507,2024-03-23,S3,6.7,9.5,atendido,preferente
TUR089-000508,2024-03-23,S1,9.5,11.5,atendido,ordinaria
TUR089-000509,2024-03-23,S2,12.5,14.3,atendido,ordinaria
TUR089-000510,2024-03-23,S3,24.6,17.9,atendido,ordinaria
TUR089-000511,2024-03-23,S1,35.1,15.2,atendido,ordinaria
TUR089-000512,2024-03-24,S2,5.0,13.4,atendido,preferente
TUR089-000513,2024-03-24,S3,5.5,6.8,atendido,ordinaria
TUR089-000514,2024-03-24,S1,13.4,13.3,atendido,ordinaria
TUR089-000515,2024-03-24,S2,8.2,17.5,atendido,preferente
TUR089-000516,2024-03-24,S3,6.0,7.8,atendido,ordinaria
TUR089-000517,2024-03-24,S1,2.9,7.3,atendido,ordinaria
TUR089-000518,2024-03-24,S2,8.4,9.0,atendido,ordinaria
TUR089-000519,2024-03-25,S3,7.5,16.4,atendido,ordinaria
TUR089-000520,2024-03-25,S1,7.7,4.7,atendido,ordinaria
TUR089-000521,2024-03-25,S2,11.5,17.1,atendido,ordinaria
TUR089-000522,2024-03-25,S3,4.4,5.4,atendido,ordinaria
TUR089-000523,2024-03-25,S1,9.1,16.4,atendido,preferente
TUR089-000524,2024-03-25,S2,4.4,12.4,atendido,ordinaria
TUR089-000525,2024-03-26,S3,27.2,,abandono,ordinaria
TUR089-000526,2024-03-26,S1,4.5,5.5,atendido,ordinaria
TUR089-000527,2024-03-26,S2,12.4,17.5,atendido,ordinaria
TUR089-000528,2024-03-26,S3,16.1,16.3,atendido,ordinaria
TUR089-000529,2024-03-26,S1,4.6,9.8,atendido,ordinaria
TUR089-000530,2024-03-26,S2,12.5,16.4,atendido,ordinaria
TUR089-000531,2024-03-27,S3,39.8,3.6,atendido,ordinaria
TUR089-000532,2024-03-27,S1,4.4,10.7,atendido,preferente
TUR089-000533,2024-03-27,S2,4.0,17.2,atendido,ordinaria
TUR089-000534,2024-03-27,S3,12.1,17.8,atendido,ordinaria
TUR089-000535,2024-03-27,S1,3.7,3.1,atendido,ordinaria
TUR089-000536,2024-03-27,S2,7.6,12.5,atendido,ordinaria
TUR089-000537,2024-03-28,S3,8.8,16.2,atendido,ordinaria
TUR089-000538,2024-03-28,S1,6.0,12.8,atendido,ordinaria
TUR089-000539,2024-03-28,S2,8.6,7.8,atendido,ordinaria
TUR089-000540,2024-03-28,S3,7.6,16.3,atendido,ordinaria
TUR089-000541,2024-03-28,S1,6.1,9.1,atendido,preferente
TUR089-000542,2024-03-28,S2,18.1,5.2,atendido,preferente
TUR089-000543,2024-03-29,S3,16.9,17.4,atendido,ordinaria
TUR089-000544,2024-03-29,S1,15.4,10.9,atendido,preferente
TUR089-000545,2024-03-29,S2,8.3,3.9,atendido,ordinaria
TUR089-000546,2024-03-29,S3,17.4,8.1,atendido,ordinaria
TUR089-000547,2024-03-29,S1,13.8,7.5,atendido,ordinaria
TUR089-000548,2024-03-29,S2,16.2,6.6,atendido,preferente
TUR089-000549,2024-03-30,S3,26.6,,abandono,ordinaria
TUR089-000550,2024-03-30,S1,4.4,16.3,atendido,ordinaria
TUR089-000551,2024-03-30,S2,12.5,13.9,atendido,ordinaria
TUR089-000552,2024-03-30,S3,11.6,9.9,atendido,ordinaria
TUR089-000553,2024-03-30,S1,12.6,16.2,atendido,ordinaria
TUR089-000554,2024-03-30,S2,5.7,3.7,atendido,preferente
TUR089-000555,2024-03-30,S3,18.9,16.4,atendido,preferente
TUR089-000556,2024-03-31,S1,6.2,14.5,atendido,preferente
TUR089-000557,2024-03-31,S2,16.6,5.9,atendido,preferente
TUR089-000558,2024-03-31,S3,14.6,10.6,atendido,ordinaria
TUR089-000559,2024-03-31,S1,3.1,15.6,atendido,preferente
TUR089-000560,2024-03-31,S2,7.9,15.5,atendido,preferente
TUR089-000561,2024-03-31,S3,40.5,8.3,atendido,preferente
TUR089-000562,2024-04-01,S1,6.1,9.4,atendido,preferente
TUR089-000563,2024-04-01,S2,16.6,14.1,atendido,ordinaria
TUR089-000564,2024-04-01,S3,19.2,,abandono,preferente
TUR089-000565,2024-04-01,S1,9.7,3.9,atendido,ordinaria
TUR089-000566,2024-04-01,S2,16.9,5.7,atendido,ordinaria
TUR089-000567,2024-04-01,S3,13.3,7.4,atendido,preferente
TUR089-000568,2024-04-02,S1,2.5,6.3,atendido,preferente
TUR089-000569,2024-04-02,S2,4.6,17.9,atendido,preferente
TUR089-000570,2024-04-02,S3,32.5,15.1,atendido,ordinaria
TUR089-000571,2024-04-02,S1,6.0,4.6,atendido,ordinaria
TUR089-000572,2024-04-02,S2,22.7,7.2,atendido,ordinaria
TUR089-000573,2024-04-02,S3,11.2,3.5,atendido,ordinaria
TUR089-000574,2024-04-03,S1,3.1,9.9,atendido,ordinaria
TUR089-000575,2024-04-03,S2,3.0,14.5,atendido,preferente
TUR089-000576,2024-04-03,S3,10.1,11.5,atendido,ordinaria
TUR089-000577,2024-04-03,S1,23.2,7.6,atendido,ordinaria
TUR089-000578,2024-04-03,S2,5.9,8.8,atendido,ordinaria
TUR089-000579,2024-04-03,S3,6.0,5.6,atendido,preferente
TUR089-000580,2024-04-04,S1,4.9,9.2,atendido,ordinaria
TUR089-000581,2024-04-04,S2,10.7,4.6,atendido,ordinaria
TUR089-000582,2024-04-04,S3,,4.7,atendido,ordinaria
TUR089-000583,2024-04-04,S1,4.8,11.2, ATENDIDO ,preferente
TUR089-000584,2024-04-04,S2,16.0,11.3,atendido,ordinaria
TUR089-000585,2024-04-04,S3,5.9,11.9,atendido,ordinaria
TUR089-000586,2024-04-05,S1,2.9,10.3,atendido,ordinaria
TUR089-000587,2024-04-05,S2,8.5,13.0,atendido,preferente
TUR089-000588,2024-04-05,S3,14.7,14.4,atendido,ordinaria
TUR089-000589,2024-04-05,S1,4.4,6.2,atendido,preferente
TUR089-000590,2024-04-05,S2,4.2,10.7,atendido,ordinaria
TUR089-000591,2024-04-05,S3,5.7,10.7,atendido,ordinaria
TUR089-000592,2024-04-06,S1,3.8,11.4,atendido,ordinaria
TUR089-000593,2024-04-06,S2,8.8,17.0,atendido,ordinaria
TUR089-000594,2024-04-06,S3,14.6,16.1,atendido,preferente
TUR089-000595,2024-04-06,S1,5.8,9.8,atendido,ordinaria
TUR089-000596,2024-04-06,S2,6.3,11.0,atendido,ordinaria
TUR089-000597,2024-04-06,S3,7.8,14.3,atendido,preferente
TUR089-000598,2024-04-06,S1,5.3,14.7,atendido,ordinaria
TUR089-000599,2024-04-07,S2,6.1,16.5,atendido,ordinaria
TUR089-000600,2024-04-07,S3,6.4,17.2,atendido,ordinaria
TUR089-000601,2024-04-07,S1,9.2,3.8,atendido,preferente
TUR089-000602,2024-04-07,S2,21.9,8.3,atendido,ordinaria
TUR089-000603,2024-04-07,S3,11.8,3.2,atendido,ordinaria
TUR089-000604,2024-04-07,S1,9.8,12.1,atendido,ordinaria
TUR089-000605,2024-04-08,S2,3.6,4.1,atendido,ordinaria
TUR089-000606,2024-04-08,S3,7.1,,abandono,ordinaria
TUR089-000607,2024-04-08,S1,23.0,8.1,atendido,ordinaria
TUR089-000608,2024-04-08,S2,13.9,4.5,atendido,preferente
TUR089-000609,2024-04-08,S3,9.3,11.8,atendido,preferente
TUR089-000610,2024-04-08,S1,8.3,9.9,atendido,preferente
TUR089-000611,2024-04-09,S2,11.3,11.2,atendido,preferente
TUR089-000612,2024-04-09,S3,21.7,7.2,atendido,ordinaria
TUR089-000613,2024-04-09,S1,5.4,8.0,atendido,ordinaria
TUR089-000614,2024-04-09,S2,13.1,11.5,atendido,preferente
TUR089-000615,2024-04-09,S3,9.1,,abandono,ordinaria
TUR089-000616,2024-04-09,S1,4.1,9.7,atendido,ordinaria
TUR089-000617,2024-04-10,S2,8.8,3.3,atendido,preferente
TUR089-000618,2024-04-10,S3,9.5,17.2,atendido,preferente
TUR089-000619,2024-04-10,S1,12.5,6.3,atendido,preferente
TUR089-000620,2024-04-10,S2,8.7,,abandono,ordinaria
TUR089-000621,2024-04-10,S3,6.4,5.6,atendido,preferente
TUR089-000622,2024-04-10,S1,4.3,17.4,atendido,preferente
TUR089-000623,2024-04-11,S2,6.8,8.2,atendido,preferente
TUR089-000624,2024-04-11,S3,4.8,14.1,atendido,preferente
TUR089-000625,2024-04-11,S1,11.7,3.1,atendido,preferente
TUR089-000626,2024-04-11,S2,4.1,6.5,atendido,preferente
TUR089-000627,2024-04-11,S3,48.6,8.3,atendido,preferente
TUR089-000628,2024-04-11,S1,8.0,,abandono,ordinaria
TUR089-000629,2024-04-12,S2,2.9,9.3,atendido,preferente
TUR089-000630,2024-04-12,S3,20.6,5.4,atendido,preferente
TUR089-000631,2024-04-12,S1,12.3,,abandono,ordinaria
TUR089-000632,2024-04-12,S2,9.7,3.1,atendido,ordinaria
TUR089-000633,2024-04-12,S3,37.9,,abandono,preferente
TUR089-000634,2024-04-12,S1,"9,7",10.3,atendido,preferente
TUR089-000635,2024-04-12,S2,7.4,14.3,atendido,ordinaria
TUR089-000636,2024-04-13,S3,6.8,17.3,atendido,preferente
TUR089-000637,2024-04-13,S1,9.1,14.4,atendido,ordinaria
TUR089-000638,2024-04-13,S2,9.0,12.0,atendido,ordinaria
TUR089-000639,2024-04-13,S3,12.2,11.6,atendido,ordinaria
TUR089-000640,2024-04-13,S1,6.8,7.5,atendido,preferente
TUR089-000641,2024-04-13,S2,12.0,5.4,atendido,preferente
TUR089-000642,2024-04-14,S3,5.9,5.2,atendido,ordinaria
TUR089-000643,2024-04-14,S1,6.1,8.2,atendido,preferente
TUR089-000644,2024-04-14,S2,15.0,17.1,atendido,ordinaria
TUR089-000645,2024-04-14,S3,13.4,13.7,atendido,ordinaria
TUR089-000646,2024-04-14,S1,7.6,12.5,atendido,ordinaria
TUR089-000647,2024-04-14,S2,3.5,11.9,atendido,ordinaria
TUR089-000648,2024-04-15,S3,3.1,15.8,atendido,preferente
TUR089-000649,2024-04-15,S1,6.3,9.0,atendido,ordinaria
TUR089-000650,2024-04-15,S2,16.5,12.1,atendido,ordinaria
TUR089-000651,2024-04-15,S3,13.4,8.4,atendido,ordinaria
TUR089-000652,2024-04-15,S1,2.5,15.8,atendido,ordinaria
TUR089-000653,2024-04-15,S2,10.8,3.2,atendido,ordinaria
TUR089-000654,2024-04-16,S3,21.1,17.4,atendido,ordinaria
TUR089-000655,2024-04-16,S1,15.9,17.0,atendido,ordinaria
TUR089-000656,2024-04-16,S2,9.9,6.7,atendido,ordinaria
TUR089-000657,2024-04-16,S3,7.4,6.3,atendido,preferente
TUR089-000658,2024-04-16,S1,8.8,8.2,atendido,preferente
TUR089-000659,2024-04-16,S2,22.1,4.5,atendido,preferente
TUR089-000660,2024-04-17,S3,12.0,14.8,atendido,ordinaria
TUR089-000661,2024-04-17,S1,3.5,16.8,atendido,preferente
TUR089-000662,2024-04-17,S2,6.8,17.1,atendido,preferente
TUR089-000663,2024-04-17,S3,12.5,5.3,atendido,ordinaria
TUR089-000664,2024-04-17,S1,26.4,8.1,atendido,preferente
TUR089-000665,2024-04-17,S2,,13.1,atendido,ordinaria
TUR089-000666,2024-04-18,S3,9.0,11.5,atendido,ordinaria
TUR089-000667,2024-04-18,S1,5.5,5.4,atendido,ordinaria
TUR089-000668,2024-04-18,S2,6.2,10.2,atendido,ordinaria
TUR089-000669,2024-04-18,S3,32.2,7.0,atendido,ordinaria
TUR089-000670,2024-04-18,S1,9.9,8.8,atendido,preferente
TUR089-000671,2024-04-18,S2,8.7,16.1,atendido,preferente
TUR089-000672,2024-04-19,S3,23.5,12.4,atendido,ordinaria
TUR089-000673,2024-04-19,S1,8.0,10.6,atendido,ordinaria
TUR089-000674,2024-04-19,S2,2.7,7.7,atendido,preferente
TUR089-000675,2024-04-19,S3,12.9,17.6,atendido,ordinaria
TUR089-000676,2024-04-19,S1,6.9,9.1,atendido,preferente
TUR089-000677,2024-04-19,S2,7.5,13.9,atendido,ordinaria
TUR089-000678,2024-04-19,S3,14.8,,abandono,preferente
TUR089-000679,2024-04-20,S1,6.2,10.2,atendido,ordinaria
TUR089-000680,2024-04-20,S2,8.9,, ABANDONO ,ordinaria
TUR089-000681,2024-04-20,S3,21.7,9.2,atendido,ordinaria
TUR089-000682,2024-04-20,S1,16.1,,abandono,ordinaria
TUR089-000683,2024-04-20,S2,8.7,12.4,atendido,preferente
TUR089-000684,2024-04-20,S3,4.2,8.4,atendido,ordinaria
TUR089-000685,2024-04-21,S1,22.6,17.5,atendido,ordinaria
TUR089-000686,2024-04-21,S2,13.0,8.8,atendido,ordinaria
TUR089-000687,2024-04-21,S3,7.5,7.8,atendido,ordinaria
TUR089-000688,2024-04-21,S1,1.7,10.3,atendido,preferente
TUR089-000689,2024-04-21,S2,8.0,4.4,atendido,ordinaria
TUR089-000690,2024-04-21,S3,7.2,14.0,atendido,preferente
TUR089-000691,2024-04-22,S1,6.0,8.5,atendido,preferente
TUR089-000692,2024-04-22,S2,5.1,3.7,atendido,ordinaria
TUR089-000693,2024-04-22,S3,3.2,8.0,atendido,preferente
TUR089-000694,2024-04-22,S1,14.8,10.3,atendido,ordinaria
TUR089-000695,2024-04-22,S2,3.7,14.6,atendido,preferente
TUR089-000696,2024-04-22,S3,10.3,14.6,atendido,ordinaria
TUR089-000697,2024-04-23,S1,3.8,9.0,atendido,preferente
TUR089-000698,2024-04-23,S2,10.9,10.5,atendido,ordinaria
TUR089-000699,2024-04-23,S3,5.9,4.1,atendido,ordinaria
TUR089-000700,2024-04-23,S1,4.5,5.6,atendido,ordinaria
TUR089-000701,2024-04-23,S2,2.5,6.6,atendido,ordinaria
TUR089-000702,2024-04-23,S3,14.8,14.4,atendido,ordinaria
TUR089-000703,2024-04-24,S1,2.2,11.9,atendido,preferente
TUR089-000704,2024-04-24,S2,12.6,,abandono,ordinaria
TUR089-000705,2024-04-24,S3,8.2,5.8,atendido,ordinaria
TUR089-000706,2024-04-24,S1,6.9,4.8,atendido,preferente
TUR089-000707,2024-04-24,S2,3.8,12.7,atendido,ordinaria
TUR089-000708,2024-04-24,S3,25.2,18.0,atendido,ordinaria
TUR089-000709,2024-04-25,S1,7.8,13.1,atendido,ordinaria
TUR089-000710,2024-04-25,S2,3.9,8.6,atendido,preferente
TUR089-000711,2024-04-25,S3,17.0,8.7,atendido,ordinaria
TUR089-000712,2024-04-25,S1,8.4,11.7,atendido,ordinaria
TUR089-000713,2024-04-25,S2,3.5,4.6,atendido,ordinaria
TUR089-000714,2024-04-25,S3,49.1,,abandono,preferente
TUR089-000715,2024-04-25,S1,2.3,16.3,atendido,ordinaria
TUR089-000716,2024-04-26,S2,19.6,,abandono,ordinaria
TUR089-000717,2024-04-26,S3,2.3,13.0,atendido,ordinaria
TUR089-000718,2024-04-26,S1,3.7,17.2,atendido,ordinaria
TUR089-000719,2024-04-26,S2,7.3,4.4,atendido,ordinaria
TUR089-000720,2024-04-26,S3,17.4,12.1,atendido,ordinaria
TUR089-000721,2024-04-26,S1,6.8,4.4,atendido,preferente
TUR089-000722,2024-04-27,S2,7.0,6.4,atendido,ordinaria
TUR089-000723,2024-04-27,S3,23.6,17.3,atendido,ordinaria
TUR089-000724,2024-04-27,S1,2.5,12.0,atendido,ordinaria
TUR089-000725,2024-04-27,S2,14.6,12.7,atendido,ordinaria
TUR089-000726,2024-04-27,S3,10.7,6.3,atendido,ordinaria
TUR089-000727,2024-04-27,S1,2.7,13.0,atendido,preferente
TUR089-000728,2024-04-28,S2,2.6,14.3,atendido,ordinaria
TUR089-000729,2024-04-28,S3,2.1,17.4,atendido,preferente
TUR089-000730,2024-04-28,S1,23.9,7.1,atendido,preferente
TUR089-000731,2024-04-28,S2,3.7,15.5,atendido,preferente
TUR089-000732,2024-04-28,S3,20.1,9.1,atendido,ordinaria
TUR089-000733,2024-04-28,S1,7.6,16.6,atendido,ordinaria
TUR089-000734,2024-04-29,S2,7.7,7.7,atendido,preferente
TUR089-000735,2024-04-29,S3,24.5,17.1,atendido,preferente
TUR089-000736,2024-04-29,S1,8.3,7.3,atendido,ordinaria
TUR089-000737,2024-04-29,S2,11.7,14.1,atendido,preferente
TUR089-000738,2024-04-29,S3,7.1,4.4,atendido,preferente
TUR089-000739,2024-04-29,S1,2.2,6.7,atendido,preferente
TUR089-000740,2024-04-30,S2,5.4,8.6,atendido,preferente
TUR089-000741,2024-04-30,S3,14.4,13.3,atendido,ordinaria
TUR089-000742,2024-04-30,S1,3.2,15.9,atendido,preferente
TUR089-000743,2024-04-30,S2,3.6,17.5,atendido,preferente
TUR089-000744,2024-04-30,S3,16.8,9.6,atendido,ordinaria
TUR089-000745,2024-04-30,S1,7.6,3.1,atendido,ordinaria
TUR089-000746,2024-05-01,S2,4.9,15.7,atendido,ordinaria
TUR089-000747,2024-05-01,S3,20.4,13.3,atendido,ordinaria
TUR089-000748,2024-05-01,S1,,8.1,atendido,preferente
TUR089-000749,2024-05-01,S2,11.2,12.2,atendido,preferente
TUR089-000750,2024-05-01,S3,15.8,7.7,atendido,ordinaria
TUR089-000751,2024-05-01,S1,21.1,12.5,atendido,ordinaria
TUR089-000752,2024-05-01,S2,10.3,15.5,atendido,ordinaria
TUR089-000753,2024-05-02,S3,18.5,12.3,atendido,preferente
TUR089-000754,2024-05-02,S1,7.7,11.0,atendido,ordinaria
TUR089-000755,2024-05-02,S2,8.7,16.6,atendido,ordinaria
TUR089-000756,2024-05-02,S3,11.7,5.6,atendido,ordinaria
TUR089-000757,2024-05-02,S1,5.0,3.1,atendido,ordinaria
TUR089-000758,2024-05-02,S2,16.3,10.1,atendido,ordinaria
TUR089-000759,2024-05-03,S3,22.2,10.1,atendido,ordinaria
TUR089-000760,2024-05-03,S1,3.9,10.0,atendido,ordinaria
TUR089-000761,2024-05-03,S2,12.4,10.9,atendido,preferente
TUR089-000762,2024-05-03,S3,5.2,6.1,atendido,preferente
TUR089-000763,2024-05-03,S1,1.9,9.2,atendido,ordinaria
TUR089-000764,2024-05-03,S2,5.4,14.8,atendido,ordinaria
TUR089-000765,2024-05-04,S3,10.6,9.3,atendido,ordinaria
TUR089-000766,2024-05-04,S1,28.4,,abandono,preferente
TUR089-000767,2024-05-04,S2,44.9,14.2,atendido,ordinaria
TUR089-000768,2024-05-04,S3,13.1,4.6,atendido,preferente
TUR089-000769,2024-05-04,S1,7.1,12.8,atendido,ordinaria
TUR089-000770,2024-05-04,S2,17.1,13.5,atendido,ordinaria
TUR089-000771,2024-05-05,S3,13.3,11.2,atendido,ordinaria
TUR089-000772,2024-05-05,S1,3.4,17.5,atendido,preferente
TUR089-000773,2024-05-05,S2,9.8,16.8,atendido,preferente
TUR089-000774,2024-05-05,S3,17.3,7.7,atendido,preferente
TUR089-000775,2024-05-05,S1,19.0,8.8,atendido,ordinaria
TUR089-000776,2024-05-05,S2,5.8,14.7,atendido,preferente
TUR089-000777,2024-05-06,S3,18.5,17.0, ATENDIDO ,ordinaria
TUR089-000778,2024-05-06,S1,16.1,14.6,atendido,ordinaria
TUR089-000779,2024-05-06,S2,5.0,15.5,atendido,ordinaria
TUR089-000780,2024-05-06,S3,5.3,11.1,atendido,ordinaria
TUR089-000781,2024-05-06,S1,17.2,14.4,atendido,ordinaria
TUR089-000782,2024-05-06,S2,25.2,17.2,atendido,ordinaria
TUR089-000783,2024-05-07,S3,34.9,15.3,atendido,ordinaria
TUR089-000784,2024-05-07,S1,5.0,16.1,atendido,preferente
TUR089-000785,2024-05-07,S2,10.2,12.4,atendido,ordinaria
TUR089-000786,2024-05-07,S3,70.3,8.3,atendido,ordinaria
TUR089-000787,2024-05-07,S1,5.8,5.7,atendido,preferente
TUR089-000788,2024-05-07,S2,5.5,8.6,atendido,ordinaria
TUR089-000789,2024-05-08,S3,7.4,13.7,atendido,ordinaria
TUR089-000790,2024-05-08,S1,16.8,6.1,atendido,ordinaria
TUR089-000791,2024-05-08,S2,17.9,8.9,atendido,ordinaria
TUR089-000792,2024-05-08,S3,5.2,10.4,atendido,preferente
