registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ090-000402,2024-03-06,T3,P06,8,29.28,0.1,completada
CAJ090-000403,2024-03-06,T1,P09,3,41.13,0.05,completada
CAJ090-000404,2024-03-06,T2,P12,7,53.58,0.1,completada
CAJ090-000405,2024-03-06,T3,P03,3,16.05,0.05,completada
CAJ090-000406,2024-03-06,T1,P04,7,20.52,0.2,completada
CAJ090-000407,2024-03-06,T2,P10,3,44.37,0,completada
CAJ090-000408,2024-03-07,T3,P10,4,44.94,0.1,completada
CAJ090-000409,2024-03-07,T1,P04,3,21.74,0.1,completada
CAJ090-000410,2024-03-07,T2,P02,2,12.89,0.1,completada
CAJ090-000411,2024-03-07,T3,P08,2,37.41,0,completada
CAJ090-000412,2024-03-07,T1,P04,8,20.61,0.15,completada
CAJ090-000413,2024-03-07,T2,P04,1,21.55,0,anulada
CAJ090-000414,2024-03-08,T3,P09,4,40.93,0.05,completada
CAJ090-000415,2024-03-08,T1,P10,3,44.53,0.1,completada
CAJ090-000416,2024-03-08,T2,P06,6,,0.2,completada
CAJ090-000417,2024-03-08,T3,P03,5,16.64,0.2,completada
CAJ090-000418,2024-03-08,T1,P12,4,52.13,0.05,completada
CAJ090-000419,2024-03-08,T2,P10,5,45.86,0.2,completada
CAJ090-000420,2024-03-09,T3,P01,5,9.35,0.2,completada
CAJ090-000421,2024-03-09,T1,P02,1,13.84,0.1,completada
CAJ090-000422,2024-03-09,T2,P07,4,32.13,0,completada
CAJ090-000423,2024-03-09,T3,P12,4,"52,42",0.1,completada
CAJ090-000424,2024-03-09,T1,P10,7,45.11,0.1,completada
CAJ090-000425,2024-03-09,T2,P07,3,32.01,0,completada
CAJ090-000426,2024-03-10,T3,P01,6,10.0,0.2,completada
CAJ090-000427,2024-03-10,T1,P09,5,40.13,0.1,completada
CAJ090-000428,2024-03-10,T2,P01,2,8.09,0,completada
CAJ090-000429,2024-03-10,T3,P11,4,49.17,0,completada
CAJ090-000430,2024-03-10,T1,P01,7,9.92,0.2,anulada
CAJ090-000431,2024-03-10,T2,P08,6,36.12,0.1,completada
CAJ090-000432,2024-03-11,T3,P06,3,29.71,0.05,completada
CAJ090-000433,2024-03-11,T1,P04,8,20.66,0.2,completada
CAJ090-000434,2024-03-11,T2,P05,8,24.71,0.1,completada
CAJ090-000435,2024-03-11,T3,P12,6,52.13,0.2,completada
CAJ090-000436,2024-03-11,T1,P09,5,41.27,0.15,completada
CAJ090-000437,2024-03-11,T2,P05,3,25.09,0,completada
CAJ090-000438,2024-03-11,T3,P08,9,37.42,0.15,completada
CAJ090-000439,2024-03-12,T1,P02,4,12.77,0.05,completada
CAJ090-000440,2024-03-12,T2,P04,6,20.48,0.1,completada
CAJ090-000441,2024-03-12,T3,P09,9,40.7,0.2,completada
CAJ090-000442,2024-03-12,T1,P02,6,12.25,0.1,completada
CAJ090-000443,2024-03-12,T2,P01,8,8.96,0.15,completada
CAJ090-000444,2024-03-12,T3,P12,8,52.54,0.2,completada
CAJ090-000445,2024-03-13,T1,P12,6,52.06,0.15,completada
CAJ090-000446,2024-03-13,T2,P09,4,40.5,0.05,completada
CAJ090-000447,2024-03-13,T3,P06,5,28.99,0.2,completada
CAJ090-000448,2024-03-13,T1,P01,7,8.76,0.2,completada
CAJ090-000449,2024-03-13,T2,P08,2,37.92,0,completada
CAJ090-000450,2024-03-13,T3,P02,5,12.65,0.1,completada
CAJ090-000451,2024-03-14,T1,P09,4,41.73,0.05,completada
CAJ090-000452,2024-03-14,T2,P10,2,44.66,0.05,completada
CAJ090-000453,2024-03-14,T3,P08,4,36.63,0.05,completada
CAJ090-000454,2024-03-14,T1,P06,7,29.6,0.15,completada
CAJ090-000455,2024-03-14,T2,P06,4,28.51,0,completada
CAJ090-000456,2024-03-14,T3,P05,7,25.92,0.1,completada
CAJ090-000457,2024-03-15,T1,P03,8,16.82,0.1,completada
CAJ090-000458,2024-03-15,T2,P05,9,25.02,0.2,completada
CAJ090-000459,2024-03-15,T3,P10,2,44.08,0,completada
CAJ090-000460,2024-03-15,T1,P02,1,13.11,0.05,completada
CAJ090-000461,2024-03-15,T2,P05,9,25.16,0.1,completada
CAJ090-000462,2024-03-15,T3,P02,7,13.34,0.2,completada
CAJ090-000463,2024-03-16,T1,P06,1,29.72,0.05,completada
CAJ090-000464,2024-03-16,T2,P01,4,8.81,0.1,completada
CAJ090-000465,2024-03-16,T3,P02,8,12.53,0.15,completada
CAJ090-000466,2024-03-16,T1,P04,6,20.11,0.1,completada
CAJ090-000467,2024-03-16,T2,P11,7,49.81,0.15,completada
CAJ090-000468,2024-03-16,T3,P12,4,53.47,0.05,completada
CAJ090-000469,2024-03-17,T1,P03,6,17.67,0.15,completada
CAJ090-000470,2024-03-17,T2,P04,4,21.38,0.1,completada
CAJ090-000471,2024-03-17,T3,P12,4,53.42,0,completada
CAJ090-000472,2024-03-17,T1,P06,5,28.15,0.1,completada
CAJ090-000473,2024-03-17,T2,P05,3,25.61,0,completada
CAJ090-000474,2024-03-17,T3,P08,7,37.07,0.1,completada
CAJ090-000475,2024-03-17,T1,P10,3,45.96,0.05,completada
CAJ090-000476,2024-03-18,T2,P05,5,25.64,0.15,completada
CAJ090-000477,2024-03-18,T3,P10,8,44.42,0.1,completada
CAJ090-000478,2024-03-18,T1,P08,6,36.13,0.15,completada
CAJ090-000479,2024-03-18,T2,P12,6,52.95,0.2,completada
CAJ090-000480,2024-03-18,T3,P01,8,9.13,0.1,completada
CAJ090-000481,2024-03-18,T1,P03,8,16.67,0.1,completada
CAJ090-000482,2024-03-19,T2,P05,2,24.27,0.1,completada
CAJ090-000483,2024-03-19,T3,P01,2,9.18,0.05,completada
CAJ090-000484,2024-03-19,T1,P12,1,52.75,0.1,completada
CAJ090-000485,2024-03-19,T2,P05,6,24.45,0.1,completada
CAJ090-000486,2024-03-19, T3 ,P07,3,33.74,0.05,anulada
CAJ090-000487,2024-03-19,T1,P11,6,49.81,0.15,completada
CAJ090-000488,2024-03-20,T2,P10,2,45.02,0.05,completada
CAJ090-000489,2024-03-20,T3,P09,5,40.77,0.15,completada
CAJ090-000490,2024-03-20,T1,P01,8,9.36,0.2,completada
CAJ090-000491,2024-03-20,T2,P04,5,20.55,0.2,completada
CAJ090-000492,2024-03-20,T3,P08,7,36.68,0.2,completada
CAJ090-000493,2024-03-20,T1,P01,2,8.74,0.05,completada
CAJ090-000494,2024-03-21,T2,P09,7,40.14,0.15,completada
CAJ090-000495,2024-03-21,T3,P04,2,21.61,0,completada
CAJ090-000496,2024-03-21,T1,P01,4,8.8,0.1,completada
CAJ090-000497,2024-03-21,T2,P05,6,25.99,0.1,completada
CAJ090-000498,2024-03-21,T3,P01,4,9.43,0.1,completada
CAJ090-000499,2024-03-21,T1,P07,2,,0,completada
CAJ090-000500,2024-03-22,T2,P03,3,16.05,0.1,completada
CAJ090-000501,2024-03-22,T3,P11,8,48.61,0.2,completada
CAJ090-000502,2024-03-22,T1,P11,6,49.04,0.1,completada
CAJ090-000503,2024-03-22,T2,P01,7,8.13,0.15,completada
CAJ090-000504,2024-03-22,T3,P11,6,48.97,0.1,completada
CAJ090-000505,2024-03-22,T1,P02,4,13.77,0.05,completada
CAJ090-000506,2024-03-23,T2,P06,6,28.0,0.1,completada
CAJ090-000507,2024-03-23,T3,P11,9,48.7,0.1,completada
CAJ090-000508,2024-03-23,T1,P07,8,33.44,0.2,completada
CAJ090-000509,2024-03-23,T2,P05,2,25.2,0.1,completada
CAJ090-000510,2024-03-23,T3,P07,8,33.34,0.2,completada
CAJ090-000511,2024-03-23,T1,P06,9,28.17,0.15,completada
CAJ090-000512,2024-03-24,T2,P07,8,33.11,0.15,completada
CAJ090-000513,2024-03-24,T3,P05,6,24.16,0.1,completada
CAJ090-000514,2024-03-24,T1,P05,1,24.45,0.1,completada
CAJ090-000515,2024-03-24,T2,P09,5,40.02,0.1,completada
CAJ090-000516,2024-03-24,T3,P01,6,8.99,0.1,completada
CAJ090-000517,2024-03-24,T1,P08,4,36.31,0,completada
CAJ090-000518,2024-03-24,T2,P12,4,53.79,0.1,completada
CAJ090-000519,2024-03-25,T3,P08,9,37.21,0.15,completada
CAJ090-000520,2024-03-25,T1,P01,4,8.69,0.1,completada
CAJ090-000521,2024-03-25,T2,P06,7,28.43,0.2,completada
CAJ090-000522,2024-03-25,T3,P01,5,9.45,0.2,completada
CAJ090-000523,2024-03-25,T1,P11,2,48.64,0.1,completada
CAJ090-000524,2024-03-25,T2,P09,6,41.8,0.1,anulada
CAJ090-000525,2024-03-26,T3,P03,9,17.86,0.15,completada
CAJ090-000526,2024-03-26,T1,P01,8,9.47,0.1,completada
CAJ090-000527,2024-03-26,T2,P04,5,21.95,0.1,completada
CAJ090-000528,2024-03-26,T3,P11,6,49.12,0.15,completada
CAJ090-000529,2024-03-26,T1,P01,5,9.98,0.15,completada
CAJ090-000530,2024-03-26,T2,P04,3,21.44,0.05,completada
CAJ090-000531,2024-03-27,T3,P11,2,48.47,0,anulada
CAJ090-000532,2024-03-27,T1,P06,7,29.35,0.15,completada
CAJ090-000533,2024-03-27,T2,P04,2,21.67,0.1,completada
CAJ090-000534,2024-03-27,T3,P05,5,25.12,0.15,anulada
CAJ090-000535,2024-03-27,T1,P05,6,24.3,0.15,completada
CAJ090-000536,2024-03-27,T2,P06,4,29.77,0.1,completada
CAJ090-000537,2024-03-28,T3,P12,8,52.95,0.2,completada
CAJ090-000538,2024-03-28,T1,P06,8,28.73,0.15,completada
CAJ090-000539,2024-03-28,T2,P06,9,29.04,0.1,completada
CAJ090-000540,2024-03-28,T3,P10,1,45.12,0,completada
CAJ090-000541,2024-03-28,T1,P04,9,20.78,0.15,completada
CAJ090-000542,2024-03-28,T2,P07,5,33.93,0.15,completada
CAJ090-000543,2024-03-29,T3,P02,2,14.0,0,completada
CAJ090-000544,2024-03-29,T1,P03,8,16.22,0.1,completada
CAJ090-000545,2024-03-29,T2,P04,2,21.28,0.05,completada
CAJ090-000546,2024-03-29,T3,P03,9,17.98,0.15,completada
CAJ090-000547,2024-03-29,T1,P02,4,12.19,0.1,completada
CAJ090-000548,2024-03-29,T2,P03,8,16.18,0.2,completada
CAJ090-000549,2024-03-30,T3,P04,8,21.61,0.2,completada
CAJ090-000550,2024-03-30,T1,P01,7,9.67,0.1,completada
CAJ090-000551,2024-03-30,T2,P12,6,52.78,0.1,completada
CAJ090-000552,2024-03-30,T3,P06,9,28.36,0.1,completada
CAJ090-000553,2024-03-30,T1,P06,7,28.75,0.15,completada
CAJ090-000554,2024-03-30,T2,P03,7,16.55,0.2,completada
CAJ090-000555,2024-03-30,T3,P08,4,36.11,0.05,completada
CAJ090-000556,2024-03-31,T1,P10,5,45.73,0.15,completada
CAJ090-000557,2024-03-31,T2,P05,7,24.07,0.15,completada
CAJ090-000558,2024-03-31,T3,P02,4,12.13,0,completada
CAJ090-000559,2024-03-31,T1,P09,3,41.78,0.1,completada
CAJ090-000560,2024-03-31,T2,P12,9,52.96,0.15,completada
CAJ090-000561,2024-03-31,T3,P07,4,32.01,0,completada
CAJ090-000562,2024-04-01,T1,P12,3,53.54,0,completada
CAJ090-000563,2024-04-01,T2,P05,2,24.93,0.1,completada
CAJ090-000564,2024-04-01,T3,P03,6,16.91,0.15,completada
CAJ090-000565,2024-04-01,T1,P01,1,9.3,0.1,completada
CAJ090-000566,2024-04-01,T2,P11,8,49.65,0.2,completada
CAJ090-000567,2024-04-01,T3,P01,6,8.35,0.15,completada
CAJ090-000568,2024-04-02,T1,P02,9,12.05,0.2,completada
CAJ090-000569,2024-04-02,T2,P07,7,33.8,0.1,completada
CAJ090-000570,2024-04-02,T3,P03,1,16.57,0.1,completada
CAJ090-000571,2024-04-02,T1,P11,3,48.86,0,completada
CAJ090-000572,2024-04-02,T2,P05,5,24.11,0.2,completada
CAJ090-000573,2024-04-02,T3,P04,9,21.72,0.15,completada
CAJ090-000574,2024-04-03,T1,P08,9,36.39,0.15,completada
CAJ090-000575,2024-04-03,T2,P09,5,41.22,0.15,completada
CAJ090-000576,2024-04-03,T3,P11,7,49.15,0.15,completada
CAJ090-000577,2024-04-03,T1,P02,6,13.5,0.1,completada
CAJ090-000578,2024-04-03,T2,P02,2,13.3,0.1,completada
CAJ090-000579,2024-04-03,T3,P11,8,48.11,0.2,completada
CAJ090-000580,2024-04-04,T1,P12,1,53.7,0,completada
CAJ090-000581,2024-04-04,T2,P10,1,44.28,0.1,completada
CAJ090-000582,2024-04-04,T3,P06,6,,0.1,completada
CAJ090-000583,2024-04-04, T1 ,P01,3,9.3,0.05,completada
CAJ090-000584,2024-04-04,T2,P02,2,12.5,0.1,completada
CAJ090-000585,2024-04-04,T3,P04,9,20.64,0.2,anulada
CAJ090-000586,2024-04-05,T1,P01,7,9.06,0.2,completada
CAJ090-000587,2024-04-05,T2,P04,9,20.53,0.15,completada
CAJ090-000588,2024-04-05,T3,P09,4,41.53,0.05,completada
CAJ090-000589,2024-04-05,T1,P09,5,41.0,0.1,completada
CAJ090-000590,2024-04-05,T2,P06,8,29.07,0.15,completada
CAJ090-000591,2024-04-05,T3,P02,8,13.79,0.15,completada
CAJ090-000592,2024-04-06,T1,P07,5,33.1,0.15,completada
CAJ090-000593,2024-04-06,T2,P07,3,32.31,0.1,completada
CAJ090-000594,2024-04-06,T3,P09,4,40.47,0,completada
CAJ090-000595,2024-04-06,T1,P05,4,24.21,0,completada
CAJ090-000596,2024-04-06,T2,P12,8,53.21,0.2,completada
CAJ090-000597,2024-04-06,T3,P02,7,12.87,0.2,completada
CAJ090-000598,2024-04-06,T1,P04,9,20.0,0.2,completada
CAJ090-000599,2024-04-07,T2,P08,2,36.63,0,anulada
CAJ090-000600,2024-04-07,T3,P08,6,37.18,0.15,completada
CAJ090-000601,2024-04-07,T1,P05,5,25.25,0.1,completada
CAJ090-000602,2024-04-07,T2,P11,4,48.62,0.05,completada
CAJ090-000603,2024-04-07,T3,P05,9,24.12,0.2,completada
CAJ090-000604,2024-04-07,T1,P07,1,32.54,0,completada
CAJ090-000605,2024-04-08,T2,P12,2,53.95,0.1,completada
CAJ090-000606,2024-04-08,T3,P07,7,32.57,0.15,completada
CAJ090-000607,2024-04-08,T1,P12,1,53.15,0.05,completada
CAJ090-000608,2024-04-08,T2,P02,1,12.59,0,completada
CAJ090-000609,2024-04-08,T3,P10,9,45.75,0.2,completada
CAJ090-000610,2024-04-08,T1,P02,2,12.69,0.05,completada
CAJ090-000611,2024-04-09,T2,P01,5,8.06,0.2,completada
CAJ090-000612,2024-04-09,T3,P05,2,25.52,0.05,completada
CAJ090-000613,2024-04-09,T1,P08,2,37.1,0,completada
CAJ090-000614,2024-04-09,T2,P12,4,53.44,0.1,completada
CAJ090-000615,2024-04-09,T3,P11,1,49.92,0.05,completada
CAJ090-000616,2024-04-09,T1,P10,1,44.88,0,anulada
CAJ090-000617,2024-04-10,T2,P01,7,9.58,0.15,completada
CAJ090-000618,2024-04-10,T3,P05,8,25.32,0.2,completada
CAJ090-000619,2024-04-10,T1,P11,1,49.85,0.05,completada
CAJ090-000620,2024-04-10,T2,P08,8,36.56,0.15,completada
CAJ090-000621,2024-04-10,T3,P01,2,9.03,0.1,completada
CAJ090-000622,2024-04-10,T1,P09,8,41.85,0.15,completada
CAJ090-000623,2024-04-11,T2,P11,4,48.06,0.05,completada
CAJ090-000624,2024-04-11,T3,P09,7,41.89,0.2,completada
CAJ090-000625,2024-04-11,T1,P06,7,29.22,0.2,completada
CAJ090-000626,2024-04-11,T2,P12,5,53.3,0.15,completada
CAJ090-000627,2024-04-11,T3,P01,5,8.15,0.1,completada
CAJ090-000628,2024-04-11,T1,P06,2,28.01,0,completada
CAJ090-000629,2024-04-12,T2,P01,1,8.87,0.05,completada
CAJ090-000630,2024-04-12,T3,P09,5,41.51,0.1,completada
CAJ090-000631,2024-04-12,T1,P10,1,45.86,0.05,completada
CAJ090-000632,2024-04-12,T2,P03,9,17.72,0.2,completada
CAJ090-000633,2024-04-12,T3,P05,8,25.72,0.15,anulada
CAJ090-000634,2024-04-12,T1,P09,4,"41,62",0,completada
CAJ090-000635,2024-04-12,T2,P12,2,53.5,0.1,completada
CAJ090-000636,2024-04-13,T3,P08,2,36.47,0.1,completada
CAJ090-000637,2024-04-13,T1,P10,8,44.22,0.2,completada
CAJ090-000638,2024-04-13,T2,P10,3,44.23,0.1,completada
CAJ090-000639,2024-04-13,T3,P09,5,41.36,0.15,completada
CAJ090-000640,2024-04-13,T1,P01,5,8.88,0.2,completada
CAJ090-000641,2024-04-13,T2,P01,8,8.81,0.2,anulada
CAJ090-000642,2024-04-14,T3,P12,2,53.94,0,completada
CAJ090-000643,2024-04-14,T1,P08,2,37.2,0,completada
CAJ090-000644,2024-04-14,T2,P09,6,40.97,0.2,completada
CAJ090-000645,2024-04-14,T3,P07,4,33.36,0,completada
CAJ090-000646,2024-04-14,T1,P09,1,41.85,0,completada
CAJ090-000647,2024-04-14,T2,P05,9,25.02,0.15,completada
CAJ090-000648,2024-04-15,T3,P05,5,25.23,0.2,completada
CAJ090-000649,2024-04-15,T1,P02,2,12.05,0.05,completada
CAJ090-000650,2024-04-15,T2,P01,2,8.91,0,completada
CAJ090-000651,2024-04-15,T3,P07,5,32.34,0.2,completada
CAJ090-000652,2024-04-15,T1,P04,4,20.21,0.1,anulada
CAJ090-000653,2024-04-15,T2,P12,8,52.99,0.2,completada
CAJ090-000654,2024-04-16,T3,P06,2,29.9,0.1,completada
CAJ090-000655,2024-04-16,T1,P01,2,8.84,0,completada
CAJ090-000656,2024-04-16,T2,P07,9,32.19,0.15,anulada
CAJ090-000657,2024-04-16,T3,P06,9,28.87,0.15,completada
CAJ090-000658,2024-04-16,T1,P01,8,9.6,0.1,completada
CAJ090-000659,2024-04-16,T2,P11,3,48.96,0.1,completada
CAJ090-000660,2024-04-17,T3,P03,8,17.5,0.2,completada
CAJ090-000661,2024-04-17,T1,P08,9,36.46,0.15,completada
CAJ090-000662,2024-04-17,T2,P06,3,28.16,0,completada
CAJ090-000663,2024-04-17,T3,P03,8,17.64,0.1,completada
CAJ090-000664,2024-04-17,T1,P09,8,41.72,0.15,completada
CAJ090-000665,2024-04-17,T2,P01,5,,0.15,completada
CAJ090-000666,2024-04-18,T3,P02,1,12.68,0.1,completada
CAJ090-000667,2024-04-18,T1,P07,8,33.67,0.2,completada
CAJ090-000668,2024-04-18,T2,P11,7,49.25,0.1,completada
CAJ090-000669,2024-04-18,T3,P08,6,37.86,0.1,completada
CAJ090-000670,2024-04-18,T1,P03,7,17.14,0.1,completada
CAJ090-000671,2024-04-18,T2,P06,3,29.94,0.1,completada
CAJ090-000672,2024-04-19,T3,P08,6,37.41,0.2,completada
CAJ090-000673,2024-04-19,T1,P08,1,37.04,0.05,completada
CAJ090-000674,2024-04-19,T2,P08,6,37.01,0.15,completada
CAJ090-000675,2024-04-19,T3,P06,4,29.54,0.05,completada
CAJ090-000676,2024-04-19,T1,P02,4,12.39,0.1,completada
CAJ090-000677,2024-04-19,T2,P09,1,40.77,0.1,completada
CAJ090-000678,2024-04-19,T3,P01,7,9.58,0.1,completada
CAJ090-000679,2024-04-20,T1,P10,2,44.81,0,completada
CAJ090-000680,2024-04-20, T2 ,P01,5,8.61,0.15,completada
CAJ090-000681,2024-04-20,T3,P07,5,33.69,0.15,completada
CAJ090-000682,2024-04-20,T1,P12,1,52.5,0.1,completada
CAJ090-000683,2024-04-20,T2,P04,2,21.16,0,completada
CAJ090-000684,2024-04-20,T3,P11,7,49.53,0.1,completada
CAJ090-000685,2024-04-21,T1,P06,2,29.07,0.1,completada
CAJ090-000686,2024-04-21,T2,P02,8,13.67,0.15,completada
CAJ090-000687,2024-04-21,T3,P02,2,12.59,0,completada
CAJ090-000688,2024-04-21,T1,P07,9,32.87,0.15,completada
CAJ090-000689,2024-04-21,T2,P08,3,37.12,0,completada
CAJ090-000690,2024-04-21,T3,P07,6,32.14,0.2,completada
CAJ090-000691,2024-04-22,T1,P11,9,48.17,0.1,completada
CAJ090-000692,2024-04-22,T2,P07,7,32.16,0.15,completada
CAJ090-000693,2024-04-22,T3,P01,5,9.97,0.2,anulada
CAJ090-000694,2024-04-22,T1,P01,7,9.38,0.15,completada
CAJ090-000695,2024-04-22,T2,P03,4,16.76,0,completada
CAJ090-000696,2024-04-22,T3,P01,3,9.59,0.05,completada
CAJ090-000697,2024-04-23,T1,P03,5,17.69,0.15,completada
CAJ090-000698,2024-04-23,T2,P01,3,8.48,0.05,completada
CAJ090-000699,2024-04-23,T3,P03,6,17.04,0.1,completada
CAJ090-000700,2024-04-23,T1,P09,8,41.32,0.2,completada
CAJ090-000701,2024-04-23,T2,P08,7,37.54,0.2,completada
CAJ090-000702,2024-04-23,T3,P10,2,45.32,0.1,completada
CAJ090-000703,2024-04-24,T1,P04,5,20.58,0.15,completada
CAJ090-000704,2024-04-24,T2,P09,6,40.22,0.2,completada
CAJ090-000705,2024-04-24,T3,P03,4,16.47,0,completada
CAJ090-000706,2024-04-24,T1,P11,7,48.82,0.1,completada
CAJ090-000707,2024-04-24,T2,P11,4,48.64,0.1,completada
CAJ090-000708,2024-04-24,T3,P04,5,21.44,0.1,completada
CAJ090-000709,2024-04-25,T1,P03,4,17.0,0.05,completada
CAJ090-000710,2024-04-25,T2,P09,6,41.97,0.1,anulada
CAJ090-000711,2024-04-25,T3,P08,3,37.75,0.05,completada
CAJ090-000712,2024-04-25,T1,P10,7,44.37,0.15,completada
CAJ090-000713,2024-04-25,T2,P03,1,17.91,0.1,anulada
CAJ090-000714,2024-04-25,T3,P11,3,48.43,0.1,completada
CAJ090-000715,2024-04-25,T1,P07,7,33.94,0.1,completada
CAJ090-000716,2024-04-26,T2,P06,2,29.88,0.05,completada
CAJ090-000717,2024-04-26,T3,P04,3,21.12,0.1,completada
CAJ090-000718,2024-04-26,T1,P07,7,33.7,0.1,completada
CAJ090-000719,2024-04-26,T2,P01,3,8.61,0.1,completada
CAJ090-000720,2024-04-26,T3,P09,6,41.24,0.1,completada
CAJ090-000721,2024-04-26,T1,P08,4,36.85,0.05,completada
CAJ090-000722,2024-04-27,T2,P09,7,40.02,0.2,completada
CAJ090-000723,2024-04-27,T3,P07,5,33.05,0.1,anulada
CAJ090-000724,2024-04-27,T1,P06,7,28.95,0.1,completada
CAJ090-000725,2024-04-27,T2,P03,3,16.1,0.05,completada
CAJ090-000726,2024-04-27,T3,P12,4,52.96,0.1,completada
CAJ090-000727,2024-04-27,T1,P10,1,44.54,0,completada
CAJ090-000728,2024-04-28,T2,P07,7,33.55,0.1,completada
CAJ090-000729,2024-04-28,T3,P07,4,33.86,0,completada
CAJ090-000730,2024-04-28,T1,P12,6,53.95,0.2,completada
CAJ090-000731,2024-04-28,T2,P07,1,32.87,0,completada
CAJ090-000732,2024-04-28,T3,P11,6,48.4,0.15,anulada
CAJ090-000733,2024-04-28,T1,P11,2,48.01,0.05,completada
CAJ090-000734,2024-04-29,T2,P09,9,40.63,0.2,completada
CAJ090-000735,2024-04-29,T3,P11,3,48.63,0.1,completada
CAJ090-000736,2024-04-29,T1,P02,8,12.32,0.2,completada
CAJ090-000737,2024-04-29,T2,P10,2,45.47,0.1,completada
CAJ090-000738,2024-04-29,T3,P03,3,17.26,0.1,anulada
CAJ090-000739,2024-04-29,T1,P05,4,24.81,0,completada
CAJ090-000740,2024-04-30,T2,P05,7,25.01,0.1,completada
CAJ090-000741,2024-04-30,T3,P04,2,21.22,0.1,completada
CAJ090-000742,2024-04-30,T1,P10,4,45.14,0,completada
CAJ090-000743,2024-04-30,T2,P02,6,13.96,0.1,completada
CAJ090-000744,2024-04-30,T3,P12,4,53.67,0,completada
CAJ090-000745,2024-04-30,T1,P06,2,29.54,0,completada
CAJ090-000746,2024-05-01,T2,P08,7,37.43,0.2,completada
CAJ090-000747,2024-05-01,T3,P03,7,17.84,0.2,completada
CAJ090-000748,2024-05-01,T1,P08,6,,0.2,completada
CAJ090-000749,2024-05-01,T2,P07,5,32.69,0.1,completada
CAJ090-000750,2024-05-01,T3,P07,2,33.42,0.05,completada
CAJ090-000751,2024-05-01,T1,P07,4,33.78,0.1,completada
CAJ090-000752,2024-05-01,T2,P04,1,20.89,0,completada
CAJ090-000753,2024-05-02,T3,P11,5,48.43,0.15,completada
CAJ090-000754,2024-05-02,T1,P12,5,53.73,0.2,completada
CAJ090-000755,2024-05-02,T2,P03,4,17.28,0,anulada
CAJ090-000756,2024-05-02,T3,P06,7,29.0,0.2,completada
CAJ090-000757,2024-05-02,T1,P03,2,17.38,0,completada
CAJ090-000758,2024-05-02,T2,P10,6,45.06,0.1,completada
CAJ090-000759,2024-05-03,T3,P07,2,32.94,0.05,completada
CAJ090-000760,2024-05-03,T1,P07,2,33.54,0,anulada
CAJ090-000761,2024-05-03,T2,P12,5,52.31,0.2,completada
CAJ090-000762,2024-05-03,T3,P07,8,32.85,0.15,completada
CAJ090-000763,2024-05-03,T1,P09,8,40.25,0.1,completada
CAJ090-000764,2024-05-03,T2,P07,6,33.59,0.1,completada
CAJ090-000765,2024-05-04,T3,P05,2,25.21,0,completada
CAJ090-000766,2024-05-04,T1,P06,4,28.26,0.05,completada
CAJ090-000767,2024-05-04,T2,P09,1,40.22,0.1,completada
CAJ090-000768,2024-05-04,T3,P08,9,37.85,0.2,completada
CAJ090-000769,2024-05-04,T1,P06,6,29.12,0.2,completada
CAJ090-000770,2024-05-04,T2,P03,3,16.94,0.1,anulada
CAJ090-000771,2024-05-05,T3,P04,4,21.1,0.1,completada
CAJ090-000772,2024-05-05,T1,P11,4,48.48,0,completada
CAJ090-000773,2024-05-05,T2,P05,9,24.73,0.15,anulada
CAJ090-000774,2024-05-05,T3,P01,2,9.84,0.1,completada
CAJ090-000775,2024-05-05,T1,P09,3,40.29,0.05,anulada
CAJ090-000776,2024-05-05,T2,P12,9,52.16,0.2,completada
CAJ090-000777,2024-05-06, T3 ,P12,6,53.73,0.15,completada
CAJ090-000778,2024-05-06,T1,P09,8,40.63,0.2,completada
CAJ090-000779,2024-02-30,T2,P12,8,52.28,0.2,completada
CAJ090-000780,2024-05-06,T3,P06,8,29.68,0.2,completada
CAJ090-000781,2024-05-06,T1,P07,7,32.22,0.15,completada
CAJ090-000782,2024-05-06,T2,P09,6,40.15,0.1,completada
CAJ090-000783,2024-05-07,T3,P07,8,33.53,0.2,completada
CAJ090-000784,2024-05-07,T1,P07,5,33.85,0.15,completada
CAJ090-000785,2024-05-07,T2,P08,2,36.87,0.05,completada
CAJ090-000786,2024-05-07,T3,P11,4,49.64,0,completada
CAJ090-000787,2024-05-07,T1,P06,8,29.41,0.1,anulada
CAJ090-000788,2024-05-07,T2,P02,5,12.59,0.1,completada
CAJ090-000789,2024-05-08,T3,P01,7,8.9,0.2,completada
CAJ090-000790,2024-05-08,T1,P08,5,36.17,0.2,completada
CAJ090-000791,2024-05-08,T2,P08,5,37.95,0.15,completada
CAJ090-000792,2024-05-08,T3,P02,1,13.05,0,completada
CAJ090-000793,2024-05-08,T1,P08,8,36.22,0.15,completada
CAJ090-000794,2024-05-08,T2,P11,7,49.87,0.15,completada
CAJ090-000795,2024-05-08,T3,P04,4,21.21,0.05,completada
CAJ090-000796,2024-05-09,T1,P03,6,17.85,0.1,completada
CAJ090-000797,2024-05-09,T2,P02,8,13.2,0.15,completada
CAJ090-000798,2024-05-09,T3,P05,7,25.07,0.1,completada
CAJ090-000799,2024-05-09,T1,P10,8,45.68,0.15,completada
CAJ090-000800,2024-05-09,T2,P04,2,20.93,0,completada
CAJ090-000801,2024-05-09,T3,P02,7,12.86,0.2,completada
CAJ090-000802,2024-05-10,T1,P11,4,49.97,0.1,completada
CAJ090-000803,2024-05-10,T2,P02,5,13.47,0.15,completada
