registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR068-001396,2025-04-30,2025-09-19,H1,plataforma,3,130.86,1,CO
TUR068-001397,2025-04-30,2025-05-24,H2,directo,3,174.2,0,CL
TUR068-001398,2025-05-01,2025-08-05,H3,plataforma,4,231.7,0,CO
TUR068-001399,2025-05-01,2025-08-27,H1,plataforma,12,136.24,1,CL
TUR068-001400,2025-05-01,2025-06-21,H2,directo,8,176.49,1,ES
TUR068-001401,2025-05-02,2025-08-23,H3,agencia,12,224.72,0,PE
TUR068-001402,2025-05-02,2025-09-02,H1,directo,1,123.95,0,PE
TUR068-001403,2025-05-03,2025-07-22,H2,agencia,5,168.32,0,CL
TUR068-001404,2025-05-03,2025-08-12,H3,plataforma,2,215.33,0,CL
TUR068-001405,2025-05-03,2025-05-28,H1,directo,6,143.42,0,CL
TUR068-001406,2025-05-04,2025-07-20,H2,directo,6,169.27,0,CL
TUR068-001407,2025-05-04,2025-09-13,H3,plataforma,12,232.36,0,CO
TUR068-001408,2025-05-04,2025-09-16,H1,directo,5,128.86,0,PE
TUR068-001409,2025-05-05,2025-08-25,H2,directo,2,177.2,1,CO
TUR068-001410,2025-05-05,2025-06-04,H3,plataforma,7,231.52,0,CO
TUR068-001411,2025-05-05,2025-07-14,H1,plataforma,6,136.82,0,PE
TUR068-001412,2025-05-06,2025-09-10,H2,agencia,10,,1,CO
TUR068-001413,2025-05-06,2025-07-01,H3,agencia,3,215.34,0,CL
TUR068-001414,2025-05-06,2025-09-01,H1,plataforma,12,143.02,1,PE
TUR068-001415,2025-05-07,2025-06-30,H2,plataforma,2,174.16,1,ES
TUR068-001416,2025-05-07,2025-09-22,H3,plataforma,7,228.01,1,CL
TUR068-001417,2025-05-07,2025-07-26,H1,directo,10,126.9,0,CL
TUR068-001418,2025-05-08,2025-09-14,H2,plataforma,2,189.12,1,CL
TUR068-001419,2025-05-08,2025-08-10,H3,agencia,2,229.68,0,CL
TUR068-001420,2025-05-08,2025-09-02,H1,directo,2,122.85,1,CO
TUR068-001421,2025-05-09,2025-06-14,H2,agencia,12,184.48,0,CO
TUR068-001422,2025-05-09,2025-08-10,H3,plataforma,1,221.93,1,CL
TUR068-001423,2025-05-09,2025-05-20,H1,directo,8,131.65,0,CL
TUR068-001424,2025-05-10,2025-06-29,H2,directo,10,177.88,0,CL
TUR068-001425,2025-05-10,2025-05-27,H3,directo,5,213.47,0,CO
TUR068-001426,2025-05-11,2025-06-18,H1,directo,4,139.25,0,CL
TUR068-001427,2025-05-11,2025-06-01,H2,directo,1,184.71,0,ES
TUR068-001428,2025-05-11,2025-09-25,H3,directo,9,210.74,0,CO
TUR068-001429,2025-05-12,2025-06-24,H1,agencia,11,137.88,0,PE
TUR068-001430,2025-05-12,2025-09-14,H2,agencia,6,179.62,0,ES
TUR068-001431,2025-05-12,2025-05-15,H3,agencia,6,226.04,0,PE
TUR068-001432,2025-05-13,2025-07-29,H1,agencia,2,142.36,0,PE
TUR068-001433,2025-05-13,2025-07-26,H2,plataforma,1,186.57,0,CO
TUR068-001434,2025-05-13,2025-07-21,H3,agencia,12,216.69,0,CL
TUR068-001435,2025-05-14,2025-07-25,H1,directo,2,129.68,0,CO
TUR068-001436,2025-05-14,2025-05-24,H2,agencia,4,170.45,0,PE
TUR068-001437,2025-05-14,2025-09-28,H3,agencia,3,231.94,1,ES
TUR068-001438,2025-05-15,2025-09-10,H1,plataforma,7,136.01,0,PE
TUR068-001439,2025-05-15,2025-07-23,H2,directo,11,176.08,0,PE
TUR068-001440,2025-05-15,2025-09-07,H3,plataforma,5,220.45,0,CO
TUR068-001441,2025-05-16,2025-06-26,H1,directo,8,130.47,1,CL
TUR068-001442,2025-05-16,2025-07-02,H2,agencia,11,165.9,0,CO
TUR068-001443,2025-05-16,2025-08-22,H3,plataforma,5,223.57,1,CO
TUR068-001444,2025-05-17,2025-08-26,H1,plataforma,1,137.65,1,PE
TUR068-001445,2025-05-17,2025-09-15,H2,directo,7,170.36,0,CO
TUR068-001446,2025-05-17,2025-07-25,H3,agencia,2,208.34,0,CL
TUR068-001447,2025-05-18,2025-05-24,H1,agencia,7,123.19,0,CL
TUR068-001448,2025-05-18,2025-08-25,H2,directo,12,166.33,0,CO
TUR068-001449,2025-05-19,2025-09-10,H3,directo,12,208.6,0,CO
TUR068-001450,2025-05-19,2025-05-23,H1,plataforma,9,116.47,0,CO
TUR068-001451,2025-05-19,2025-09-28,H2,plataforma,7,171.58,0,PE
TUR068-001452,2025-05-20,2025-05-31,H3,plataforma,6,220.29,1,ES
TUR068-001453,2025-05-20,2025-10-01,H1,agencia,6,120.9,0,CL
TUR068-001454,2025-05-20,2025-09-17,H2,directo,3,169.67,0,ES
TUR068-001455,2025-05-21,2025-09-07,H3,directo,7,228.51,0,ES
TUR068-001456,2025-05-21,2025-07-09,H1, PLATAFORMA ,10,134.62,0,PE
TUR068-001457,2025-05-21,2025-09-13,H2,agencia,9,163.8,0,PE
TUR068-001458,2025-05-22,2025-06-29,H3,directo,5,215.23,0,PE
TUR068-001459,2025-05-22,2025-09-01,H1,plataforma,5,130.8,1,CL
TUR068-001460,2025-05-22,2025-08-25,H2,agencia,9,164.8,1,CO
TUR068-001461,2025-05-23,2025-09-08,H3,agencia,3,216.09,1,PE
TUR068-001462,2025-05-23,2025-10-11,H1,agencia,6,124.23,0,PE
TUR068-001463,2025-05-23,2025-06-08,H2,agencia,5,177.88,0,PE
TUR068-001464,2025-05-24,2025-10-08,H3,plataforma,11,218.37,0,PE
TUR068-001465,2025-05-24,2025-07-09,H1,plataforma,11,124.41,0,PE
TUR068-001466,2025-05-24,2025-07-22,H2,agencia,5,165.49,0,CL
TUR068-001467,2025-05-25,2025-07-04,H3,agencia,11,220.92,0,PE
TUR068-001468,2025-05-25,2025-08-14,H1,plataforma,8,127.55,0,CO
TUR068-001469,2025-05-26,2025-10-19,H2,plataforma,10,172.43,1,PE
TUR068-001470,2025-05-26,2025-09-02,H3,agencia,12,208.41,0,ES
TUR068-001471,2025-05-26,2025-10-09,H1,directo,12,135.28,0,CL
TUR068-001472,2025-05-27,2025-06-27,H2,plataforma,12,173.05,0,CO
TUR068-001473,2025-05-27,2025-05-30,H3,agencia,11,219.34,0,PE
TUR068-001474,2025-05-27,2025-08-14,H1,plataforma,7,112.65,0,CO
TUR068-001475,2025-05-28,2025-10-20,H2,plataforma,12,162.94,0,PE
TUR068-001476,2025-05-28,2025-08-25,H3,plataforma,6,211.76,1,CL
TUR068-001477,2025-05-28,2025-07-20,H1,directo,3,135.87,0,PE
TUR068-001478,2025-05-29,2025-10-16,H2,plataforma,2,"162,1",1,CO
TUR068-001479,2025-05-29,2025-09-04,H3,agencia,1,201.41,0,ES
TUR068-001480,2025-05-29,2025-07-16,H1,directo,2,123.65,0,PE
TUR068-001481,2025-05-30,2025-09-08,H2,directo,2,176.62,1,CL
TUR068-001482,2025-05-30,2025-09-21,H3,directo,3,212.79,1,CO
TUR068-001483,2025-05-30,2025-09-17,H1,agencia,5,124.78,0,PE
TUR068-001484,2025-05-31,2025-09-23,H2,plataforma,11,178.95,0,CL
TUR068-001485,2025-05-31,2025-07-22,H3,directo,3,207.92,0,CL
TUR068-001486,2025-05-31,2025-09-09,H1,plataforma,8,118.14,0,CO
TUR068-001487,2025-06-01,2025-07-16,H2,agencia,11,157.29,0,PE
TUR068-001488,2025-06-01,2025-10-25,H3,plataforma,9,201.05,1,ES
TUR068-001489,2025-06-01,2025-08-07,H1,agencia,7,129.81,0,CO
TUR068-001490,2025-06-02,2025-10-27,H2,agencia,9,179.33,0,CO
TUR068-001491,2025-06-02,2025-07-08,H3,agencia,11,211.49,1,CO
TUR068-001492,2025-06-03,2025-07-28,H1,directo,12,113.43,0,CO
TUR068-001493,2025-06-03,2025-08-04,H2,agencia,8,159.95,1,PE
TUR068-001494,2025-06-03,2025-08-06,H3,plataforma,5,200.43,0,ES
TUR068-001495,2025-06-04,2025-06-13,H1,agencia,4,,0,CO
TUR068-001496,2025-06-04,2025-07-15,H2,agencia,1,176.87,1,CO
TUR068-001497,2025-06-04,2025-10-28,H3,directo,12,215.15,1,PE
TUR068-001498,2025-06-05,2025-09-05,H1,plataforma,8,132.83,0,ES
TUR068-001499,2025-06-05,2025-07-26,H2,plataforma,4,158.28,1,CL
TUR068-001500,2025-06-05,2025-11-01,H3,plataforma,1,217.17,0,PE
TUR068-001501,2025-06-06,2025-08-22,H1,plataforma,4,108.52,0,CO
TUR068-001502,2025-06-06,2025-07-10,H2,plataforma,10,155.25,1,CL
TUR068-001503,2025-06-06,2025-10-05,H3,agencia,5,197.77,0,CL
TUR068-001504,2025-06-07,2025-10-06,H1,directo,7,124.79,0,ES
TUR068-001505,2025-06-07,2025-09-20,H2,agencia,2,165.4,0,CO
TUR068-001506,2025-06-07,2025-09-17,H3,agencia,8,211.32,0,CO
TUR068-001507,2025-06-08,2025-06-21,H1,directo,4,125.62,0,CO
TUR068-001508,2025-06-08,2025-07-27,H2,directo,8,154.81,0,CL
TUR068-001509,2025-06-08,2025-10-26,H3,directo,9,219.57,0,PE
TUR068-001510,2025-06-09,2025-08-08,H1,agencia,5,116.8,0,CO
TUR068-001511,2025-06-09,2025-08-02,H2,plataforma,8,162.2,0,CO
TUR068-001512,2025-06-09,2025-10-26,H3,plataforma,6,201.31,0,ES
TUR068-001513,2025-06-10,2025-07-13,H1,plataforma,3,130.8,0,PE
TUR068-001514,2025-06-10,2025-08-28,H2,agencia,3,169.23,0,CL
TUR068-001515,2025-06-11,2025-07-19,H3,directo,9,210.74,0,ES
TUR068-001516,2025-06-11,2025-07-05,H1,plataforma,11,123.29,0,CO
TUR068-001517,2025-06-11,2025-09-07,H2,agencia,2,152.83,0,PE
TUR068-001518,2025-06-12,2025-10-10,H3,directo,10,217.3,0,CL
TUR068-001519,2025-06-12,2025-06-13,H1,plataforma,10,123.57,0,PE
TUR068-001520,2025-06-12,2025-07-27,H2,agencia,8,160.61,0,PE
TUR068-001521,2025-06-13,2025-10-17,H3,plataforma,5,209.34,0,CL
TUR068-001522,2025-06-13,2025-08-24,H1,plataforma,10,117.31,0,ES
TUR068-001523,2025-06-13,2025-10-06,H2,plataforma,10,173.08,0,PE
TUR068-001524,2025-06-14,2025-06-20,H3,agencia,10,217.22,0,ES
TUR068-001525,2025-06-14,2025-08-13,H1,plataforma,5,112.62,0,ES
TUR068-001526,2025-06-14,2025-08-03,H2,agencia,1,166.36,0,PE
TUR068-001527,2025-06-15,2025-09-04,H3,directo,11,217.55,1,CO
TUR068-001528,2025-06-15,2025-09-20,H1,plataforma,11,123.17,0,PE
TUR068-001529,2025-06-15,2025-07-27,H2,directo,5,160.36,0,PE
TUR068-001530,2025-06-16,2025-08-13,H3,agencia,7,213.03,0,CL
TUR068-001531,2025-06-16,2025-10-04,H1,directo,12,117.99,1,CO
TUR068-001532,2025-06-16,2025-08-07,H2,agencia,12,159.58,0,CL
TUR068-001533,2025-06-17,2025-07-28,H3,agencia,9,208.11,0,CO
TUR068-001534,2025-06-17,2025-08-21,H1,agencia,9,109.59,0,ES
TUR068-001535,2025-06-17,2025-07-28,H2,directo,8,166.68,0,CO
TUR068-001536,2025-06-18,2025-08-04,H3,directo,12,215.65,0,ES
TUR068-001537,2025-06-18,2025-09-23,H1,plataforma,2,117.38,1,ES
TUR068-001538,2025-06-19,2025-11-05,H2,agencia,11,153.95,1,CL
TUR068-001539,2025-06-19,2025-06-27,H3,directo,6,201.96,0,PE
TUR068-001540,2025-06-19,2025-09-20,H1,plataforma,6,115.53,0,ES
TUR068-001541,2025-06-20,2025-09-30,H2,directo,5,160.36,0,ES
TUR068-001542,2025-06-20,2025-08-03,H3,agencia,3,201.81,0,CL
TUR068-001543,2025-06-20,2025-09-26,H1,directo,2,111.58,1,ES
TUR068-001544,2025-06-21,2025-10-17,H2,directo,7,147.02,0,PE
TUR068-001545,2025-06-21,2025-08-02,H3,agencia,8,206.41,0,ES
TUR068-001546,2025-06-21,2025-06-25,H1,plataforma,6,118.77,0,PE
TUR068-001547,2025-06-22,2025-07-29,H2,plataforma,5,163.43,0,PE
TUR068-001548,2025-06-22,2025-09-05,H3,directo,7,205.95,0,CL
TUR068-001549,2025-06-22,2025-06-25,H1,agencia,3,124.86,0,ES
TUR068-001550,2025-06-23,2025-08-09,H2,directo,6,146.76,0,ES
TUR068-001551,2025-06-23,2025-11-20,H3,agencia,9,195.79,0,PE
TUR068-001552,2025-06-23,2025-09-07,H1,agencia,8,103.31,0,PE
TUR068-001553,2025-06-24,2025-07-18,H2, PLATAFORMA ,5,153.72,0,CL
TUR068-001554,2025-06-24,2025-09-21,H3,directo,2,193.97,0,CL
TUR068-001555,2025-06-24,2025-08-26,H1,agencia,10,120.41,0,PE
TUR068-001556,2025-06-25,2025-10-17,H2,agencia,5,143.61,0,ES
TUR068-001557,2025-06-25,2025-09-08,H3,agencia,1,189.83,1,PE
TUR068-001558,2025-06-25,2025-07-18,H1,directo,8,114.01,0,CL
TUR068-001559,2025-06-26,2025-08-15,H2,agencia,2,157.88,0,CO
TUR068-001560,2025-06-26,2025-07-07,H3,agencia,1,193.99,0,CO
TUR068-001561,2025-06-27,2025-07-13,H1,plataforma,3,119.28,0,CL
TUR068-001562,2025-06-27,2025-07-28,H2,agencia,2,146.33,0,CO
TUR068-001563,2025-06-27,2025-08-28,H3,plataforma,8,192.53,0,CL
TUR068-001564,2025-06-28,2025-10-12,H1,directo,10,98.98,0,PE
TUR068-001565,2025-06-28,2025-09-06,H2,agencia,3,157.62,0,PE
TUR068-001566,2025-06-28,2025-10-31,H3,directo,2,201.68,0,CO
TUR068-001567,2025-06-29,2025-10-28,H1,plataforma,7,120.86,0,ES
TUR068-001568,2025-06-29,2025-09-17,H2,agencia,6,158.49,0,CO
TUR068-001569,2025-06-29,2025-07-27,H3,agencia,9,207.38,1,CL
TUR068-001570,2025-06-30,2025-09-09,H1,agencia,7,106.27,0,ES
TUR068-001571,2025-06-30,2025-09-07,H2,agencia,9,154.21,1,ES
TUR068-001572,2025-06-30,2025-10-02,H3,agencia,9,205.83,0,ES
TUR068-001573,2025-07-01,2025-09-01,H1,plataforma,7,106.67,0,PE
TUR068-001574,2025-07-01,2025-09-04,H2,agencia,10,148.88,0,PE
TUR068-001575,2025-07-01,2025-07-30,H3,directo,12,191.16,0,CO
TUR068-001576,2025-07-02,2025-08-15,H1,plataforma,3,116.12,1,PE
TUR068-001577,2025-07-02,2025-07-18,H2,directo,12,164.12,0,CO
TUR068-001578,2025-07-02,2025-09-09,H3,plataforma,8,,0,PE
TUR068-001579,2025-07-03,2025-10-15,H1,directo,4,115.3,0,ES
TUR068-001580,2025-07-03,2025-11-24,H2,directo,2,156.78,1,PE
TUR068-001581,2025-07-03,2025-08-07,H3,agencia,7,204.4,0,CL
TUR068-001582,2025-07-04,2025-07-11,H1,plataforma,4,107.27,0,CO
TUR068-001583,2025-07-04,2025-09-18,H2,directo,12,159.69,0,ES
TUR068-001584,2025-07-05,2025-07-14,H3,directo,3,195.67,0,PE
TUR068-001585,2025-07-05,2025-07-18,H1,agencia,1,100.36,0,CL
TUR068-001586,2025-07-05,2025-10-12,H2,plataforma,10,138.3,0,PE
TUR068-001587,2025-07-06,2025-07-13,H3,directo,3,205.66,0,PE
TUR068-001588,2025-07-06,2025-07-24,H1,plataforma,4,108.15,0,CO
TUR068-001589,2025-07-06,2025-07-26,H2,plataforma,6,141.18,1,CL
TUR068-001590,2025-07-07,2025-11-26,H3,plataforma,10,192.56,1,CO
TUR068-001591,2025-07-07,2025-07-19,H1,plataforma,3,111.97,0,PE
TUR068-001592,2025-07-07,2025-09-02,H2,agencia,3,138.29,0,PE
TUR068-001593,2025-07-08,2025-09-03,H3,agencia,10,197.45,0,ES
TUR068-001594,2025-07-08,2025-11-21,H1,agencia,12,112.49,0,PE
TUR068-001595,2025-07-08,2025-09-27,H2,agencia,7,147.32,0,CO
TUR068-001596,2025-07-09,2025-08-15,H3,plataforma,2,202.78,1,CL
TUR068-001597,2025-07-09,2025-07-23,H1,directo,10,110.48,0,ES
TUR068-001598,2025-07-09,2025-11-11,H2,agencia,9,147.72,0,PE
TUR068-001599,2025-07-10,2025-09-22,H3,plataforma,8,183.15,0,CO
TUR068-001600,2025-07-10,2025-09-04,H1,agencia,2,98.05,0,PE
TUR068-001601,2025-07-10,2025-10-23,H2,agencia,10,148.2,0,CL
TUR068-001602,2025-07-11,2025-10-27,H3,plataforma,2,204.79,1,CO
TUR068-001603,2025-07-11,2025-08-01,H1,plataforma,10,114.81,0,ES
TUR068-001604,2025-07-11,2025-09-22,H2,agencia,12,150.69,0,PE
TUR068-001605,2025-07-12,2025-11-05,H3,directo,3,190.44,1,ES
TUR068-001606,2025-07-12,2025-10-07,H1,plataforma,8,112.89,0,CL
TUR068-001607,2025-07-13,2025-12-04,H2,agencia,4,153.93,0,PE
TUR068-001608,2025-07-13,2025-09-14,H3,directo,7,190.92,0,CL
TUR068-001609,2025-07-13,2025-08-10,H1,agencia,6,96.39,0,ES
TUR068-001610,2025-07-14,2025-09-11,H2,plataforma,1,151.16,1,ES
TUR068-001611,2025-07-14,2025-12-02,H3,agencia,2,195.61,0,CL
TUR068-001612,2025-07-14,2025-11-10,H1,directo,2,108.1,0,CO
TUR068-001613,2025-07-15,2025-12-09,H2,agencia,5,144.82,0,CO
TUR068-001614,2025-07-15,2025-10-30,H3,directo,2,188.43,0,CO
TUR068-001615,2025-07-15,2025-12-05,H1,directo,7,100.53,0,CL
TUR068-001616,2025-07-16,2025-10-03,H2,plataforma,12,141.58,1,CO
TUR068-001617,2025-07-16,2025-07-31,H3,directo,7,190.46,1,ES
TUR068-001618,2025-07-16,2025-09-14,H1,plataforma,9,99.93,1,ES
TUR068-001619,2025-07-17,2025-11-23,H2,plataforma,2,134.35,1,CL
TUR068-001620,2025-07-17,2025-11-01,H3,directo,4,195.04,1,ES
TUR068-001621,2025-07-17,2025-07-25,H1,directo,5,108.24,0,CL
TUR068-001622,2025-07-18,2025-11-29,H2,directo,9,135.22,0,CL
TUR068-001623,2025-07-18,2025-11-30,H3,directo,7,200.45,1,PE
TUR068-001624,2025-07-18,2025-09-26,H1,plataforma,6,93.79,0,PE
TUR068-001625,2025-07-19,2025-09-19,H2,agencia,8,147.54,0,ES
TUR068-001626,2025-07-19,2025-11-15,H3,directo,7,190.84,0,CO
TUR068-001627,2025-07-20,2025-11-26,H1,directo,5,108.45,0,CL
TUR068-001628,2025-07-20,2025-10-18,H2,agencia,8,154.05,1,CL
TUR068-001629,2025-07-20,2025-09-17,H3,agencia,11,190.27,0,CL
TUR068-001630,2025-07-21,2025-09-12,H1,plataforma,7,95.44,0,CO
TUR068-001631,2025-07-21,2025-08-20,H2,plataforma,12,140.31,1,ES
TUR068-001632,2025-07-21,2025-11-28,H3,plataforma,7,197.09,0,CL
TUR068-001633,2025-07-22,2025-08-21,H1,plataforma,3,105.65,0,ES
TUR068-001634,2025-07-22,2025-09-23,H2,directo,8,136.14,0,CL
TUR068-001635,2025-07-22,2025-09-25,H3,agencia,7,196.78,0,CL
TUR068-001636,2025-07-23,2025-11-04,H1,directo,10,108.41,0,PE
TUR068-001637,2025-07-23,2025-11-23,H2,plataforma,1,133.83,1,CO
TUR068-001638,2025-07-23,2025-11-08,H3,directo,7,196.78,0,PE
TUR068-001639,2025-07-24,2025-12-03,H1,directo,8,88.56,0,CL
TUR068-001640,2025-07-24,2025-08-24,H2,plataforma,10,146.88,0,CO
TUR068-001641,2025-07-24,2025-10-25,H3,directo,9,176.67,0,CL
TUR068-001642,2025-07-25,2025-09-09,H1,agencia,6,102.03,0,ES
TUR068-001643,2025-07-25,2025-12-01,H2,plataforma,9,149.41,0,CL
TUR068-001644,2025-07-25,2025-12-05,H3,agencia,3,181.69,0,CL
TUR068-001645,2025-07-26,2025-09-07,H1,directo,12,95.45,0,PE
TUR068-001646,2025-07-26,2025-11-23,H2,directo,11,149.24,0,CL
TUR068-001647,2025-07-26,2025-11-20,H3,agencia,12,186.08,0,CO
TUR068-001648,2025-07-27,2025-11-04,H1,agencia,2,88.65,0,PE
TUR068-001649,2025-07-27,2025-12-05,H2,directo,5,137.13,0,PE
TUR068-001650,2025-07-28,2025-07-30,H3, PLATAFORMA ,9,189.78,1,PE
TUR068-001651,2025-07-28,2025-12-02,H1,directo,8,99.23,0,ES
TUR068-001652,2025-07-28,2025-11-08,H2,agencia,9,132.12,0,ES
TUR068-001653,2025-07-29,2025-11-10,H3,directo,5,188.3,0,ES
TUR068-001654,2025-07-29,2025-08-31,H1,agencia,1,86.96,0,ES
TUR068-001655,2025-07-29,2025-10-21,H2,plataforma,1,149.22,0,CO
TUR068-001656,2025-07-30,2025-08-06,H3,plataforma,10,175.53,0,ES
TUR068-001657,2025-07-30,2025-12-22,H1,plataforma,7,95.81,1,PE
TUR068-001658,2025-07-30,2025-11-02,H2,agencia,10,139.88,0,CL
TUR068-001659,2025-07-31,2025-08-07,H3,directo,8,187.79,1,PE
TUR068-001660,2025-07-31,2025-09-22,H1,agencia,12,83.91,0,PE
TUR068-001661,2025-07-31,2025-09-05,H2,directo,7,,0,PE
TUR068-001662,2025-08-01,2025-10-20,H3,agencia,9,185.21,1,CL
TUR068-001663,2025-08-01,2025-08-29,H1,plataforma,9,104.72,1,PE
TUR068-001664,2025-08-01,2025-08-26,H2,plataforma,11,143.23,1,PE
TUR068-001665,2025-08-02,2025-11-04,H3,plataforma,11,181.49,0,PE
TUR068-001666,2025-08-02,2025-10-24,H1,agencia,4,93.46,1,ES
TUR068-001667,2025-08-02,2025-12-15,H2,agencia,7,147.45,0,CL
TUR068-001668,2025-08-03,2025-12-11,H3,agencia,4,190.29,1,ES
TUR068-001669,2025-08-03,2025-08-17,H1,directo,12,90.15,0,PE
TUR068-001670,2025-08-03,2025-09-30,H2,agencia,10,142.97,0,CO
TUR068-001671,2025-08-04,2025-09-15,H3,plataforma,4,177.15,0,CO
TUR068-001672,2025-08-04,2025-09-27,H1,plataforma,1,85.49,0,CO
TUR068-001673,2025-08-05,2025-12-02,H2,directo,2,126.65,0,PE
TUR068-001674,2025-08-05,2025-09-01,H3,plataforma,11,180.97,1,CO
TUR068-001675,2025-08-05,2025-08-31,H1,directo,4,80.97,0,CO
TUR068-001676,2025-08-06,2025-08-28,H2,directo,11,140.53,0,CL
TUR068-001677,2025-08-06,2025-08-31,H3,agencia,6,176.09,1,CL
TUR068-001678,2025-08-06,2025-11-02,H1,agencia,3,81.63,0,PE
TUR068-001679,2025-08-07,2025-09-05,H2,directo,2,127.74,0,ES
TUR068-001680,2025-08-07,2025-10-15,H3,plataforma,6,176.67,0,PE
TUR068-001681,2025-08-07,2025-12-14,H1,plataforma,3,82.26,1,PE
TUR068-001682,2025-08-08,2026-01-05,H2,directo,10,132.54,1,CO
TUR068-001683,2025-08-08,2025-10-19,H3,plataforma,9,171.29,1,CL
TUR068-001684,2025-08-08,2025-10-16,H1,directo,5,82.38,0,PE
TUR068-001685,2025-08-09,2025-11-27,H2,plataforma,1,137.04,0,CL
TUR068-001686,2025-08-09,2025-09-21,H3,directo,8,189.37,0,ES
TUR068-001687,2025-08-09,2025-10-11,H1,plataforma,5,80.02,1,CO
TUR068-001688,2025-08-10,2025-08-26,H2,directo,1,131.62,0,CO
TUR068-001689,2025-08-10,2025-09-28,H3,directo,1,"181,84",0,PE
TUR068-001690,2025-08-10,2025-08-18,H1,plataforma,8,88.93,0,CL
TUR068-001691,2025-08-11,2025-11-27,H2,agencia,1,145.07,0,CO
TUR068-001692,2025-08-11,2025-12-04,H3,agencia,4,188.52,0,ES
TUR068-001693,2025-08-11,2025-09-14,H1,agencia,1,96.56,0,CL
TUR068-001694,2025-08-12,2025-09-28,H2,directo,5,144.44,0,CL
TUR068-001695,2025-08-12,2025-11-28,H3,plataforma,9,182.58,0,ES
TUR068-001696,2025-08-13,2025-11-06,H1,plataforma,6,97.43,1,CL
TUR068-001697,2025-08-13,2025-10-31,H2,directo,3,124.17,1,ES
TUR068-001698,2025-08-13,2025-08-28,H3,agencia,5,189.73,0,PE
TUR068-001699,2025-08-14,2025-09-01,H1,directo,4,85.47,0,PE
TUR068-001700,2025-08-14,2025-11-30,H2,directo,4,128.3,1,CO
TUR068-001701,2025-08-14,2025-10-29,H3,directo,12,188.47,0,PE
TUR068-001702,2025-08-15,2025-12-29,H1,agencia,7,93.27,0,CO
TUR068-001703,2025-08-15,2025-12-18,H2,agencia,9,142.32,0,CO
TUR068-001704,2025-08-15,2025-08-28,H3,directo,9,174.89,0,CO
TUR068-001705,2025-08-16,2025-09-23,H1,plataforma,5,83.52,0,CL
TUR068-001706,2025-08-16,2026-01-05,H2,directo,7,119.93,1,CO
TUR068-001707,2025-08-16,2025-11-30,H3,directo,6,164.05,0,CO
TUR068-001708,2025-08-17,2025-11-05,H1,directo,3,90.27,0,ES
TUR068-001709,2025-08-17,2025-10-12,H2,agencia,3,130.56,0,CO
TUR068-001710,2025-08-17,2025-09-06,H3,agencia,7,186.75,0,ES
TUR068-001711,2025-08-18,2025-09-25,H1,directo,2,87.92,0,ES
TUR068-001712,2025-08-18,2025-08-24,H2,plataforma,6,142.78,0,PE
TUR068-001713,2025-08-18,2025-12-13,H3,directo,7,176.78,1,CO
TUR068-001714,2025-08-19,2025-11-07,H1,directo,3,79.99,1,CO
TUR068-001715,2025-08-19,2025-12-01,H2,directo,5,125.18,0,ES
TUR068-001716,2025-08-19,2025-09-11,H3,plataforma,1,165.38,0,CO
TUR068-001717,2025-08-20,2025-12-13,H1,plataforma,11,81.87,0,ES
TUR068-001718,2025-08-20,2025-12-14,H2,plataforma,7,131.46,1,PE
TUR068-001719,2025-08-21,2025-12-20,H3,directo,10,164.67,0,PE
TUR068-001720,2025-08-21,2025-08-23,H1,plataforma,6,81.21,1,ES
TUR068-001721,2025-08-21,2025-12-29,H2,directo,11,121.92,1,ES
TUR068-001722,2025-08-22,2025-11-08,H3,directo,1,177.2,0,ES
TUR068-001723,2025-08-22,2025-09-05,H1,plataforma,8,89.46,0,ES
TUR068-001724,2025-08-22,2025-11-23,H2,directo,11,136.94,0,PE
TUR068-001725,2025-08-23,2025-12-14,H3,directo,2,-999,0,ES
TUR068-001726,2025-08-23,2025-11-02,H1,agencia,11,75.66,0,CO
TUR068-001727,2025-08-23,2025-11-02,H2,plataforma,9,130.65,0,ES
TUR068-001728,2025-08-24,2025-12-01,H3,directo,12,183.62,0,CL
TUR068-001729,2025-08-24,2026-01-06,H1,directo,4,84.2,0,CL
TUR068-001730,2025-08-24,2025-09-06,H2,directo,3,138.41,0,CO
TUR068-001731,2025-08-25,2025-10-01,H3,agencia,4,178.46,1,PE
TUR068-001732,2025-08-25,2025-09-27,H1,agencia,1,95.66,0,PE
TUR068-001733,2025-08-25,2025-11-12,H2,plataforma,9,140.71,0,ES
TUR068-001734,2025-08-26,2025-10-29,H3,directo,10,168.8,0,CL
TUR068-001735,2025-08-26,2026-01-04,H1,agencia,2,90.1,0,CL
TUR068-001736,2025-08-26,2025-09-15,H2,agencia,12,131.02,0,ES
TUR068-001737,2025-08-27,2025-11-22,H3,agencia,5,168.66,0,CO
TUR068-001738,2025-08-27,2025-09-09,H1,agencia,5,81.3,0,CL
TUR068-001739,2025-08-27,2025-09-18,H2,directo,10,117.38,0,CO
TUR068-001740,2025-08-28,2025-09-07,H3,directo,4,175.67,0,ES
TUR068-001741,2025-08-28,2025-08-29,H1,directo,3,75.27,0,CO
TUR068-001742,2025-08-29,2025-09-27,H2,agencia,4,134.08,0,PE
TUR068-001743,2025-08-29,2025-10-26,H3,plataforma,9,166.34,1,ES
TUR068-001744,2025-08-29,2025-10-29,H1,agencia,12,,0,CL
