registro_id,fecha,almacen,producto,saldo,demanda,reposicion,plazo_dias,coste_unitario
STO093-000435,2024-03-11,A3,P01,64,12,0,3,4.0
STO093-000436,2024-03-11,A1,P02,18,23,0,4,6.2
STO093-000437,2024-03-11,A2,P02,12,17,24,4,6.2
STO093-000438,2024-03-11,A3,P02,2,18,0,4,6.2
STO093-000439,2024-03-12,A1,P03,26,14,12,5,8.4
STO093-000440,2024-03-12,A2,P03,68,1,0,5,8.4
STO093-000441,2024-03-12,A3,P03,33,12,0,5,8.4
STO093-000442,2024-03-12,A1,P04,47,19,12,6,10.6
STO093-000443,2024-03-12,A2,P04,53,18,0,6,10.6
STO093-000444,2024-03-12,A3,P04,59,26,24,6,10.6
STO093-000445,2024-03-13,A1,P05,16,16,0,7,12.8
STO093-000446,2024-03-13,A2,P05,22,6,24,7,12.8
STO093-000447,2024-03-13,A3,P05,1,14,0,7,12.8
STO093-000448,2024-03-13,A1,P06,30,17,12,8,15.0
STO093-000449,2024-03-13,A2,P06,50,23,24,8,15.0
STO093-000450,2024-03-13,A3,P06,20,26,24,8,15.0
STO093-000451,2024-03-14,A1,P07,31,16,0,9,17.2
STO093-000452,2024-03-14,A2,P07,26,21,24,9,17.2
STO093-000453,2024-03-14,A3,P07,42,14,24,9,17.2
STO093-000454,2024-03-14,A1,P08,23,15,24,3,19.4
STO093-000455,2024-03-14,A2,P08,8,28,0,3,19.4
STO093-000456,2024-03-14,A3,P08,28,24,24,3,19.4
STO093-000457,2024-03-15,A1,P09,2,44,12,4,21.6
STO093-000458,2024-03-15,A2,P09,44,27,0,4,21.6
STO093-000459,2024-03-15,A3,P09,59,23,12,4,21.6
STO093-000460,2024-03-15,A1,P10,66,40,0,5,23.8
STO093-000461,2024-03-15,A2,P10,24,23,0,5,23.8
STO093-000462,2024-03-15,A3,P10,16,31,0,5,23.8
STO093-000463,2024-03-16,A1,P11,31,40,24,6,26.0
STO093-000464,2024-03-16,A2,P11,49,15,0,6,26.0
STO093-000465,2024-03-16,A3,P11,4,12,12,6,26.0
STO093-000466,2024-03-16,A1,P12,57,27,0,7,28.2
STO093-000467,2024-03-16,A2,P12,19,11,0,7,28.2
STO093-000468,2024-03-16,A3,P12,15,34,24,7,28.2
STO093-000469,2024-03-17,A1,P01,19,14,12,3,4.0
STO093-000470,2024-03-17,A2,P01,56,9,0,3,4.0
STO093-000471,2024-03-17,A3,P01,30,33,0,3,4.0
STO093-000472,2024-03-17,A1,P02,9,13,24,4,6.2
STO093-000473,2024-03-17,A2,P02,58,17,0,4,6.2
STO093-000474,2024-03-17,A3,P02,61,19,0,4,6.2
STO093-000475,2024-03-17,A1,P03,28,19,0,5,8.4
STO093-000476,2024-03-18,A2,P03,41,18,0,5,8.4
STO093-000477,2024-03-18,A3,P03,27,25,24,5,8.4
STO093-000478,2024-03-18,A1,P04,5,17,12,6,10.6
STO093-000479,2024-03-18,A2,P04,54,12,24,6,10.6
STO093-000480,2024-03-18,A3,P04,69,19,12,6,10.6
STO093-000481,2024-03-18,A1,P05,49,17,0,7,12.8
STO093-000482,2024-03-19,A2,P05,5,16,0,7,12.8
STO093-000483,2024-03-19,A3,P05,34,16,0,7,12.8
STO093-000484,2024-03-19,A1,P06,14,25,12,8,15.0
STO093-000485,2024-03-19,A2,P06,16,4,0,8,15.0
STO093-000486,2024-03-19, A3 ,P06,41,4,12,8,15.0
STO093-000487,2024-03-19,A1,P07,56,10,12,9,17.2
STO093-000488,2024-03-20,A2,P07,62,38,24,9,17.2
STO093-000489,2024-03-20,A3,P07,49,27,12,9,17.2
STO093-000490,2024-03-20,A1,P08,16,17,0,3,19.4
STO093-000491,2024-03-20,A2,P08,2,24,0,3,19.4
STO093-000492,2024-03-20,A3,P08,9,28,12,3,19.4
STO093-000493,2024-03-20,A1,P09,11,28,0,4,21.6
STO093-000494,2024-03-21,A2,P09,13,20,12,4,21.6
STO093-000495,2024-03-21,A3,P09,55,14,12,4,21.6
STO093-000496,2024-03-21,A1,P10,28,29,0,5,23.8
STO093-000497,2024-03-21,A2,P10,45,38,24,5,23.8
STO093-000498,2024-03-21,A3,P10,6,19,0,5,23.8
STO093-000499,2024-03-21,A1,P11,,27,24,6,26.0
STO093-000500,2024-03-22,A2,P11,6,20,12,6,26.0
STO093-000501,2024-03-22,A3,P11,57,20,12,6,26.0
STO093-000502,2024-03-22,A1,P12,67,26,24,7,28.2
STO093-000503,2024-03-22,A2,P12,21,24,0,7,28.2
STO093-000504,2024-03-22,A3,P12,45,32,0,7,28.2
STO093-000505,2024-03-22,A1,P01,9,12,0,3,4.0
STO093-000506,2024-03-23,A2,P01,69,31,24,3,4.0
STO093-000507,2024-03-23,A3,P01,8,8,0,3,4.0
STO093-000508,2024-03-23,A1,P02,61,29,12,4,6.2
STO093-000509,2024-03-23,A2,P02,66,10,24,4,6.2
STO093-000510,2024-03-23,A3,P02,6,16,0,4,6.2
STO093-000511,2024-03-23,A1,P03,8,7,24,5,8.4
STO093-000512,2024-03-24,A2,P03,57,28,24,5,8.4
STO093-000513,2024-03-24,A3,P03,1,23,0,5,8.4
STO093-000514,2024-03-24,A1,P04,13,8,0,6,10.6
STO093-000515,2024-03-24,A2,P04,1,21,0,6,10.6
STO093-000516,2024-03-24,A3,P04,61,16,12,6,10.6
STO093-000517,2024-03-24,A1,P05,0,30,24,7,12.8
STO093-000518,2024-03-24,A2,P05,26,23,0,7,12.8
STO093-000519,2024-03-25,A3,P05,34,21,12,7,12.8
STO093-000520,2024-03-25,A1,P06,23,17,24,8,15.0
STO093-000521,2024-03-25,A2,P06,18,4,12,8,15.0
STO093-000522,2024-03-25,A3,P06,10,15,24,8,15.0
STO093-000523,2024-03-25,A1,P07,23,30,0,9,17.2
STO093-000524,2024-03-25,A2,P07,54,25,0,9,17.2
STO093-000525,2024-03-26,A3,P07,67,8,12,9,17.2
STO093-000526,2024-03-26,A1,P08,44,14,24,3,19.4
STO093-000527,2024-03-26,A2,P08,20,34,12,3,19.4
STO093-000528,2024-03-26,A3,P08,49,25,0,3,19.4
STO093-000529,2024-03-26,A1,P09,8,25,0,4,21.6
STO093-000530,2024-03-26,A2,P09,63,31,24,4,21.6
STO093-000531,2024-03-27,A3,P09,30,25,24,4,21.6
STO093-000532,2024-03-27,A1,P10,25,35,0,5,23.8
STO093-000533,2024-03-27,A2,P10,23,18,12,5,23.8
STO093-000534,2024-03-27,A3,P10,65,24,12,5,23.8
STO093-000535,2024-03-27,A1,P11,62,28,0,6,26.0
STO093-000536,2024-03-27,A2,P11,68,22,0,6,26.0
STO093-000537,2024-03-28,A3,P11,59,39,24,6,26.0
STO093-000538,2024-03-28,A1,P12,47,28,0,7,28.2
STO093-000539,2024-03-28,A2,P12,22,21,0,7,28.2
STO093-000540,2024-03-28,A3,P12,44,17,12,7,28.2
STO093-000541,2024-03-28,A1,P01,68,10,0,3,4.0
STO093-000542,2024-03-28,A2,P01,39,16,0,3,4.0
STO093-000543,2024-03-29,A3,P01,67,9,12,3,4.0
STO093-000544,2024-03-29,A1,P02,65,10,0,4,6.2
STO093-000545,2024-03-29,A2,P02,13,13,12,4,6.2
STO093-000546,2024-03-29,A3,P02,17,24,12,4,6.2
STO093-000547,2024-03-29,A1,P03,43,21,12,5,8.4
STO093-000548,2024-03-29,A2,P03,67,4,24,5,8.4
STO093-000549,2024-03-30,A3,P03,62,20,24,5,8.4
STO093-000550,2024-03-30,A1,P04,8,7,24,6,10.6
STO093-000551,2024-03-30,A2,P04,48,19,0,6,10.6
STO093-000552,2024-03-30,A3,P04,22,22,0,6,10.6
STO093-000553,2024-03-30,A1,P05,2,12,0,7,12.8
STO093-000554,2024-03-30,A2,P05,18,30,12,7,12.8
STO093-000555,2024-03-30,A3,P05,16,17,0,7,12.8
STO093-000556,2024-03-31,A1,P06,31,20,0,8,15.0
STO093-000557,2024-03-31,A2,P06,0,23,12,8,15.0
STO093-000558,2024-03-31,A3,P06,15,20,12,8,15.0
STO093-000559,2024-03-31,A1,P07,21,28,12,9,17.2
STO093-000560,2024-03-31,A2,P07,70,15,0,9,17.2
STO093-000561,2024-03-31,A3,P07,6,24,0,9,17.2
STO093-000562,2024-04-01,A1,P08,56,40,0,3,19.4
STO093-000563,2024-04-01,A2,P08,47,14,24,3,19.4
STO093-000564,2024-04-01,A3,P08,55,30,12,3,19.4
STO093-000565,2024-04-01,A1,P09,8,18,0,4,21.6
STO093-000566,2024-04-01,A2,P09,47,17,12,4,21.6
STO093-000567,2024-04-01,A3,P09,27,6,0,4,21.6
STO093-000568,2024-04-02,A1,P10,61,16,0,5,23.8
STO093-000569,2024-04-02,A2,P10,70,18,12,5,23.8
STO093-000570,2024-04-02,A3,P10,23,22,0,5,23.8
STO093-000571,2024-04-02,A1,P11,45,36,0,6,26.0
STO093-000572,2024-04-02,A2,P11,0,4,24,6,26.0
STO093-000573,2024-04-02,A3,P11,41,37,0,6,26.0
STO093-000574,2024-04-03,A1,P12,70,17,0,7,28.2
STO093-000575,2024-04-03,A2,P12,69,17,0,7,28.2
STO093-000576,2024-04-03,A3,P12,55,24,12,7,28.2
STO093-000577,2024-04-03,A1,P01,34,17,0,3,4.0
STO093-000578,2024-04-03,A2,P01,3,6,24,3,4.0
STO093-000579,2024-04-03,A3,P01,26,21,0,3,4.0
STO093-000580,2024-04-04,A1,P02,15,9,0,4,6.2
STO093-000581,2024-04-04,A2,P02,19,25,0,4,6.2
STO093-000582,2024-04-04,A3,P02,,17,24,4,6.2
STO093-000583,2024-04-04, A1 ,P03,28,8,0,5,8.4
STO093-000584,2024-04-04,A2,P03,23,25,24,5,8.4
STO093-000585,2024-04-04,A3,P03,38,14,0,5,8.4
STO093-000586,2024-04-05,A1,P04,8,15,0,6,10.6
STO093-000587,2024-04-05,A2,P04,18,29,12,6,10.6
STO093-000588,2024-04-05,A3,P04,62,29,12,6,10.6
STO093-000589,2024-04-05,A1,P05,49,39,24,7,12.8
STO093-000590,2024-04-05,A2,P05,64,2,0,7,12.8
STO093-000591,2024-04-05,A3,P05,0,14,24,7,12.8
STO093-000592,2024-04-06,A1,P06,4,21,12,8,15.0
STO093-000593,2024-04-06,A2,P06,41,30,12,8,15.0
STO093-000594,2024-04-06,A3,P06,58,18,12,8,15.0
STO093-000595,2024-04-06,A1,P07,62,25,12,9,17.2
STO093-000596,2024-04-06,A2,P07,23,20,0,9,17.2
STO093-000597,2024-04-06,A3,P07,67,18,0,9,17.2
STO093-000598,2024-04-06,A1,P08,38,15,24,3,19.4
STO093-000599,2024-04-07,A2,P08,52,34,12,3,19.4
STO093-000600,2024-04-07,A3,P08,6,21,0,3,19.4
STO093-000601,2024-04-07,A1,P09,45,19,24,4,21.6
STO093-000602,2024-04-07,A2,P09,9,39,24,4,21.6
STO093-000603,2024-04-07,A3,P09,23,18,24,4,21.6
STO093-000604,2024-04-07,A1,P10,13,24,0,5,23.8
STO093-000605,2024-04-08,A2,P10,11,32,24,5,23.8
STO093-000606,2024-04-08,A3,P10,59,20,12,5,23.8
STO093-000607,2024-04-08,A1,P11,57,26,24,6,26.0
STO093-000608,2024-04-08,A2,P11,43,34,12,6,26.0
STO093-000609,2024-04-08,A3,P11,44,22,24,6,26.0
STO093-000610,2024-04-08,A1,P12,12,30,24,7,28.2
STO093-000611,2024-04-09,A2,P12,24,18,12,7,28.2
STO093-000612,2024-04-09,A3,P12,60,20,0,7,28.2
STO093-000613,2024-04-09,A1,P01,18,11,0,3,4.0
STO093-000614,2024-04-09,A2,P01,67,3,0,3,4.0
STO093-000615,2024-04-09,A3,P01,27,19,0,3,4.0
STO093-000616,2024-04-09,A1,P02,16,26,12,4,6.2
STO093-000617,2024-04-10,A2,P02,59,5,0,4,6.2
STO093-000618,2024-04-10,A3,P02,17,18,12,4,6.2
STO093-000619,2024-04-10,A1,P03,64,19,24,5,8.4
STO093-000620,2024-04-10,A2,P03,56,16,0,5,8.4
STO093-000621,2024-04-10,A3,P03,21,12,24,5,8.4
STO093-000622,2024-04-10,A1,P04,16,4,0,6,10.6
STO093-000623,2024-04-11,A2,P04,9,19,0,6,10.6
STO093-000624,2024-04-11,A3,P04,43,18,12,6,10.6
STO093-000625,2024-04-11,A1,P05,54,33,0,7,12.8
STO093-000626,2024-04-11,A2,P05,64,28,0,7,12.8
STO093-000627,2024-04-11,A3,P05,61,18,24,7,12.8
STO093-000628,2024-04-11,A1,P06,34,7,24,8,15.0
STO093-000629,2024-04-12,A2,P06,27,20,0,8,15.0
STO093-000630,2024-04-12,A3,P06,63,19,12,8,15.0
STO093-000631,2024-04-12,A1,P07,57,26,0,9,17.2
STO093-000632,2024-04-12,A2,P07,22,15,12,9,17.2
STO093-000633,2024-04-12,A3,P07,36,0,12,9,17.2
STO093-000634,2024-04-12,A1,P08,0,38,12,3,19.4
STO093-000635,2024-04-12,A2,P08,16,14,0,3,19.4
STO093-000636,2024-04-13,A3,P08,15,21,12,3,19.4
STO093-000637,2024-04-13,A1,P09,2,32,12,4,21.6
STO093-000638,2024-04-13,A2,P09,0,24,24,4,21.6
STO093-000639,2024-04-13,A3,P09,34,10,12,4,21.6
STO093-000640,2024-04-13,A1,P10,44,34,0,5,23.8
STO093-000641,2024-04-13,A2,P10,29,21,24,5,23.8
STO093-000642,2024-04-14,A3,P10,1,26,0,5,23.8
STO093-000643,2024-04-14,A1,P11,20,24,12,6,26.0
STO093-000644,2024-04-14,A2,P11,4,33,0,6,26.0
STO093-000645,2024-04-14,A3,P11,68,33,24,6,26.0
STO093-000646,2024-04-14,A1,P12,30,27,24,7,28.2
STO093-000647,2024-04-14,A2,P12,45,29,12,7,28.2
STO093-000648,2024-04-15,A3,P12,35,30,24,7,28.2
STO093-000649,2024-04-15,A1,P01,46,20,24,3,4.0
STO093-000650,2024-04-15,A2,P01,30,22,0,3,4.0
STO093-000651,2024-04-15,A3,P01,62,5,0,3,4.0
STO093-000652,2024-04-15,A1,P02,56,11,12,4,6.2
STO093-000653,2024-04-15,A2,P02,29,13,0,4,6.2
STO093-000654,2024-04-16,A3,P02,45,23,0,4,6.2
STO093-000655,2024-04-16,A1,P03,16,23,12,5,8.4
STO093-000656,2024-04-16,A2,P03,26,11,12,5,8.4
STO093-000657,2024-04-16,A3,P03,54,18,0,5,8.4
STO093-000658,2024-04-16,A1,P04,27,13,24,6,10.6
STO093-000659,2024-04-16,A2,P04,20,19,0,6,10.6
STO093-000660,2024-04-17,A3,P04,52,14,24,6,10.6
STO093-000661,2024-04-17,A1,P05,12,19,0,7,12.8
STO093-000662,2024-04-17,A2,P05,21,16,0,7,12.8
STO093-000663,2024-04-17,A3,P05,52,23,24,7,12.8
STO093-000664,2024-04-17,A1,P06,45,21,0,8,15.0
STO093-000665,2024-04-17,A2,P06,,19,12,8,15.0
STO093-000666,2024-04-18,A3,P06,33,9,0,8,15.0
STO093-000667,2024-04-18,A1,P07,12,16,0,9,17.2
STO093-000668,2024-04-18,A2,P07,61,20,24,9,17.2
STO093-000669,2024-04-18,A3,P07,34,26,0,9,17.2
STO093-000670,2024-04-18,A1,P08,9,25,0,3,19.4
STO093-000671,2024-04-18,A2,P08,49,29,24,3,19.4
STO093-000672,2024-04-19,A3,P08,25,19,12,3,19.4
STO093-000673,2024-04-19,A1,P09,35,30,24,4,21.6
STO093-000674,2024-04-19,A2,P09,43,34,12,4,21.6
STO093-000675,2024-04-19,A3,P09,49,13,0,4,21.6
STO093-000676,2024-04-19,A1,P10,8,27,12,5,23.8
STO093-000677,2024-04-19,A2,P10,4,10,0,5,23.8
STO093-000678,2024-04-19,A3,P10,70,30,0,5,23.8
STO093-000679,2024-04-20,A1,P11,1,38,0,6,26.0
STO093-000680,2024-04-20, A2 ,P11,26,20,12,6,26.0
STO093-000681,2024-04-20,A3,P11,46,22,24,6,26.0
STO093-000682,2024-04-20,A1,P12,36,46,24,7,28.2
STO093-000683,2024-04-20,A2,P12,70,23,0,7,28.2
STO093-000684,2024-04-20,A3,P12,27,31,24,7,28.2
STO093-000685,2024-04-21,A1,P01,64,12,0,3,4.0
STO093-000686,2024-04-21,A2,P01,70,16,0,3,4.0
STO093-000687,2024-04-21,A3,P01,37,11,0,3,4.0
STO093-000688,2024-04-21,A1,P02,6,16,24,4,6.2
STO093-000689,2024-04-21,A2,P02,39,23,0,4,6.2
STO093-000690,2024-04-21,A3,P02,7,25,24,4,6.2
STO093-000691,2024-04-22,A1,P03,60,29,12,5,8.4
STO093-000692,2024-04-22,A2,P03,32,16,0,5,8.4
STO093-000693,2024-04-22,A3,P03,30,16,12,5,8.4
STO093-000694,2024-04-22,A1,P04,26,14,24,6,10.6
STO093-000695,2024-04-22,A2,P04,66,21,0,6,10.6
STO093-000696,2024-04-22,A3,P04,65,28,0,6,10.6
STO093-000697,2024-04-23,A1,P05,41,15,24,7,12.8
STO093-000698,2024-04-23,A2,P05,29,18,0,7,12.8
STO093-000699,2024-04-23,A3,P05,27,18,0,7,12.8
STO093-000700,2024-04-23,A1,P06,51,22,12,8,15.0
STO093-000701,2024-04-23,A2,P06,33,24,12,8,15.0
STO093-000702,2024-04-23,A3,P06,46,20,0,8,15.0
STO093-000703,2024-04-24,A1,P07,42,3,24,9,17.2
STO093-000704,2024-04-24,A2,P07,61,35,0,9,17.2
STO093-000705,2024-04-24,A3,P07,8,25,0,9,17.2
STO093-000706,2024-04-24,A1,P08,8,23,0,3,19.4
STO093-000707,2024-04-24,A2,P08,27,23,0,3,19.4
STO093-000708,2024-04-24,A3,P08,11,28,0,3,19.4
STO093-000709,2024-04-25,A1,P09,58,12,12,4,21.6
STO093-000710,2024-04-25,A2,P09,46,26,12,4,21.6
STO093-000711,2024-04-25,A3,P09,35,28,0,4,21.6
STO093-000712,2024-04-25,A1,P10,68,15,24,5,23.8
STO093-000713,2024-04-25,A2,P10,13,36,0,5,23.8
STO093-000714,2024-04-25,A3,P10,41,31,12,5,23.8
STO093-000715,2024-04-25,A1,P11,11,26,0,6,26.0
STO093-000716,2024-04-26,A2,P11,10,19,24,6,26.0
STO093-000717,2024-04-26,A3,P11,48,21,24,6,26.0
STO093-000718,2024-04-26,A1,P12,40,45,24,7,28.2
STO093-000719,2024-04-26,A2,P12,23,41,0,7,28.2
STO093-000720,2024-04-26,A3,P12,11,24,0,7,28.2
STO093-000721,2024-04-26,A1,P01,40,15,24,3,4.0
STO093-000722,2024-04-27,A2,P01,7,13,12,3,4.0
STO093-000723,2024-04-27,A3,P01,51,17,24,3,4.0
STO093-000724,2024-04-27,A1,P02,1,16,24,4,6.2
STO093-000725,2024-04-27,A2,P02,66,15,0,4,6.2
STO093-000726,2024-04-27,A3,P02,5,16,0,4,6.2
STO093-000727,2024-04-27,A1,P03,27,20,24,5,8.4
STO093-000728,2024-04-28,A2,P03,35,6,12,5,8.4
STO093-000729,2024-04-28,A3,P03,66,28,0,5,8.4
STO093-000730,2024-04-28,A1,P04,1,24,0,6,10.6
STO093-000731,2024-04-28,A2,P04,51,28,0,6,10.6
STO093-000732,2024-04-28,A3,P04,14,28,0,6,10.6
STO093-000733,2024-04-28,A1,P05,20,5,24,7,12.8
STO093-000734,2024-04-29,A2,P05,41,13,0,7,12.8
STO093-000735,2024-04-29,A3,P05,37,0,0,7,12.8
STO093-000736,2024-04-29,A1,P06,36,16,0,8,15.0
STO093-000737,2024-04-29,A2,P06,4,22,0,8,15.0
STO093-000738,2024-04-29,A3,P06,4,14,0,8,15.0
STO093-000739,2024-04-29,A1,P07,16,27,0,9,17.2
STO093-000740,2024-04-30,A2,P07,40,25,24,9,17.2
STO093-000741,2024-04-30,A3,P07,51,14,0,9,17.2
STO093-000742,2024-04-30,A1,P08,24,14,12,3,19.4
STO093-000743,2024-04-30,A2,P08,5,26,0,3,19.4
STO093-000744,2024-04-30,A3,P08,34,31,24,3,19.4
STO093-000745,2024-04-30,A1,P09,30,31,12,4,21.6
STO093-000746,2024-05-01,A2,P09,57,21,0,4,21.6
STO093-000747,2024-05-01,A3,P09,21,26,12,4,21.6
STO093-000748,2024-05-01,A1,P10,,23,12,5,23.8
STO093-000749,2024-05-01,A2,P10,12,8,12,5,23.8
STO093-000750,2024-05-01,A3,P10,27,34,0,5,23.8
STO093-000751,2024-05-01,A1,P11,63,28,0,6,26.0
STO093-000752,2024-05-01,A2,P11,8,30,0,6,26.0
STO093-000753,2024-05-02,A3,P11,13,29,24,6,26.0
STO093-000754,2024-05-02,A1,P12,50,30,24,7,28.2
STO093-000755,2024-05-02,A2,P12,32,21,0,7,28.2
STO093-000756,2024-05-02,A3,P12,53,20,24,7,28.2
STO093-000757,2024-05-02,A1,P01,20,10,0,3,4.0
STO093-000758,2024-05-02,A2,P01,61,18,24,3,4.0
STO093-000759,2024-05-03,A3,P01,14,24,0,3,4.0
STO093-000760,2024-05-03,A1,P02,6,23,0,4,6.2
STO093-000761,2024-05-03,A2,P02,1,3,12,4,6.2
STO093-000762,2024-05-03,A3,P02,46,18,12,4,6.2
STO093-000763,2024-05-03,A1,P03,36,6,24,5,8.4
STO093-000764,2024-05-03,A2,P03,19,26,12,5,8.4
STO093-000765,2024-05-04,A3,P03,65,3,24,5,8.4
STO093-000766,2024-05-04,A1,P04,38,14,0,6,10.6
STO093-000767,2024-05-04,A2,P04,69,18,0,6,10.6
STO093-000768,2024-05-04,A3,P04,50,28,0,6,10.6
STO093-000769,2024-05-04,A1,P05,62,22,0,7,12.8
STO093-000770,2024-05-04,A2,P05,40,14,0,7,12.8
STO093-000771,2024-05-05,A3,P05,33,9,0,7,12.8
STO093-000772,2024-05-05,A1,P06,18,32,24,8,15.0
STO093-000773,2024-05-05,A2,P06,58,26,24,8,15.0
STO093-000774,2024-05-05,A3,P06,49,9,0,8,15.0
STO093-000775,2024-05-05,A1,P07,32,8,0,9,17.2
STO093-000776,2024-05-05,A2,P07,31,17,24,9,17.2
STO093-000777,2024-05-06, A3 ,P07,57,12,12,9,17.2
STO093-000778,2024-05-06,A1,P08,31,15,0,3,19.4
STO093-000779,2024-02-30,A2,P08,61,31,24,3,19.4
STO093-000780,2024-05-06,A3,P08,18,18,12,3,19.4
STO093-000781,2024-05-06,A1,P09,42,22,0,4,21.6
STO093-000782,2024-05-06,A2,P09,59,25,12,4,21.6
STO093-000783,2024-05-07,A3,P09,7,24,0,4,21.6
STO093-000784,2024-05-07,A1,P10,43,23,0,5,23.8
STO093-000785,2024-05-07,A2,P10,4,26,0,5,23.8
STO093-000786,2024-05-07,A3,P10,64,24,0,5,23.8
STO093-000787,2024-05-07,A1,P11,26,40,0,6,26.0
STO093-000788,2024-05-07,A2,P11,17,29,0,6,26.0
STO093-000789,2024-05-08,A3,P11,29,19,24,6,26.0
STO093-000790,2024-05-08,A1,P12,34,21,12,7,28.2
STO093-000791,2024-05-08,A2,P12,22,35,0,7,28.2
STO093-000792,2024-05-08,A3,P12,9,27,12,7,28.2
STO093-000793,2024-05-08,A1,P01,24,26,0,3,4.0
STO093-000794,2024-05-08,A2,P01,5,22,0,3,4.0
STO093-000795,2024-05-08,A3,P01,44,11,24,3,4.0
STO093-000796,2024-05-09,A1,P02,31,25,24,4,6.2
STO093-000797,2024-05-09,A2,P02,56,9,0,4,6.2
STO093-000798,2024-05-09,A3,P02,34,29,0,4,6.2
STO093-000799,2024-05-09,A1,P03,33,19,0,5,8.4
STO093-000800,2024-05-09,A2,P03,29,12,12,5,8.4
STO093-000801,2024-05-09,A3,P03,32,23,12,5,8.4
STO093-000802,2024-05-10,A1,P04,36,18,24,6,10.6
STO093-000803,2024-05-10,A2,P04,65,23,12,6,10.6
STO093-000804,2024-05-10,A3,P04,51,11,0,6,10.6
STO093-000805,2024-05-10,A1,P05,15,20,0,7,12.8
STO093-000806,2024-05-10,A2,P05,5,18,0,7,12.8
STO093-000807,2024-05-10,A3,P05,8,13,0,7,12.8
STO093-000808,2024-05-11,A1,P06,63,12,12,8,15.0
STO093-000809,2024-05-11,A2,P06,23,26,24,8,15.0
STO093-000810,2024-05-11,A3,P06,14,18,12,8,15.0
STO093-000811,2024-05-11,A1,P07,10,11,0,9,17.2
STO093-000812,2024-05-11,A2,P07,37,9,12,9,17.2
STO093-000813,2024-05-11,A3,P07,66,20,0,9,17.2
STO093-000814,2024-05-12,A1,P08,30,27,0,3,19.4
STO093-000815,2024-05-12,A2,P08,12,12,24,3,19.4
STO093-000816,2024-05-12,A3,P08,10,10,12,3,19.4
STO093-000817,2024-05-12,A1,P09,61,27,24,4,21.6
STO093-000818,2024-05-12,A2,P09,60,28,0,4,21.6
STO093-000819,2024-05-12,A3,P09,52,22,0,4,21.6
STO093-000820,2024-05-13,A1,P10,26,18,0,5,23.8
STO093-000821,2024-05-13,A2,P10,65,16,12,5,23.8
STO093-000822,2024-05-13,A3,P10,28,7,12,5,23.8
STO093-000823,2024-05-13,A1,P11,68,36,24,6,26.0
STO093-000824,2024-05-13,A2,P11,39,20,24,6,26.0
STO093-000825,2024-05-13,A3,P11,8,34,0,6,26.0
STO093-000826,2024-05-14,A1,P12,28,19,0,7,28.2
STO093-000827,2024-05-14,A2,P12,68,24,24,7,28.2
STO093-000828,2024-05-14,A3,P12,1,31,12,7,28.2
STO093-000829,2024-05-14,A1,P01,34,19,12,3,4.0
STO093-000830,2024-05-14,A2,P01,54,21,0,3,4.0
STO093-000831,2024-05-14,A3,P01,,16,12,3,4.0
STO093-000832,2024-05-14,A1,P02,19,4,0,4,6.2
STO093-000833,2024-05-15,A2,P02,36,22,24,4,6.2
STO093-000834,2024-05-15,A3,P02,22,7,12,4,6.2
STO093-000835,2024-05-15,A1,P03,26,21,0,5,8.4
STO093-000836,2024-05-15,A2,P03,39,8,0,5,8.4
STO093-000837,2024-05-15,A3,P03,46,13,0,5,8.4
STO093-000838,2024-05-15,A1,P04,40,22,0,6,10.6
STO093-000839,2024-05-16,A2,P04,13,16,0,6,10.6
STO093-000840,2024-05-16,A3,P04,28,14,12,6,10.6
STO093-000841,2024-05-16,A1,P05,50,19,12,7,12.8
STO093-000842,2024-05-16,A2,P05,18,22,12,7,12.8
STO093-000843,2024-05-16,A3,P05,10,22,0,7,12.8
STO093-000844,2024-05-16,A1,P06,18,23,0,8,15.0
STO093-000845,2024-05-17,A2,P06,31,8,12,8,15.0
STO093-000846,2024-05-17,A3,P06,68,16,0,8,15.0
STO093-000847,2024-05-17,A1,P07,70,13,24,9,17.2
STO093-000848,2024-05-17,A2,P07,52,12,0,9,17.2
STO093-000849,2024-05-17,A3,P07,11,7,12,9,17.2
STO093-000850,2024-05-17,A1,P08,36,31,0,3,19.4
STO093-000851,2024-05-18,A2,P08,15,22,24,3,19.4
STO093-000852,2024-05-18,A3,P08,45,26,12,3,19.4
STO093-000853,2024-05-18,A1,P09,35,29,0,4,21.6
STO093-000854,2024-05-18,A2,P09,7,22,24,4,21.6
STO093-000855,2024-05-18,A3,P09,52,23,12,4,21.6
STO093-000856,2024-05-18,A1,P10,36,19,0,5,23.8
STO093-000857,2024-05-19,A2,P10,27,41,0,5,23.8
STO093-000858,2024-05-19,A3,P10,53,13,12,5,23.8
STO093-000859,2024-05-19,A1,P11,52,19,24,6,26.0
STO093-000860,2024-05-19,A2,P11,63,30,24,6,26.0
STO093-000861,2024-05-19,A3,P11,47,37,0,6,26.0
STO093-000862,2024-05-19,A1,P12,60,6,12,7,28.2
STO093-000863,2024-05-20,A2,P12,3,32,24,7,28.2
STO093-000864,2024-05-20,A3,P12,48,19,0,7,28.2
STO093-000865,2024-05-20,A1,P01,38,15,0,3,4.0
STO093-000866,2024-05-20,A2,P01,21,21,0,3,4.0
STO093-000867,2024-05-20,A3,P01,13,13,0,3,4.0
STO093-000868,2024-05-20,A1,P02,15,5,0,4,6.2
STO093-000869,2024-05-21,A2,P02,23,15,24,4,6.2
STO093-000870,2024-05-21,A3,P02,9,5,0,4,6.2
