registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES057-001664,2025-07-08,centro,1046.9,187.4,6000,18.6,100
RES057-001665,2025-07-08,sur,552.1,121.6,3600,9.0,80
RES057-001666,2025-07-09,norte,398.1,88.6,2400,9.4,100
RES057-001667,2025-07-09,centro,1115.0,273.7,6000,9.1,100
RES057-001668,2025-07-09,sur,429.7,88.1,3600,19.5,60
RES057-001669,2025-07-10,norte,464.9,112.4,2400,26.8,100
RES057-001670,2025-07-10,centro,1115.4,222.0,6000,27.2,100
RES057-001671,2025-07-10,sur,480.9,87.2,3600,15.7,80
RES057-001672,2025-07-11,norte,447.1,97.1,2400,20.4,100
RES057-001673,2025-07-11,centro,866.7,167.8,6000,21.1,80
RES057-001674,2025-07-11,sur,456.9,118.0,3600,13.6,60
RES057-001675,2025-07-12,norte,446.1,109.9,2400,8.8,100
RES057-001676,2025-07-12,centro,1113.1,235.1,6000,21.1,100
RES057-001677,2025-07-12,sur,655.5,152.2,3600,13.9,100
RES057-001678,2025-07-13,norte,430.0,113.0,2400,20.9,100
RES057-001679,2025-07-13,centro,667.0,150.8,6000,29.1,60
RES057-001680,2025-07-13,sur,643.5,114.4,3600,22.8,100
RES057-001681,2025-07-14,norte,412.3,82.7,2400,8.6,80
RES057-001682,2025-07-14,centro,947.9,227.9,6000,25.7,80
RES057-001683,2025-07-14,sur,686.2,168.9,3600,11.2,100
RES057-001684,2025-07-15,norte,260.1,61.4,2400,10.4,60
RES057-001685,2025-07-15,centro,1065.9,205.9,6000,27.1,100
RES057-001686,2025-07-15,sur,479.2,114.7,3600,14.6,80
RES057-001687,2025-07-16,norte,503.8,110.3,2400,21.1,100
RES057-001688,2025-07-16,centro,1061.6,238.9,6000,22.0,100
RES057-001689,2025-07-16,sur,"665,8",175.9,3600,18.6,100
RES057-001690,2025-07-17,norte,358.6,60.2,2400,9.2,80
RES057-001691,2025-07-17,centro,1021.2,175.5,6000,19.1,100
RES057-001692,2025-07-17,sur,503.8,115.6,3600,26.8,80
RES057-001693,2025-07-18,norte,523.7,126.1,2400,9.7,100
RES057-001694,2025-07-18,centro,644.4,111.1,6000,24.7,60
RES057-001695,2025-07-18,sur,612.2,107.3,3600,9.1,100
RES057-001696,2025-07-19,norte,198.0,41.2,2400,26.5,60
RES057-001697,2025-07-19,centro,1103.6,200.5,6000,27.5,100
RES057-001698,2025-07-19,sur,695.4,201.7,3600,26.7,100
RES057-001699,2025-07-20,norte,474.4,107.4,2400,27.3,100
RES057-001700,2025-07-20,centro,1135.3,185.9,6000,10.8,100
RES057-001701,2025-07-20,sur,379.5,71.2,3600,27.9,60
RES057-001702,2025-07-21,norte,386.6,86.1,2400,20.1,80
RES057-001703,2025-07-21,centro,992.1,222.7,6000,25.4,80
RES057-001704,2025-07-21,sur,776.8,164.8,3600,20.1,100
RES057-001705,2025-07-22,norte,293.2,72.2,2400,29.9,80
RES057-001706,2025-07-22,centro,634.4,146.4,6000,9.4,60
RES057-001707,2025-07-22,sur,356.8,81.5,3600,11.5,60
RES057-001708,2025-07-23,norte,461.6,104.2,2400,23.4,100
RES057-001709,2025-07-23,centro,1027.9,234.9,6000,13.7,100
RES057-001710,2025-07-23,sur,658.3,143.8,3600,14.8,100
RES057-001711,2025-07-24,norte,304.7,68.3,2400,13.3,60
RES057-001712,2025-07-24,centro,633.5,159.9,6000,11.4,60
RES057-001713,2025-07-24,sur,648.5,131.5,3600,10.9,100
RES057-001715,2025-07-25,centro,607.5,121.8,6000,20.2,60
RES057-001716,2025-07-25,sur,437.8,88.5,3600,29.0,60
RES057-001717,2025-07-26,norte,431.4,88.9,2400,13.3,100
RES057-001718,2025-07-26,centro,1081.2,244.2,6000,9.2,100
RES057-001719,2025-07-26,sur,333.3,64.0,3600,24.5,60
RES057-001720,2025-07-27,norte,344.4,76.6,2400,13.6,80
RES057-001721,2025-07-27,centro,925.1,184.0,6000,12.0,80
RES057-001722,2025-07-27,sur,727.7,199.4,3600,17.6,100
RES057-001723,2025-07-28,norte,466.0,101.4,2400,14.3,100
RES057-001724,2025-07-28,centro,1259.3,212.3,6000,15.0,100
RES057-001725,2025-07-28,sur,602.6,146.7,3600,27.0,80
RES057-001726,2025-07-29,norte,373.2,66.4,2400,14.7,100
RES057-001727,2025-07-29,centro,622.5,165.1,6000,29.0,60
RES057-001728,2025-07-29,sur,400.7,91.7,3600,21.1,60
RES057-001729,2025-07-30,norte,272.4,67.7,2400,26.2,60
RES057-001730,2025-07-30,centro,994.9,214.0,6000,25.4,100
RES057-001731,2025-07-30,sur,517.4,125.4,3600,11.5,80
RES057-001732,2025-07-31,norte,225.6,51.9,2400,28.6,60
RES057-001733,2025-07-31,centro,1131.2,234.4,6000,16.3,100
RES057-001734,2025-07-31,sur,597.7,165.2,3600,22.7,100
RES057-001735,2025-08-01,norte,263.2,62.0,2400,29.4,60
RES057-001736,2025-08-01,centro,1041.5,230.9,6000,16.8,100
RES057-001737,2025-08-01,sur,628.9,160.2,3600,29.1,100
RES057-001738,2025-08-02,norte,479.2,106.9,2400,9.9,100
RES057-001739,2025-08-02,centro,1091.4,285.8,6000,22.4,100
RES057-001740,2025-08-02,sur,610.6,127.9,3600,16.2,100
RES057-001741,2025-08-03,norte,447.9,120.0,2400,26.7,100
RES057-001742,2025-08-03,centro,1048.4,254.6,6000,15.2,100
RES057-001743,2025-08-03,sur,740.7,229.1,3600,29.1,100
RES057-001744,2025-08-04,norte,,114.1,2400,22.2,100
RES057-001745,2025-08-04,centro,1285.3,315.5,6000,16.2,100
RES057-001746,2025-08-04,sur,780.8,190.5,3600,23.3,100
RES057-001747,2025-08-05,norte,480.4,100.6,2400,13.6,100
RES057-001748,2025-08-05,centro,1021.8,194.0,6000,14.9,100
RES057-001749,2025-08-05,sur,357.5,95.5,3600,25.6,60
RES057-001750,2025-08-06,norte,311.0,77.0,2400,13.7,80
RES057-001751,2025-08-06,centro,1129.7,200.5,6000,19.4,100
RES057-001752,2025-08-06,sur,692.5,153.3,3600,28.2,100
RES057-001753,2025-08-07,norte,418.1,98.8,2400,16.6,100
RES057-001754,2025-08-07,centro,617.5,119.3,6000,18.5,60
RES057-001755,2025-08-07,sur,613.7,134.2,3600,8.3,100
RES057-001756,2025-08-08,norte,282.7,62.2,2400,10.3,60
RES057-001757,2025-08-08,centro,1052.0,233.6,6000,14.5,100
RES057-001758,2025-08-08,sur,329.5,60.6,3600,13.6,60
RES057-001759,2025-08-09,norte,425.9,103.2,2400,19.0,100
RES057-001760,2025-08-09,centro,1186.8,220.7,6000,25.9,100
RES057-001761,2025-08-09,sur,364.9,86.0,3600,12.2,60
RES057-001762,2025-08-10,norte,458.3,93.6,2400,29.3,100
RES057-001763,2025-08-10,centro,807.0,166.6,6000,27.4,80
RES057-001764,2025-08-10,sur,515.2,115.1,3600,8.8,80
RES057-001765,2025-08-11,norte,236.4,44.1,2400,28.0,60
RES057-001766,2025-08-11,centro,1075.5,201.5,6000,12.3,80
RES057-001768,2025-08-12,norte,430.9,100.8,2400,21.8,100
RES057-001769,2025-08-12,centro,1037.7,236.9,6000,10.5,100
RES057-001770,2025-08-12,sur,686.9,159.2,3600,25.9,100
RES057-001771,2025-08-13,norte,308.6,75.3,2400,28.7,80
RES057-001772,2025-08-13,centro,835.1,199.4,6000,15.2,80
RES057-001773,2025-08-13,sur,499.3,116.8,3600,21.7,80
RES057-001774,2025-08-14,norte,483.8,119.3,2400,17.4,100
RES057-001775,2025-08-14,centro,714.9,159.9,6000,11.9,60
RES057-001776,2025-08-14,sur,625.6,141.3,3600,28.7,100
RES057-001777,2025-08-15,norte,401.0,82.2,2400,12.0,60
RES057-001778,2025-08-15,centro,1048.2,216.2,6000,20.2,100
RES057-001779,2025-08-15,sur,708.1,131.4,3600,23.5,100
RES057-001780,2025-08-16,norte,337.1,78.5,2400,29.9,80
RES057-001781,2025-08-16,centro,1045.4,155.1,6000,19.9,100
RES057-001782,2025-08-16,sur,568.9,131.8,3600,27.5,80
RES057-001783,2025-08-17,norte,557.8,129.7,2400,18.7,100
RES057-001784,2025-08-17,centro,893.5,203.2,6000,16.5,80
RES057-001785,2025-08-17,sur,569.9,149.5,3600,27.2,100
RES057-001786,2025-08-18,norte,442.8,112.5,2400,9.3,100
RES057-001787,2025-08-18,centro,1191.4,246.9,6000,13.6,100
RES057-001788,2025-08-18,sur,705.1,152.8,3600,10.5,100
RES057-001789,2025-08-19,norte,355.6,77.5,2400,24.5,100
RES057-001790,2025-08-19,centro,910.6,197.5,6000,16.0,80
RES057-001791,2025-08-19,sur,408.7,86.5,3600,25.3,60
RES057-001792,2025-08-20,norte,316.4,80.9,2400,22.8,80
RES057-001793,2025-08-20,centro,829.9,183.5,6000,29.9,80
RES057-001794,2025-08-20,sur,631.7,166.4,3600,22.3,100
RES057-001795,2025-08-21,norte,457.3,105.8,2400,18.1,100
RES057-001796,2025-08-21,centro,1014.5,237.4,6000,11.6,100
RES057-001797,2025-08-21,sur,642.7,161.9,3600,21.1,100
RES057-001798,2025-08-22,norte,412.6,83.2,2400,23.0,100
RES057-001799,2025-08-22,centro,691.9,112.6,6000,13.8,60
RES057-001800,2025-08-22,sur,659.9,164.5,3600,22.0,100
RES057-001801,2025-08-23,norte,247.0,51.2,2400,16.9,80
RES057-001802,2025-08-23,centro,1146.6,244.3,6000,12.4,100
RES057-001803,2025-08-23,sur,483.0,109.9,3600,8.0,80
RES057-001804,2025-08-24,norte,483.8,127.9,2400,9.3,100
RES057-001805,2025-08-24,centro,925.0,251.9,6000,21.6,80
RES057-001806,2025-08-24,sur,671.5,139.2,3600,19.4,100
RES057-001807,2025-08-25,norte,377.3,87.9,2400,24.7,100
RES057-001808,2025-08-25,centro,1251.3,305.0,6000,16.7,100
RES057-001809,2025-08-25,sur,474.8,108.8,3600,19.6,60
RES057-001810,2025-08-26,norte,290.0,59.9,2400,26.1,100
RES057-001811,2025-08-26,centro,667.5,172.6,6000,20.1,60
RES057-001812,2025-08-26,sur,436.4,93.1,3600,13.5,80
RES057-001813,2025-08-27,norte,384.0,94.8,2400,19.0,100
RES057-001814,2025-08-27,centro,1067.7,243.9,6000,8.4,100
RES057-001815,2025-08-27,sur,664.3,151.8,3600,29.8,100
RES057-001816,2025-08-28,norte,412.8,102.0,2400,13.0,100
RES057-001817,2025-08-28,centro,1105.7,243.2,6000,27.9,100
RES057-001818,2025-08-28,sur,585.0,124.5,3600,26.0,80
RES057-001819,2025-08-29,norte,488.9,123.0,2400,18.8,100
RES057-001821,2025-08-29,sur,714.0,157.3,3600,25.0,100
RES057-001822,2025-08-30,norte,341.2,73.7,2400,17.6,80
RES057-001823,2025-08-30,centro,1134.0,244.1,6000,18.4,100
RES057-001824,2025-08-30,sur,661.0,142.5,3600,14.9,100
RES057-001825,2025-08-31,norte,432.7,114.5,2400,22.7,100
RES057-001826,2025-08-31,centro,1015.2,154.9,6000,9.0,100
RES057-001827,2025-08-31,sur,,153.9,3600,29.4,100
RES057-001828,2025-09-01,norte,459.4,128.1,2400,27.2,100
RES057-001829,2025-09-01,centro,1314.8,252.6,6000,25.6,100
RES057-001830,2025-09-01,sur,480.3,98.1,3600,22.7,60
RES057-001831,2025-09-02,norte,427.5,112.0,2400,11.2,100
RES057-001832,2025-09-02,centro,709.1,163.4,6000,11.9,60
RES057-001833,2025-09-02,sur,640.8,151.7,3600,19.3,100
RES057-001834,2025-09-03,norte,466.4,111.4,2400,14.9,100
RES057-001835,2025-09-03,centro,1089.9,230.2,6000,15.6,100
RES057-001836,2025-09-03,sur,681.8,130.9,3600,8.5,100
RES057-001837,2025-09-04,norte,279.6,62.7,2400,14.3,80
RES057-001838,2025-09-04,centro,1114.6,269.5,6000,17.1,100
RES057-001839,2025-09-04,sur,705.5,160.9,3600,8.1,100
RES057-001840,2025-09-05,norte,310.6,77.2,2400,20.4,80
RES057-001841,2025-09-05,centro,884.9,182.9,6000,15.5,80
RES057-001842,2025-09-05,sur,652.4,174.8,3600,20.5,100
RES057-001843,2025-09-06,norte,378.3,97.4,2400,12.5,100
RES057-001844,2025-09-06,centro,877.9,151.9,6000,24.3,80
RES057-001845,2025-09-06,sur,386.8,95.9,3600,14.9,60
RES057-001846,2025-09-07,norte,316.9,76.3,2400,13.9,80
RES057-001847,2025-09-07,centro,940.4,163.3,6000,24.6,80
RES057-001848,2025-09-07,sur,648.0,140.9,3600,28.6,100
RES057-001849,2025-09-08,norte,275.7,61.9,2400,10.5,60
RES057-001850,2025-09-08,centro,1257.8,229.0,6000,26.3,100
RES057-001851,2025-09-08,sur,764.0,169.2,3600,25.2,100
RES057-001852,2025-09-09,norte,329.9,83.0,2400,17.7,80
RES057-001853,2025-09-09,centro,1003.8,223.4,6000,20.9,100
RES057-001854,2025-09-09,sur,597.4,134.2,3600,21.7,100
RES057-001855,2025-09-10,norte,412.9,96.8,2400,9.3,100
RES057-001856,2025-09-10,centro,752.5,149.4,6000,19.0,60
RES057-001857,2025-09-10,sur,437.3,110.8,3600,16.9,60
RES057-001858,2025-09-11,norte,221.6,44.8,2400,20.2,60
RES057-001859,2025-09-11,centro,1053.4,196.9,6000,19.2,100
RES057-001860,2025-09-11,sur,651.3,142.9,3600,12.3,100
RES057-001861,2025-09-12,norte,462.4,117.9,2400,16.7,100
RES057-001862,2025-09-12,centro,832.4,189.6,6000,27.6,80
RES057-001863,2025-09-12,sur,378.7,92.3,3600,29.7,60
RES057-001864,2025-09-13,norte,437.6,95.5,2400,26.3,100
RES057-001865,2025-09-13,centro,900.9,223.3,6000,13.6,80
RES057-001866,2025-09-13,sur,597.4,110.7,3600,17.1,100
RES057-001867,2025-09-14,norte,463.8,97.5,2400,11.4,100
RES057-001868,2025-09-14,centro,603.3,130.2,6000,27.8,60
RES057-001869,2025-09-14,sur,510.9,130.1,3600,20.3,80
RES057-001870,2025-09-15,norte,507.2,116.4,2400,18.2,100
RES057-001871,2025-09-15,centro,897.1,182.7,6000,18.7,80
RES057-001872,2025-09-15,sur,584.0,110.0,3600,11.9,80
RES057-001874,2025-09-16,centro,597.4,110.9,6000,9.4,60
RES057-001875,2025-09-16,sur,466.3,121.8,3600,10.2,80
RES057-001876,2025-09-17,norte,271.9,64.4,2400,28.3,60
RES057-001877,2025-09-17,centro,1018.0,224.8,6000,21.6,100
RES057-001878,2025-09-17,sur,431.9,100.4,3600,9.9,60
RES057-001879,2025-09-18,norte,410.0,88.8,2400,23.9,100
RES057-001880,2025-09-18,centro,577.6,104.2,6000,27.2,60
RES057-001881,2025-09-18,sur,507.0,128.3,3600,29.9,60
RES057-001882,2025-09-19,norte,478.6,101.5,2400,16.9,100
RES057-001883,2025-09-19,centro,1168.3,289.3,6000,12.4,100
RES057-001884,2025-09-19,sur,515.4,122.1,3600,29.8,80
RES057-001885,2025-09-20,norte,363.1,93.0,2400,14.1,100
RES057-001886,2025-09-20,centro,1035.5,213.7,6000,13.3,100
RES057-001887,2025-09-20,sur,333.7,85.2,3600,23.0,60
RES057-001888,2025-09-21,norte,234.9,51.2,2400,12.8,60
RES057-001889,2025-09-21,centro,1124.2,257.5,6000,9.0,100
RES057-001890,2025-09-21,sur,651.9,142.0,3600,18.9,100
RES057-001891,2025-09-22,norte,255.7,58.0,2400,28.7,60
RES057-001892,2025-09-22,centro,789.6,176.5,6000,14.8,60
RES057-001893,2025-09-22,sur,639.7,142.3,3600,9.8,80
RES057-001894,2025-09-23,norte,346.0,75.6,2400,14.8,60
RES057-001895,2025-09-23,centro,1088.3,224.0,6000,27.5,100
RES057-001896,2025-09-23,sur,664.7,160.0,3600,20.7,100
RES057-001897,2025-09-24,norte,400.1,92.2,2400,24.8,80
RES057-001898,2025-09-24,centro,1088.9,237.4,6000,16.0,100
RES057-001899,2025-09-24,sur,489.9,107.6,3600,18.2,80
RES057-001900,2025-09-25,norte,"429,2",83.8,2400,28.4,100
RES057-001901,2025-09-25,centro,1035.6,199.1,6000,27.2,100
RES057-001902,2025-09-25,sur,700.7,179.2,3600,22.9,100
RES057-001903,2025-09-26,norte,237.5,48.0,2400,27.6,60
RES057-001904,2025-09-26,centro,1123.8,249.2,6000,17.3,100
RES057-001905,2025-09-26,sur,581.0,111.1,3600,18.6,100
RES057-001906,2025-09-27,norte,382.6,95.2,2400,17.6,80
RES057-001907,2025-09-27,centro,1042.5,252.1,6000,12.8,100
RES057-001908,2025-09-27,sur,633.3,142.8,3600,11.7,100
RES057-001909,2025-09-28,norte,346.3,82.9,2400,10.3,80
RES057-001910,2025-09-28,centro,,125.3,6000,21.6,60
RES057-001911,2025-09-28,sur,625.6,115.4,3600,25.1,100
RES057-001912,2025-09-29,norte,407.4,99.6,2400,8.7,100
RES057-001913,2025-09-29,centro,1032.4,246.8,6000,14.4,80
RES057-001914,2025-09-29,sur,590.5,139.6,3600,23.0,80
RES057-001915,2025-09-30,norte,445.4,104.3,2400,10.7,100
RES057-001916,2025-09-30,centro,894.7,164.3,6000,18.2,80
RES057-001917,2025-09-30,sur,596.9,169.7,3600,14.1,100
RES057-001918,2025-10-01,norte,260.8,58.5,2400,27.2,60
RES057-001919,2025-10-01,centro,1072.6,222.1,6000,28.5,100
RES057-001920,2025-10-01,sur,393.2,92.9,3600,28.2,60
RES057-001921,2025-10-02,norte,371.6,73.5,2400,10.2,100
RES057-001922,2025-10-02,centro,885.7,155.8,6000,11.5,80
RES057-001923,2025-10-02,sur,603.5,133.9,3600,12.0,80
RES057-001924,2025-10-03,norte,370.4,84.4,2400,11.4,80
RES057-001925,2025-10-03,centro,1134.2,224.2,6000,10.7,100
RES057-001927,2025-10-04,norte,470.0,105.8,2400,28.8,100
RES057-001928,2025-10-04,centro,1085.3,228.4,6000,17.6,100
RES057-001929,2025-10-04,sur,648.4,141.2,3600,20.3,100
RES057-001930,2025-10-05,norte,383.7,81.3,2400,19.4,100
RES057-001931,2025-10-05,centro,1126.8,203.4,6000,9.0,100
RES057-001932,2025-10-05,sur,690.8,127.5,3600,28.2,100
RES057-001933,2025-10-06,norte,548.4,118.3,2400,25.9,100
RES057-001934,2025-10-06,centro,1223.2,272.8,6000,14.3,100
RES057-001935,2025-10-06,sur,423.3,85.7,3600,21.4,60
RES057-001936,2025-10-07,norte,269.4,62.0,2400,20.9,60
RES057-001937,2025-10-07,centro,1058.3,204.5,6000,22.3,100
RES057-001938,2025-10-07,sur,686.1,134.3,3600,19.0,100
RES057-001939,2025-10-08,norte,413.5,80.6,2400,23.1,100
RES057-001940,2025-10-08,centro,1080.8,210.8,6000,19.0,100
RES057-001941,2025-10-08,sur,612.2,142.1,3600,8.0,100
RES057-001942,2025-10-09,norte,338.7,79.3,2400,11.4,80
RES057-001943,2025-10-09,centro,1088.7,196.1,6000,16.2,100
RES057-001944,2025-10-09,sur,720.5,182.8,3600,12.0,100
RES057-001945,2025-10-10,norte,402.2,87.1,2400,12.5,80
RES057-001946,2024-02-30,centro,1088.4,240.3,6000,14.7,100
RES057-001947,2025-10-10,sur,590.1,115.6,3600,25.7,80
RES057-001948,2025-10-11,norte,451.9,101.5,2400,13.3,100
RES057-001949,2025-10-11,centro,801.2,162.4,6000,23.3,80
RES057-001950,2025-10-11,sur,563.5,103.4,3600,17.0,100
RES057-001951,2025-10-12,norte,314.9,79.4,2400,18.4,60
RES057-001952,2025-10-12,centro,913.7,169.6,6000,23.5,80
RES057-001953,2025-10-12,sur,693.6,126.8,3600,9.1,100
RES057-001954,2025-10-13,norte,514.2,101.1,2400,28.9,100
RES057-001955,2025-10-13,centro,1021.0,230.2,6000,23.5,80
RES057-001956,2025-10-13,sur,729.5,146.1,3600,18.0,100
RES057-001957,2025-10-14,norte,274.0,65.1,2400,24.1,80
RES057-001958,2025-10-14,centro,621.6,130.7,6000,22.3,60
RES057-001959,2025-10-14,sur,640.7,136.9,3600,11.3,100
RES057-001960,2025-10-15,norte,296.5,68.6,2400,17.6,60
RES057-001961,2025-10-15,centro,625.3,132.4,6000,13.7,60
RES057-001962,2025-10-15,sur,416.0,96.3,3600,11.3,60
RES057-001963,2025-10-16,norte,466.6,108.6,2400,27.5,100
RES057-001964,2025-10-16,centro,1066.3,266.2,6000,24.0,100
RES057-001965,2025-10-16,sur,622.5,161.5,3600,23.9,100
RES057-001966,2025-10-17,norte,468.7,110.6,2400,25.1,100
RES057-001967,2025-10-17,centro,1011.0,214.8,6000,29.4,100
RES057-001968,2025-10-17,sur,647.8,124.3,3600,24.9,100
RES057-001969,2025-10-18,norte,386.1,102.6,2400,21.2,100
RES057-001970,2025-10-18,centro,671.8,150.3,6000,14.1,60
RES057-001971,2025-10-18,sur,463.5,130.1,3600,9.2,60
RES057-001972,2025-10-19,norte,411.9,77.8,2400,23.5,100
RES057-001973,2025-10-19,centro,1122.3,218.6,6000,18.5,100
RES057-001974,2025-10-19,sur,657.6,141.0,3600,24.8,100
RES057-001975,2025-10-20,norte,461.7,114.2,2400,27.2,100
RES057-001976,2025-10-20,centro,1259.8,341.4,6000,9.3,100
RES057-001977,2025-10-20,sur,520.1,115.3,3600,11.0,60
RES057-001978,2025-10-21,norte,411.0,73.7,2400,17.7,100
RES057-001980,2025-10-21,sur,493.2,135.0,3600,26.6,80
RES057-001981,2025-10-22,norte,259.7,60.0,2400,13.2,80
RES057-001982,2025-10-22,centro,1079.5,214.3,6000,23.4,100
RES057-001983,2025-10-22,sur,702.1,149.6,3600,30.0,100
RES057-001984,2025-10-23,norte,408.6,76.9,2400,14.7,100
RES057-001985,2025-10-23,centro,1183.7,223.8,6000,27.9,100
RES057-001986,2025-10-23,sur,609.4,144.4,3600,18.7,100
RES057-001987,2025-10-24,norte,343.8,70.7,2400,22.0,80
RES057-001988,2025-10-24,centro,859.8,178.6,6000,22.4,80
RES057-001989,2025-10-24,sur,448.3,114.7,3600,25.7,60
RES057-001990,2025-10-25,norte,220.2,56.6,2400,21.6,60
RES057-001991,2025-10-25,centro,831.3,173.5,6000,26.3,80
RES057-001992,2025-10-25,sur,634.3,165.9,3600,11.5,100
RES057-001993,2025-10-26,norte,,88.5,2400,21.9,100
RES057-001994,2025-10-26,centro,682.7,155.8,6000,28.1,60
RES057-001995,2025-10-26,sur,671.5,156.4,3600,14.4,100
RES057-001996,2025-10-27,norte,459.2,88.1,2400,23.6,100
RES057-001997,2025-10-27,centro,1257.9,259.4,6000,25.2,100
RES057-001998,2025-10-27,sur,750.2,178.2,3600,22.8,100
RES057-001999,2025-10-28,norte,382.1,88.6,2400,21.2,80
RES057-002000,2025-10-28,centro,1081.8,242.8,6000,8.7,100
RES057-002001,2025-10-28,sur,477.1,105.9,3600,24.4,80
RES057-002002,2025-10-29,norte,414.7,88.9,2400,14.8,100
RES057-002003,2025-10-29,centro,1054.6,272.7,6000,18.7,100
RES057-002004,2025-10-29,sur,348.2,78.9,3600,17.0,60
RES057-002005,2025-10-30,norte,336.2,86.6,2400,19.3,100
RES057-002006,2025-10-30,centro,1045.4,251.9,6000,21.1,100
RES057-002007,2025-10-30,sur,686.7,152.3,3600,9.2,100
RES057-002008,2025-10-31,norte,469.9,107.7,2400,19.1,100
RES057-002009,2025-10-31,centro,574.2,109.6,6000,18.9,60
RES057-002010,2025-10-31,sur,325.1,75.0,3600,18.1,60
RES057-002011,2025-11-01,norte,319.4,64.9,2400,22.4,60
RES057-002012,2025-11-01,centro,1054.3,246.4,6000,13.5,100
RES057-002013,2025-11-01,sur,696.5,145.7,3600,26.7,100
RES057-002014,2025-11-02,norte,455.7,113.0,2400,24.3,100
RES057-002015,2025-11-02,centro,799.6,179.0,6000,11.3,80
RES057-002016,2025-11-02,sur,419.7,96.4,3600,16.2,60
RES057-002017,2025-11-03,norte,466.6,85.9,2400,8.7,100
RES057-002018,2025-11-03,centro,1213.3,271.3,6000,19.1,100
RES057-002019,2025-11-03,sur,644.0,183.7,3600,14.5,80
RES057-002020,2025-11-04,norte,446.3,89.7,2400,11.1,100
RES057-002021,2025-11-04,centro,1137.9,225.5,6000,26.5,100
RES057-002022,2025-11-04,sur,656.6,161.2,3600,25.5,100
RES057-002023,2025-11-05,norte,413.5,108.5,2400,8.7,100
RES057-002024,2025-11-05,centro,855.3,197.0,6000,19.0,80
RES057-002025,2025-11-05,sur,724.1,175.5,3600,20.2,100
RES057-002026,2025-11-06,norte,429.9,98.2,2400,9.8,100
RES057-002027,2025-11-06,centro,954.3,181.9,6000,17.7,100
RES057-002028,2025-11-06,sur,247.5,59.5,3600,13.9,60
RES057-002029,2025-11-07,norte,428.9,113.6,2400,17.9,100
RES057-002030,2025-11-07,centro,909.4,217.5,6000,15.0,80
RES057-002031,2025-11-07,sur,667.1,127.1,3600,13.3,100
RES057-002033,2025-11-08,centro,1116.5,219.2,6000,14.7,100
RES057-002034,2025-11-08,sur,581.5,144.3,3600,27.7,80
RES057-002035,2025-11-09,norte,476.9,111.5,2400,23.8,100
RES057-002036,2025-11-09,centro,1077.5,254.6,6000,21.3,100
RES057-002037,2025-11-09,sur,659.3,162.3,3600,17.9,100
RES057-002038,2025-11-10,norte,508.1,112.6,2400,9.6,100
RES057-002039,2025-11-10,centro,1230.0,258.7,6000,27.9,100
RES057-002040,2025-11-10,sur,702.0,155.2,3600,27.1,100
RES057-002041,2025-11-11,norte,373.4,87.8,2400,21.6,100
RES057-002042,2025-11-11,centro,609.9,138.2,6000,18.8,60
RES057-002043,2025-11-11,sur,606.4,130.0,3600,28.3,100
RES057-002044,2025-11-12,norte,450.6,89.3,2400,13.4,100
RES057-002045,2025-11-12,centro,677.4,140.2,6000,29.6,60
RES057-002046,2025-11-12,sur,530.3,129.3,3600,11.0,80
RES057-002047,2025-11-13,norte,372.6,76.1,2400,21.2,100
RES057-002048,2025-11-13,centro,1047.8,163.1,6000,24.7,100
RES057-002049,2025-11-13,sur,578.6,129.5,3600,10.0,100
RES057-002050,2025-11-14,norte,389.4,90.0,2400,10.7,100
RES057-002051,2025-11-14,centro,1039.4,236.0,6000,25.3,100
RES057-002052,2025-11-14,sur,604.3,140.4,3600,10.3,100
RES057-002053,2025-11-15,norte,370.6,69.2,2400,29.8,100
RES057-002054,2025-11-15,centro,1124.3,259.7,6000,16.4,100
RES057-002055,2025-11-15,sur,685.7,152.4,3600,10.7,100
RES057-002056,2025-11-16,norte,420.6,101.9,2400,16.7,100
RES057-002057,2025-11-16,centro,619.5,99.5,6000,23.4,60
RES057-002058,2025-11-16,sur,402.7,91.3,3600,29.7,60
RES057-002059,2025-11-17,norte,464.7,85.6,2400,16.9,100
RES057-002060,2025-11-17,centro,1260.3,251.7,6000,10.9,100
RES057-002061,2025-11-17,sur,758.6,153.1,3600,21.3,100
RES057-002062,2025-11-18,norte,160.1,39.6,2400,9.3,60
RES057-002063,2025-11-18,centro,1090.7,189.6,6000,15.9,100
RES057-002064,2025-11-18,sur,458.3,120.3,3600,20.5,60
RES057-002065,2025-11-19,norte,372.4,83.7,2400,19.6,100
RES057-002066,2025-11-19,centro,1082.5,276.5,6000,29.6,100
RES057-002067,2025-11-19,sur,720.0,179.9,3600,12.1,100
RES057-002068,2025-11-20,norte,426.5,92.9,2400,29.0,100
RES057-002069,2025-11-20,centro,1039.9,200.8,6000,25.3,100
RES057-002070,2025-11-20,sur,587.3,128.3,3600,20.5,100
RES057-002071,2025-11-21,norte,272.4,59.9,2400,29.7,60
RES057-002072,2025-11-21,centro,879.5,179.2,6000,14.1,80
RES057-002073,2025-11-21,sur,665.7,144.9,3600,25.8,100
RES057-002074,2025-11-22,norte,408.2,82.4,2400,10.5,100
RES057-002075,2025-11-22,centro,1075.3,242.7,6000,16.7,100
RES057-002076,2025-11-22,sur,,78.7,3600,29.4,60
RES057-002077,2025-11-23,norte,256.0,63.5,2400,22.8,60
RES057-002078,2025-11-23,centro,679.0,136.7,6000,9.5,60
