registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC097-000455,2024-03-14,centro,telefono,1,0,,4.0
ENC097-000456,2024-03-14,sur,web,1,1,4,2.4
ENC097-000457,2024-03-15,norte,telefono,1,0,,1.6
ENC097-000458,2024-03-15,centro,telefono,1,1,2,4.0
ENC097-000459,2024-03-15,sur,telefono,1,1,4,2.4
ENC097-000460,2024-03-15,norte,web,1,0,,1.6
ENC097-000461,2024-03-15,centro,web,1,0,,4.0
ENC097-000462,2024-03-15,sur,web,1,1,4,2.4
ENC097-000463,2024-03-16,norte,web,1,1,4,1.6
ENC097-000464,2024-03-16,centro,web,1,1,2,4.0
ENC097-000465,2024-03-16,sur,telefono,1,1,4,2.4
ENC097-000466,2024-03-16,norte,web,1,0,,1.6
ENC097-000467,2024-03-16,centro,web,1,0,,4.0
ENC097-000468,2024-03-16,sur,telefono,1,0,,2.4
ENC097-000469,2024-03-17,norte,web,1,1,5,1.6
ENC097-000470,2024-03-17,centro,telefono,1,1,3,4.0
ENC097-000471,2024-03-17,sur,telefono,1,1,3,2.4
ENC097-000472,2024-03-17,norte,telefono,1,1,5,1.6
ENC097-000473,2024-03-17,centro,telefono,1,1,5,4.0
ENC097-000474,2024-03-17,sur,web,1,0,,2.4
ENC097-000475,2024-03-17,norte,telefono,1,1,5,1.6
ENC097-000476,2024-03-18,centro,telefono,1,0,,4.0
ENC097-000477,2024-03-18,sur,web,1,1,4,2.4
ENC097-000478,2024-03-18,norte,web,1,1,3,1.6
ENC097-000479,2024-03-18,centro,telefono,1,0,,4.0
ENC097-000480,2024-03-18,sur,telefono,1,0,,2.4
ENC097-000481,2024-03-18,norte,web,1,1,3,1.6
ENC097-000482,2024-03-19,centro,web,1,0,,4.0
ENC097-000483,2024-03-19,sur,telefono,1,1,3,2.4
ENC097-000484,2024-03-19,norte,web,1,1,4,1.6
ENC097-000485,2024-03-19,centro,web,1,1,1,4.0
ENC097-000486,2024-03-19, SUR ,telefono,1,1,3,2.4
ENC097-000487,2024-03-19,norte,telefono,1,1,3,1.6
ENC097-000488,2024-03-20,centro,web,1,1,2,4.0
ENC097-000489,2024-03-20,sur,web,1,0,,2.4
ENC097-000490,2024-03-20,norte,web,1,1,5,1.6
ENC097-000491,2024-03-20,centro,web,1,0,,4.0
ENC097-000492,2024-03-20,sur,web,1,1,3,2.4
ENC097-000493,2024-03-20,norte,telefono,1,1,4,1.6
ENC097-000494,2024-03-21,centro,web,1,0,,4.0
ENC097-000495,2024-03-21,sur,web,1,0,,2.4
ENC097-000496,2024-03-21,norte,web,1,1,3,1.6
ENC097-000497,2024-03-21,centro,telefono,1,1,4,4.0
ENC097-000498,2024-03-21,sur,web,1,0,,2.4
ENC097-000499,2024-03-21,norte,telefono,1,1,,1.6
ENC097-000500,2024-03-22,centro,telefono,1,1,2,4.0
ENC097-000501,2024-03-22,sur,web,1,1,4,2.4
ENC097-000502,2024-03-22,norte,telefono,1,1,3,1.6
ENC097-000503,2024-03-22,centro,web,1,1,2,4.0
ENC097-000504,2024-03-22,sur,web,1,1,2,2.4
ENC097-000505,2024-03-22,norte,telefono,1,0,,1.6
ENC097-000506,2024-03-23,centro,web,1,1,3,4.0
ENC097-000507,2024-03-23,sur,web,1,0,,2.4
ENC097-000508,2024-03-23,norte,web,1,0,,1.6
ENC097-000509,2024-03-23,centro,telefono,1,1,2,4.0
ENC097-000510,2024-03-23,sur,web,1,1,4,2.4
ENC097-000511,2024-03-23,norte,web,1,1,4,1.6
ENC097-000512,2024-03-24,centro,web,1,0,,4.0
ENC097-000513,2024-03-24,sur,web,1,1,3,2.4
ENC097-000514,2024-03-24,norte,web,1,1,4,1.6
ENC097-000515,2024-03-24,centro,web,1,1,2,4.0
ENC097-000516,2024-03-24,sur,web,1,0,,2.4
ENC097-000517,2024-03-24,norte,web,1,1,3,1.6
ENC097-000518,2024-03-24,centro,web,1,0,,4.0
ENC097-000519,2024-03-25,sur,telefono,1,0,,2.4
ENC097-000520,2024-03-25,norte,telefono,1,1,5,1.6
ENC097-000521,2024-03-25,centro,web,1,1,3,4.0
ENC097-000522,2024-03-25,sur,web,1,1,3,2.4
ENC097-000523,2024-03-25,norte,telefono,1,1,1,1.6
ENC097-000524,2024-03-25,centro,telefono,1,1,2,4.0
ENC097-000525,2024-03-26,sur,web,1,0,,2.4
ENC097-000526,2024-03-26,norte,web,1,0,,1.6
ENC097-000527,2024-03-26,centro,web,1,0,,4.0
ENC097-000528,2024-03-26,sur,web,1,1,3,2.4
ENC097-000529,2024-03-26,norte,web,1,1,4,1.6
ENC097-000530,2024-03-26,centro,web,1,1,2,4.0
ENC097-000531,2024-03-27,sur,telefono,1,0,,2.4
ENC097-000532,2024-03-27,norte,web,1,1,4,1.6
ENC097-000533,2024-03-27,centro,web,1,1,3,4.0
ENC097-000534,2024-03-27,sur,telefono,1,1,4,2.4
ENC097-000535,2024-03-27,norte,web,1,1,3,1.6
ENC097-000536,2024-03-27,centro,telefono,1,0,,4.0
ENC097-000537,2024-03-28,sur,telefono,1,0,,2.4
ENC097-000538,2024-03-28,norte,web,1,1,4,1.6
ENC097-000539,2024-03-28,centro,telefono,1,1,3,4.0
ENC097-000540,2024-03-28,sur,telefono,1,0,,2.4
ENC097-000541,2024-03-28,norte,web,1,1,3,1.6
ENC097-000542,2024-03-28,centro,telefono,1,0,,4.0
ENC097-000543,2024-03-29,sur,web,1,1,4,2.4
ENC097-000544,2024-03-29,norte,telefono,1,1,5,1.6
ENC097-000545,2024-03-29,centro,telefono,1,1,1,4.0
ENC097-000546,2024-03-29,sur,web,1,1,3,2.4
ENC097-000547,2024-03-29,norte,telefono,1,1,4,1.6
ENC097-000548,2024-03-29,centro,web,1,0,,4.0
ENC097-000549,2024-03-30,sur,web,1,1,4,2.4
ENC097-000550,2024-03-30,norte,telefono,1,0,,1.6
ENC097-000551,2024-03-30,centro,telefono,1,0,,4.0
ENC097-000552,2024-03-30,sur,telefono,1,1,3,2.4
ENC097-000553,2024-03-30,norte,web,1,1,5,1.6
ENC097-000554,2024-03-30,centro,web,1,0,,4.0
ENC097-000555,2024-03-30,sur,telefono,1,0,,2.4
ENC097-000556,2024-03-31,norte,telefono,1,1,2,1.6
ENC097-000557,2024-03-31,centro,telefono,1,0,,4.0
ENC097-000558,2024-03-31,sur,web,1,0,,2.4
ENC097-000559,2024-03-31,norte,telefono,1,1,4,1.6
ENC097-000560,2024-03-31,centro,telefono,1,1,3,4.0
ENC097-000561,2024-03-31,sur,web,1,1,4,2.4
ENC097-000562,2024-04-01,norte,telefono,1,0,,1.6
ENC097-000563,2024-04-01,centro,web,1,0,,4.0
ENC097-000564,2024-04-01,sur,web,1,0,,2.4
ENC097-000565,2024-04-01,norte,telefono,1,0,,1.6
ENC097-000566,2024-04-01,centro,telefono,1,1,3,4.0
ENC097-000567,2024-04-01,sur,telefono,1,0,,2.4
ENC097-000568,2024-04-02,norte,telefono,1,0,,1.6
ENC097-000569,2024-04-02,centro,web,1,1,3,4.0
ENC097-000570,2024-04-02,sur,telefono,1,0,,2.4
ENC097-000571,2024-04-02,norte,telefono,1,1,3,1.6
ENC097-000572,2024-04-02,centro,telefono,1,0,,4.0
ENC097-000573,2024-04-02,sur,web,1,1,2,2.4
ENC097-000574,2024-04-03,norte,web,1,0,,1.6
ENC097-000575,2024-04-03,centro,telefono,1,0,,4.0
ENC097-000576,2024-04-03,sur,telefono,1,1,2,2.4
ENC097-000577,2024-04-03,norte,telefono,1,1,4,1.6
ENC097-000578,2024-04-03,centro,telefono,1,0,,4.0
ENC097-000579,2024-04-03,sur,telefono,1,1,3,2.4
ENC097-000580,2024-04-04,norte,web,1,1,4,1.6
ENC097-000581,2024-04-04,centro,web,1,0,,4.0
ENC097-000582,2024-04-04,sur,telefono,1,1,,2.4
ENC097-000583,2024-04-04, NORTE ,web,1,1,4,1.6
ENC097-000584,2024-04-04,centro,telefono,1,0,,4.0
ENC097-000585,2024-04-04,sur,telefono,1,1,5,2.4
ENC097-000586,2024-04-05,norte,telefono,1,1,4,1.6
ENC097-000587,2024-04-05,centro,web,1,1,4,4.0
ENC097-000588,2024-04-05,sur,telefono,1,0,,2.4
ENC097-000589,2024-04-05,norte,web,1,1,4,1.6
ENC097-000590,2024-04-05,centro,telefono,1,0,,4.0
ENC097-000591,2024-04-05,sur,telefono,1,0,,2.4
ENC097-000592,2024-04-06,norte,web,1,1,4,1.6
ENC097-000593,2024-04-06,centro,telefono,1,0,,4.0
ENC097-000594,2024-04-06,sur,telefono,1,1,4,2.4
ENC097-000595,2024-04-06,norte,web,1,0,,1.6
ENC097-000596,2024-04-06,centro,telefono,1,0,,4.0
ENC097-000597,2024-04-06,sur,web,1,1,2,2.4
ENC097-000598,2024-04-06,norte,web,1,1,1,1.6
ENC097-000599,2024-04-07,centro,web,1,1,3,4.0
ENC097-000600,2024-04-07,sur,telefono,1,1,5,2.4
ENC097-000601,2024-04-07,norte,telefono,1,0,,1.6
ENC097-000602,2024-04-07,centro,telefono,1,0,,4.0
ENC097-000603,2024-04-07,sur,web,1,1,5,2.4
ENC097-000604,2024-04-07,norte,telefono,1,1,3,1.6
ENC097-000605,2024-04-08,centro,telefono,1,1,3,4.0
ENC097-000606,2024-04-08,sur,web,1,1,3,2.4
ENC097-000607,2024-04-08,norte,telefono,1,1,3,1.6
ENC097-000608,2024-04-08,centro,telefono,1,1,4,4.0
ENC097-000609,2024-04-08,sur,web,1,1,4,2.4
ENC097-000610,2024-04-08,norte,web,1,1,5,1.6
ENC097-000611,2024-04-09,centro,telefono,1,1,3,4.0
ENC097-000612,2024-04-09,sur,web,1,1,2,2.4
ENC097-000613,2024-04-09,norte,web,1,1,4,1.6
ENC097-000614,2024-04-09,centro,web,1,1,3,4.0
ENC097-000615,2024-04-09,sur,telefono,1,1,4,2.4
ENC097-000616,2024-04-09,norte,web,1,1,2,1.6
ENC097-000617,2024-04-10,centro,telefono,1,0,,4.0
ENC097-000618,2024-04-10,sur,telefono,1,1,4,2.4
ENC097-000619,2024-04-10,norte,telefono,1,1,4,1.6
ENC097-000620,2024-04-10,centro,web,1,1,2,4.0
ENC097-000621,2024-04-10,sur,web,1,1,5,2.4
ENC097-000622,2024-04-10,norte,telefono,1,1,3,1.6
ENC097-000623,2024-04-11,centro,web,1,0,,4.0
ENC097-000624,2024-04-11,sur,web,1,1,4,2.4
ENC097-000625,2024-04-11,norte,web,1,1,5,1.6
ENC097-000626,2024-04-11,centro,web,1,0,,4.0
ENC097-000627,2024-04-11,sur,telefono,1,1,3,2.4
ENC097-000628,2024-04-11,norte,web,1,1,2,1.6
ENC097-000629,2024-04-12,centro,telefono,1,1,3,4.0
ENC097-000630,2024-04-12,sur,web,1,0,,2.4
ENC097-000631,2024-04-12,norte,telefono,1,0,,1.6
ENC097-000632,2024-04-12,centro,telefono,1,0,,4.0
ENC097-000633,2024-04-12,sur,web,1,0,,2.4
ENC097-000634,2024-04-12,norte,telefono,1,0,,1.6
ENC097-000635,2024-04-12,centro,web,1,0,,4.0
ENC097-000636,2024-04-13,sur,telefono,1,1,2,2.4
ENC097-000637,2024-04-13,norte,telefono,1,1,4,1.6
ENC097-000638,2024-04-13,centro,web,1,1,4,4.0
ENC097-000639,2024-04-13,sur,web,1,1,4,2.4
ENC097-000640,2024-04-13,norte,web,1,1,4,1.6
ENC097-000641,2024-04-13,centro,telefono,1,1,3,4.0
ENC097-000642,2024-04-14,sur,web,1,1,4,2.4
ENC097-000643,2024-04-14,norte,telefono,1,1,2,1.6
ENC097-000644,2024-04-14,centro,telefono,1,1,2,4.0
ENC097-000645,2024-04-14,sur,telefono,1,0,,2.4
ENC097-000646,2024-04-14,norte,web,1,1,5,1.6
ENC097-000647,2024-04-14,centro,web,1,1,3,4.0
ENC097-000648,2024-04-15,sur,telefono,1,1,5,2.4
ENC097-000649,2024-04-15,norte,telefono,1,1,5,1.6
ENC097-000650,2024-04-15,centro,web,1,0,,4.0
ENC097-000651,2024-04-15,sur,telefono,1,1,3,2.4
ENC097-000652,2024-04-15,norte,telefono,1,1,4,1.6
ENC097-000653,2024-04-15,centro,telefono,1,1,4,4.0
ENC097-000654,2024-04-16,sur,telefono,1,0,,2.4
ENC097-000655,2024-04-16,norte,telefono,1,1,2,1.6
ENC097-000656,2024-04-16,centro,web,1,1,5,4.0
ENC097-000657,2024-04-16,sur,telefono,1,0,,2.4
ENC097-000658,2024-04-16,norte,web,1,1,4,1.6
ENC097-000659,2024-04-16,centro,telefono,1,0,,4.0
ENC097-000660,2024-04-17,sur,telefono,1,1,4,2.4
ENC097-000661,2024-04-17,norte,web,1,0,,1.6
ENC097-000662,2024-04-17,centro,web,1,0,,4.0
ENC097-000663,2024-04-17,sur,web,1,0,,2.4
ENC097-000664,2024-04-17,norte,telefono,1,0,,1.6
ENC097-000665,2024-04-17,centro,web,1,1,,4.0
ENC097-000666,2024-04-18,sur,web,1,1,3,2.4
ENC097-000667,2024-04-18,norte,telefono,1,1,2,1.6
ENC097-000668,2024-04-18,centro,web,1,1,4,4.0
ENC097-000669,2024-04-18,sur,web,1,1,3,2.4
ENC097-000670,2024-04-18,norte,web,1,1,5,1.6
ENC097-000671,2024-04-18,centro,web,1,0,,4.0
ENC097-000672,2024-04-19,sur,telefono,1,1,4,2.4
ENC097-000673,2024-04-19,norte,telefono,1,1,3,1.6
ENC097-000674,2024-04-19,centro,web,1,0,,4.0
ENC097-000675,2024-04-19,sur,web,1,0,,2.4
ENC097-000676,2024-04-19,norte,web,1,0,,1.6
ENC097-000677,2024-04-19,centro,web,1,1,5,4.0
ENC097-000678,2024-04-19,sur,web,1,1,2,2.4
ENC097-000679,2024-04-20,norte,telefono,1,1,5,1.6
ENC097-000680,2024-04-20, CENTRO ,telefono,1,1,4,4.0
ENC097-000681,2024-04-20,sur,web,1,1,3,2.4
ENC097-000682,2024-04-20,norte,telefono,1,1,5,1.6
ENC097-000683,2024-04-20,centro,telefono,1,0,,4.0
ENC097-000684,2024-04-20,sur,telefono,1,1,2,2.4
ENC097-000685,2024-04-21,norte,telefono,1,1,5,1.6
ENC097-000686,2024-04-21,centro,telefono,1,1,2,4.0
ENC097-000687,2024-04-21,sur,telefono,1,1,4,2.4
ENC097-000688,2024-04-21,norte,web,1,1,5,1.6
ENC097-000689,2024-04-21,centro,web,1,0,,4.0
ENC097-000690,2024-04-21,sur,web,1,0,,2.4
ENC097-000691,2024-04-22,norte,telefono,1,0,,1.6
ENC097-000692,2024-04-22,centro,telefono,1,1,3,4.0
ENC097-000693,2024-04-22,sur,web,1,1,3,2.4
ENC097-000694,2024-04-22,norte,web,1,1,4,1.6
ENC097-000695,2024-04-22,centro,web,1,0,,4.0
ENC097-000696,2024-04-22,sur,telefono,1,1,5,2.4
ENC097-000697,2024-04-23,norte,telefono,1,1,2,1.6
ENC097-000698,2024-04-23,centro,web,1,0,,4.0
ENC097-000699,2024-04-23,sur,web,1,0,,2.4
ENC097-000700,2024-04-23,norte,telefono,1,0,,1.6
ENC097-000701,2024-04-23,centro,web,1,1,3,4.0
ENC097-000702,2024-04-23,sur,telefono,1,1,5,2.4
ENC097-000703,2024-04-24,norte,web,1,1,5,1.6
ENC097-000704,2024-04-24,centro,telefono,1,0,,4.0
ENC097-000705,2024-04-24,sur,telefono,1,0,,2.4
ENC097-000706,2024-04-24,norte,telefono,1,1,3,1.6
ENC097-000707,2024-04-24,centro,web,1,1,2,4.0
ENC097-000708,2024-04-24,sur,web,1,1,5,2.4
ENC097-000709,2024-04-25,norte,telefono,1,0,,1.6
ENC097-000710,2024-04-25,centro,web,1,1,2,4.0
ENC097-000711,2024-04-25,sur,web,1,1,4,2.4
ENC097-000712,2024-04-25,norte,telefono,1,1,2,1.6
ENC097-000713,2024-04-25,centro,web,1,0,,4.0
ENC097-000714,2024-04-25,sur,telefono,1,1,3,2.4
ENC097-000715,2024-04-25,norte,telefono,1,1,3,1.6
ENC097-000716,2024-04-26,centro,telefono,1,1,3,4.0
ENC097-000717,2024-04-26,sur,telefono,1,1,3,2.4
ENC097-000718,2024-04-26,norte,telefono,1,1,4,1.6
ENC097-000719,2024-04-26,centro,web,1,1,2,4.0
ENC097-000720,2024-04-26,sur,telefono,1,1,4,2.4
ENC097-000721,2024-04-26,norte,web,1,1,1,1.6
ENC097-000722,2024-04-27,centro,web,1,0,,4.0
ENC097-000723,2024-04-27,sur,telefono,1,0,,2.4
ENC097-000724,2024-04-27,norte,web,1,1,5,1.6
ENC097-000725,2024-04-27,centro,telefono,1,1,2,4.0
ENC097-000726,2024-04-27,sur,telefono,1,1,5,2.4
ENC097-000727,2024-04-27,norte,telefono,1,0,,1.6
ENC097-000728,2024-04-28,centro,web,1,0,,4.0
ENC097-000729,2024-04-28,sur,telefono,1,1,3,2.4
ENC097-000730,2024-04-28,norte,web,1,1,5,1.6
ENC097-000731,2024-04-28,centro,telefono,1,1,4,4.0
ENC097-000732,2024-04-28,sur,web,1,1,4,2.4
ENC097-000733,2024-04-28,norte,telefono,1,1,5,1.6
ENC097-000734,2024-04-29,centro,telefono,1,0,,4.0
ENC097-000735,2024-04-29,sur,telefono,1,1,4,2.4
ENC097-000736,2024-04-29,norte,web,1,1,5,1.6
ENC097-000737,2024-04-29,centro,web,1,0,,4.0
ENC097-000738,2024-04-29,sur,telefono,1,1,4,2.4
ENC097-000739,2024-04-29,norte,telefono,1,1,3,1.6
ENC097-000740,2024-04-30,centro,telefono,1,0,,4.0
ENC097-000741,2024-04-30,sur,telefono,1,1,4,2.4
ENC097-000742,2024-04-30,norte,web,1,1,5,1.6
ENC097-000743,2024-04-30,centro,web,1,0,,4.0
ENC097-000744,2024-04-30,sur,web,1,0,,2.4
ENC097-000745,2024-04-30,norte,web,1,1,3,1.6
ENC097-000746,2024-05-01,centro,web,1,1,4,4.0
ENC097-000747,2024-05-01,sur,telefono,1,1,2,2.4
ENC097-000748,2024-05-01,norte,web,1,1,,1.6
ENC097-000749,2024-05-01,centro,web,1,0,,4.0
ENC097-000750,2024-05-01,sur,telefono,1,1,5,2.4
ENC097-000751,2024-05-01,norte,telefono,1,1,3,1.6
ENC097-000752,2024-05-01,centro,telefono,1,0,,4.0
ENC097-000753,2024-05-02,sur,telefono,1,1,3,2.4
ENC097-000754,2024-05-02,norte,telefono,1,0,,1.6
ENC097-000755,2024-05-02,centro,web,1,1,2,4.0
ENC097-000756,2024-05-02,sur,telefono,1,1,5,2.4
ENC097-000757,2024-05-02,norte,telefono,1,0,,1.6
ENC097-000758,2024-05-02,centro,telefono,1,0,,4.0
ENC097-000759,2024-05-03,sur,web,1,0,,2.4
ENC097-000760,2024-05-03,norte,web,1,1,3,1.6
ENC097-000761,2024-05-03,centro,telefono,1,1,2,4.0
ENC097-000762,2024-05-03,sur,telefono,1,0,,2.4
ENC097-000763,2024-05-03,norte,telefono,1,1,4,1.6
ENC097-000764,2024-05-03,centro,telefono,1,1,3,4.0
ENC097-000765,2024-05-04,sur,web,1,1,4,2.4
ENC097-000766,2024-05-04,norte,telefono,1,1,5,1.6
ENC097-000767,2024-05-04,centro,telefono,1,0,,4.0
ENC097-000768,2024-05-04,sur,web,1,1,3,2.4
ENC097-000769,2024-05-04,norte,web,1,1,3,1.6
ENC097-000770,2024-05-04,centro,web,1,0,,4.0
ENC097-000771,2024-05-05,sur,web,1,1,4,2.4
ENC097-000772,2024-05-05,norte,telefono,1,1,3,1.6
ENC097-000773,2024-05-05,centro,web,1,1,4,4.0
ENC097-000774,2024-05-05,sur,web,1,0,,2.4
ENC097-000775,2024-05-05,norte,web,1,1,3,1.6
ENC097-000776,2024-05-05,centro,web,1,1,4,4.0
ENC097-000777,2024-05-06, SUR ,telefono,1,1,5,2.4
ENC097-000778,2024-05-06,norte,telefono,1,0,,1.6
ENC097-000779,2024-05-06,centro,web,1,0,,4.0
ENC097-000780,2024-05-06,sur,telefono,1,1,5,2.4
ENC097-000781,2024-05-06,norte,web,1,1,2,1.6
ENC097-000782,2024-05-06,centro,web,1,0,,4.0
ENC097-000783,2024-05-07,sur,web,1,0,,2.4
ENC097-000784,2024-05-07,norte,web,1,1,3,1.6
ENC097-000785,2024-05-07,centro,telefono,1,1,1,4.0
ENC097-000786,2024-05-07,sur,telefono,1,0,,2.4
ENC097-000787,2024-05-07,norte,telefono,1,1,2,1.6
ENC097-000788,2024-05-07,centro,web,1,0,,4.0
ENC097-000789,2024-05-08,sur,web,1,0,,2.4
ENC097-000790,2024-05-08,norte,telefono,1,1,4,1.6
ENC097-000791,2024-05-08,centro,web,1,0,,4.0
ENC097-000792,2024-05-08,sur,telefono,1,1,4,2.4
ENC097-000793,2024-05-08,norte,web,1,1,5,1.6
ENC097-000794,2024-05-08,centro,telefono,1,1,1,4.0
ENC097-000795,2024-05-08,sur,web,1,0,,2.4
ENC097-000796,2024-05-09,norte,telefono,1,1,3,1.6
ENC097-000797,2024-05-09,centro,web,1,1,3,4.0
ENC097-000798,2024-05-09,sur,telefono,1,1,2,2.4
ENC097-000799,2024-05-09,norte,telefono,1,1,4,1.6
ENC097-000800,2024-05-09,centro,web,1,0,,4.0
ENC097-000801,2024-05-09,sur,telefono,1,0,,2.4
ENC097-000802,2024-05-10,norte,telefono,1,1,4,1.6
ENC097-000803,2024-05-10,centro,web,1,0,,4.0
ENC097-000804,2024-05-10,sur,telefono,1,1,4,2.4
ENC097-000805,2024-05-10,norte,telefono,1,1,4,1.6
ENC097-000806,2024-05-10,centro,web,1,0,,4.0
ENC097-000807,2024-05-10,sur,web,1,0,,2.4
ENC097-000808,2024-05-11,norte,web,1,1,3,1.6
ENC097-000809,2024-05-11,centro,web,1,0,,4.0
ENC097-000810,2024-05-11,sur,web,1,1,5,2.4
ENC097-000811,2024-05-11,norte,telefono,1,1,4,1.6
ENC097-000812,2024-05-11,centro,web,1,0,,4.0
ENC097-000813,2024-05-11,sur,web,1,1,5,2.4
ENC097-000814,2024-05-12,norte,web,1,1,4,1.6
ENC097-000815,2024-05-12,centro,telefono,1,0,,4.0
ENC097-000816,2024-05-12,sur,web,1,0,,2.4
ENC097-000817,2024-05-12,norte,telefono,1,0,,1.6
ENC097-000818,2024-05-12,centro,telefono,1,0,,4.0
ENC097-000819,2024-05-12,sur,web,1,1,3,2.4
ENC097-000820,2024-05-13,norte,telefono,1,1,4,1.6
ENC097-000821,2024-05-13,centro,web,1,0,,4.0
ENC097-000822,2024-05-13,sur,telefono,1,0,,2.4
ENC097-000823,2024-05-13,norte,telefono,1,1,4,1.6
ENC097-000824,2024-05-13,centro,web,1,0,,4.0
ENC097-000825,2024-05-13,sur,telefono,1,1,5,2.4
ENC097-000826,2024-05-14,norte,telefono,1,1,3,1.6
ENC097-000827,2024-05-14,centro,web,1,0,,4.0
ENC097-000828,2024-05-14,sur,web,1,1,2,2.4
ENC097-000829,2024-05-14,norte,web,1,1,4,1.6
ENC097-000830,2024-05-14,centro,telefono,1,0,,4.0
ENC097-000831,2024-05-14,sur,telefono,1,1,,2.4
ENC097-000832,2024-05-14,norte,web,1,0,,1.6
ENC097-000833,2024-05-15,centro,web,1,1,2,4.0
ENC097-000834,2024-05-15,sur,web,1,0,,2.4
ENC097-000835,2024-05-15,norte,telefono,1,1,4,1.6
ENC097-000836,2024-05-15,centro,telefono,1,0,,4.0
ENC097-000837,2024-05-15,sur,telefono,1,0,,2.4
ENC097-000838,2024-05-15,norte,web,1,1,5,1.6
ENC097-000839,2024-05-16,centro,web,1,0,,4.0
ENC097-000840,2024-05-16,sur,web,1,1,4,2.4
ENC097-000841,2024-05-16,norte,web,1,1,4,1.6
ENC097-000842,2024-05-16,centro,telefono,1,0,,4.0
ENC097-000843,2024-05-16,sur,telefono,1,1,3,2.4
ENC097-000844,2024-05-16,norte,web,1,1,4,1.6
ENC097-000845,2024-05-17,centro,web,1,0,,4.0
ENC097-000846,2024-05-17,sur,web,1,0,,2.4
ENC097-000847,2024-05-17,norte,web,1,1,3,1.6
ENC097-000848,2024-05-17,centro,web,1,0,,4.0
ENC097-000849,2024-05-17,sur,telefono,1,0,,2.4
ENC097-000850,2024-05-17,norte,web,1,0,,1.6
ENC097-000851,2024-05-18,centro,telefono,1,1,2,4.0
ENC097-000852,2024-05-18,sur,telefono,1,1,4,2.4
ENC097-000853,2024-05-18,norte,web,1,1,5,1.6
ENC097-000854,2024-05-18,centro,telefono,1,0,,4.0
ENC097-000855,2024-05-18,sur,web,1,1,5,2.4
ENC097-000856,2024-05-18,norte,web,1,1,3,1.6
ENC097-000857,2024-05-19,centro,web,1,0,,4.0
ENC097-000858,2024-05-19,sur,telefono,1,0,,2.4
ENC097-000859,2024-05-19,norte,web,1,1,2,1.6
ENC097-000860,2024-05-19,centro,telefono,1,0,,4.0
ENC097-000861,2024-05-19,sur,telefono,1,0,,2.4
ENC097-000862,2024-05-19,norte,telefono,1,1,3,1.6
ENC097-000863,2024-05-20,centro,telefono,1,0,,4.0
ENC097-000864,2024-05-20,sur,web,1,1,3,2.4
ENC097-000865,2024-05-20,norte,telefono,1,1,5,1.6
ENC097-000866,2024-05-20,centro,telefono,1,1,4,4.0
ENC097-000867,2024-05-20,sur,telefono,1,0,,2.4
ENC097-000868,2024-05-20,norte,web,1,1,2,1.6
ENC097-000869,2024-05-21,centro,web,1,0,,4.0
ENC097-000870,2024-05-21,sur,web,1,0,,2.4
ENC097-000871,2024-05-21,norte,web,1,1,3,1.6
ENC097-000872,2024-05-21,centro,web,1,0,,4.0
ENC097-000873,2024-05-21,sur,web,1,1,4,2.4
ENC097-000874,2024-05-21, NORTE ,telefono,1,1,5,1.6
ENC097-000875,2024-05-21,centro,telefono,1,0,,4.0
ENC097-000876,2024-05-22,sur,web,1,0,,2.4
ENC097-000877,2024-05-22,norte,telefono,1,1,5,1.6
ENC097-000878,2024-05-22,centro,web,1,1,3,4.0
ENC097-000879,2024-05-22,sur,telefono,1,1,3,2.4
ENC097-000880,2024-05-22,norte,web,1,1,4,1.6
ENC097-000881,2024-05-22,centro,telefono,1,1,5,4.0
ENC097-000882,2024-05-23,sur,telefono,1,0,,2.4
ENC097-000883,2024-05-23,norte,telefono,1,1,4,1.6
ENC097-000884,2024-05-23,centro,telefono,1,1,4,4.0
ENC097-000885,2024-05-23,sur,web,1,1,4,2.4
ENC097-000886,2024-05-23,norte,web,1,1,4,1.6
ENC097-000887,2024-05-23,centro,telefono,1,1,3,4.0
ENC097-000888,2024-05-24,sur,web,1,1,2,2.4
ENC097-000889,2024-05-24,norte,web,1,0,,1.6
ENC097-000890,2024-05-24,centro,telefono,1,0,,4.0
ENC097-000891,2024-05-24,sur,telefono,1,0,,2.4
ENC097-000892,2024-05-24,norte,telefono,1,0,,1.6
ENC097-000893,2024-05-24,centro,telefono,1,0,,4.0
ENC097-000894,2024-05-25,sur,web,1,0,,2.4
ENC097-000895,2024-05-25,norte,web,1,1,5,1.6
ENC097-000896,2024-05-25,centro,web,1,1,3,4.0
ENC097-000897,2024-05-25,sur,telefono,1,1,4,2.4
ENC097-000898,2024-05-25,norte,telefono,1,1,5,1.6
ENC097-000899,2024-05-25,centro,web,1,1,4,4.0
ENC097-000900,2024-05-26,sur,telefono,1,1,3,2.4
ENC097-000901,2024-05-26,norte,web,1,0,,1.6
ENC097-000902,2024-05-26,centro,telefono,1,0,,4.0
ENC097-000903,2024-05-26,sur,telefono,1,0,,2.4
ENC097-000904,2024-05-26,norte,web,1,1,4,1.6
ENC097-000905,2024-05-26,centro,telefono,1,1,3,4.0
ENC097-000906,2024-05-27,sur,web,1,1,4,2.4
ENC097-000907,2024-05-27,norte,web,1,0,,1.6
ENC097-000908,2024-05-27,centro,web,1,0,,4.0
ENC097-000909,2024-05-27,sur,web,1,0,,2.4
ENC097-000910,2024-05-27,norte,web,1,1,4,1.6
