registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT081-001400,2024-12-06,S2,virtual,84.0,12.1,14.0,10.4,1
NOT081-001401,2024-12-07,S3,virtual,83.1,12.1,13.7,8.6,2
NOT081-001402,2024-12-07,S1,presencial,98.5,12.9,13.1,9.8,1
NOT081-001403,2024-12-07,S2,presencial,82.4,10.6,11.5,2.8,2
NOT081-001404,2024-12-07,S3,presencial,59.4,19.1,19.3,10.1,3
NOT081-001405,2024-12-08,S1,virtual,66.1,10.1,9.4,6.8,1
NOT081-001406,2024-12-08,S2,presencial,86.6,16.3,14.6,4.6,3
NOT081-001407,2024-12-08,S3,virtual,78.1,4.9,9.4,11.2,4
NOT081-001408,2024-12-08,S1,virtual,77.3,9.1,15.8,10.5,5
NOT081-001409,2024-12-09,S2,presencial,45.4,7.1,9.0,2.6,8
NOT081-001410,2024-12-09,S3,presencial,74.1,9.3,11.9,7.7,9
NOT081-001411,2024-12-09,S1,virtual,66.2,9.3,10.1,0.9,6
NOT081-001412,2024-12-09,S2,virtual,73.7,10.1,,10.6,0
NOT081-001413,2024-12-10,S3,presencial,78.1,13.6,15.7,8.8,1
NOT081-001414,2024-12-10,S1,virtual,71.3,12.4,7.9,0.3,3
NOT081-001415,2024-12-10,S2,virtual,79.2,7.4,9.7,8.6,3
NOT081-001416,2024-12-10,S3,virtual,100,16.2,12.0,5.7,0
NOT081-001417,2024-12-11,S1,virtual,75.4,13.4,9.9,2.5,3
NOT081-001418,2024-12-11,S2,virtual,68.3,10.2,11.1,2.6,3
NOT081-001419,2024-12-11,S3,virtual,53.2,4.5,5.0,3.3,2
NOT081-001420,2024-12-11,S1,presencial,93.9,12.8,14.3,10.9,0
NOT081-001421,2024-12-12,S2,presencial,100,10.6,13.1,9.4,2
NOT081-001422,2024-12-12,S3,virtual,49.5,11.3,7.8,3.9,0
NOT081-001423,2024-12-12,S1,presencial,76.1,13.8,14.1,10.0,3
NOT081-001424,2024-12-12,S2,presencial,73.9,7.7,8.4,1.9,6
NOT081-001425,2024-12-12,S3,presencial,96.6,15.1,14.9,5.7,3
NOT081-001426,2024-12-13,S1,presencial,78.2,14.3,17.5,8.2,1
NOT081-001427,2024-12-13,S2,presencial,100,12.1,12.4,1.5,1
NOT081-001428,2024-12-13,S3,virtual,60.4,9.7,11.1,4.5,10
NOT081-001429,2024-12-13,S1,presencial,70.0,14.8,13.7,5.9,1
NOT081-001430,2024-12-14,S2,presencial,73.0,7.9,11.1,5.2,8
NOT081-001431,2024-12-14,S3,presencial,72.5,12.0,10.8,0.6,0
NOT081-001432,2024-12-14,S1,virtual,100,8.2,8.9,2.2,4
NOT081-001433,2024-12-14,S2,virtual,51.5,12.6,12.0,10.7,1
NOT081-001434,2024-12-15,S3,presencial,73.7,11.1,12.9,5.2,0
NOT081-001435,2024-12-15,S1,presencial,100,6.6,10.1,5.8,2
NOT081-001436,2024-12-15,S2,virtual,79.6,12.9,10.9,1.1,3
NOT081-001437,2024-12-15,S3,virtual,75.8,14.6,11.6,7.7,1
NOT081-001438,2024-12-16,S1,virtual,74.6,5.8,11.6,8.2,7
NOT081-001439,2024-12-16,S2,presencial,100,10.2,14.5,2.7,1
NOT081-001440,2024-12-16,S3,virtual,88.7,14.4,16.8,9.9,1
NOT081-001441,2024-12-16,S1,presencial,70.1,6.5,7.9,7.4,2
NOT081-001442,2024-12-17,S2,presencial,74.9,10.9,9.1,6.2,2
NOT081-001443,2024-12-17,S3,virtual,88.0,12.2,12.0,4.7,2
NOT081-001444,2024-12-17,S1,virtual,98.1,13.8,18.4,11.8,0
NOT081-001445,2024-12-17,S2,presencial,81.7,14.7,16.5,9.9,1
NOT081-001446,2024-12-18,S3,presencial,100,9.6,13.4,4.2,8
NOT081-001447,2024-12-18,S1,presencial,80.5,10.7,12.0,6.1,3
NOT081-001448,2024-12-18,S2,presencial,52.8,11.1,10.9,8.7,3
NOT081-001449,2024-12-18,S3,virtual,98.1,7.2,11.0,3.4,9
NOT081-001450,2024-12-19,S1,presencial,96.0,9.8,11.1,9.8,7
NOT081-001451,2024-12-19,S2,virtual,100,7.6,10.2,8.2,2
NOT081-001452,2024-12-19,S3,presencial,78.5,7.4,9.9,2.5,9
NOT081-001453,2024-12-19,S1,virtual,76.4,7.3,6.2,3.9,3
NOT081-001454,2024-12-20,S2,virtual,95.2,12.1,14.1,7.9,1
NOT081-001455,2024-12-20,S3,presencial,70.3,11.3,7.4,2.8,1
NOT081-001456,2024-12-20,S1, PRESENCIAL ,61.6,8.4,7.9,0.9,7
NOT081-001457,2024-12-20,S2,virtual,100,11.9,13.7,1.2,2
NOT081-001458,2024-12-21,S3,presencial,100,12.4,12.6,2.8,1
NOT081-001459,2024-12-21,S1,virtual,48.1,7.4,7.9,3.6,3
NOT081-001460,2024-12-21,S2,virtual,53.7,12.2,12.2,5.4,1
NOT081-001461,2024-12-21,S3,virtual,77.3,6.8,8.1,6.1,5
NOT081-001462,2024-12-21,S1,presencial,81.3,7.6,10.0,10.1,9
NOT081-001463,2024-12-22,S2,virtual,96.6,14.4,14.1,4.7,2
NOT081-001464,2024-12-22,S3,presencial,86.0,10.1,10.2,6.2,3
NOT081-001465,2024-12-22,S1,presencial,85.0,16.5,18.7,11.2,3
NOT081-001466,2024-12-22,S2,virtual,91.1,11.3,12.5,6.8,0
NOT081-001467,2024-12-23,S3,virtual,70.6,10.0,13.1,4.1,0
NOT081-001468,2024-12-23,S1,virtual,90.2,13.6,11.0,2.4,1
NOT081-001469,2024-12-23,S2,presencial,57.4,9.6,8.8,8.5,5
NOT081-001470,2024-12-23,S3,presencial,91.7,13.1,10.8,7.9,1
NOT081-001471,2024-12-24,S1,virtual,100,10.3,10.5,1.0,2
NOT081-001472,2024-12-24,S2,presencial,71.3,11.3,13.3,6.6,1
NOT081-001473,2024-12-24,S3,virtual,92.4,10.3,13.1,10.9,2
NOT081-001474,2024-12-24,S1,virtual,83.6,10.7,7.8,3.9,2
NOT081-001475,2024-12-25,S2,virtual,62.8,9.7,13.7,9.5,9
NOT081-001476,2024-12-25,S3,virtual,53.2,10.3,9.8,10.2,1
NOT081-001477,2024-12-25,S1,virtual,72.8,2.9,9.3,11.1,7
NOT081-001478,2024-12-25,S2,presencial,76.7,8.3,"11,4",4.2,9
NOT081-001479,2024-12-26,S3,presencial,67.4,11.8,11.1,2.1,0
NOT081-001480,2024-12-26,S1,presencial,69.9,8.8,11.9,8.1,9
NOT081-001481,2024-12-26,S2,presencial,65.8,15.5,15.3,0.7,2
NOT081-001482,2024-12-26,S3,virtual,100,12.1,14.0,0.2,3
NOT081-001483,2024-12-27,S1,virtual,79.8,13.9,12.8,5.0,1
NOT081-001484,2024-12-27,S2,presencial,100,11.4,15.2,5.5,3
NOT081-001485,2024-12-27,S3,virtual,52.8,5.7,7.5,2.4,9
NOT081-001486,2024-12-27,S1,presencial,67.1,11.2,12.2,8.2,3
NOT081-001487,2024-12-28,S2,presencial,73.8,4.5,7.1,5.8,6
NOT081-001488,2024-12-28,S3,virtual,78.2,13.2,11.2,1.0,0
NOT081-001489,2024-12-28,S1,virtual,77.4,12.3,14.1,8.0,3
NOT081-001490,2024-12-28,S2,virtual,100,12.8,12.5,0.3,2
NOT081-001491,2024-12-29,S3,presencial,59.6,14.7,12.7,8.9,1
NOT081-001492,2024-12-29,S1,virtual,66.2,7.7,7.6,3.8,9
NOT081-001493,2024-12-29,S2,virtual,55.9,6.4,6.4,7.7,7
NOT081-001494,2024-12-29,S3,virtual,81.6,12.3,11.6,3.2,1
NOT081-001495,2024-12-30,S1,virtual,84.8,5.4,,8.9,6
NOT081-001496,2024-12-30,S2,virtual,87.0,13.2,12.8,8.9,1
NOT081-001497,2024-12-30,S3,virtual,67.2,7.9,7.0,1.5,5
NOT081-001498,2024-12-30,S1,presencial,100,14.6,6.7,6.5,2
NOT081-001499,2024-12-31,S2,presencial,75.3,15.1,15.7,7.6,2
NOT081-001500,2024-12-31,S3,virtual,49.0,8.9,9.3,7.0,5
NOT081-001501,2024-12-31,S1,virtual,81.0,14.8,12.1,1.1,2
NOT081-001502,2024-12-31,S2,presencial,48.3,12.6,12.3,9.5,2
NOT081-001503,2024-12-31,S3,virtual,63.9,17.0,14.4,4.2,1
NOT081-001504,2025-01-01,S1,virtual,92.8,10.5,12.4,11.8,0
NOT081-001505,2025-01-01,S2,presencial,58.0,11.1,11.2,6.1,3
NOT081-001506,2025-01-01,S3,presencial,78.0,8.5,12.1,10.2,7
NOT081-001507,2025-01-01,S1,virtual,40.3,12.7,12.1,3.3,2
NOT081-001508,2025-01-02,S2,virtual,85.0,12.4,13.8,6.5,2
NOT081-001509,2025-01-02,S3,presencial,45.4,12.8,11.4,7.1,3
NOT081-001510,2025-01-02,S1,presencial,67.6,12.6,11.8,6.9,3
NOT081-001511,2025-01-02,S2,virtual,100,12.5,16.0,8.2,3
NOT081-001512,2025-01-03,S3,virtual,75.7,8.4,11.2,2.3,2
NOT081-001513,2025-01-03,S1,presencial,88.4,12.6,12.9,3.2,1
NOT081-001514,2025-01-03,S2,virtual,87.5,11.9,13.4,5.7,1
NOT081-001515,2025-01-03,S3,virtual,82.7,12.3,12.0,4.6,2
NOT081-001516,2025-01-04,S1,presencial,70.2,13.5,10.3,2.4,2
NOT081-001517,2025-01-04,S2,presencial,79.0,14.9,11.1,11.7,0
NOT081-001518,2025-01-04,S3,presencial,88.9,9.2,12.9,7.4,4
NOT081-001519,2025-01-04,S1,virtual,100,12.4,9.3,0.3,0
NOT081-001520,2025-01-05,S2,virtual,96.4,6.2,9.5,1.0,3
NOT081-001521,2025-01-05,S3,presencial,85.1,13.1,12.8,7.8,1
NOT081-001522,2025-01-05,S1,virtual,87.2,13.1,15.7,5.4,3
NOT081-001523,2025-01-05,S2,virtual,76.6,11.3,10.4,1.6,3
NOT081-001524,2025-01-06,S3,virtual,36.0,8.0,8.5,11.0,3
NOT081-001525,2025-01-06,S1,presencial,84.0,12.9,12.8,11.1,1
NOT081-001526,2025-01-06,S2,presencial,89.6,9.4,16.5,8.2,5
NOT081-001527,2025-01-06,S3,presencial,55.1,4.9,4.5,3.6,10
NOT081-001528,2025-01-07,S1,presencial,81.6,6.6,8.2,11.7,6
NOT081-001529,2025-01-07,S2,virtual,54.0,10.4,12.6,10.3,0
NOT081-001530,2025-01-07,S3,virtual,50.6,10.2,10.2,0.9,2
NOT081-001531,2025-01-07,S1,virtual,58.7,15.0,16.0,11.7,0
NOT081-001532,2025-01-08,S2,presencial,49.7,13.7,7.0,2.6,1
NOT081-001533,2025-01-08,S3,presencial,50.3,16.6,14.5,9.4,3
NOT081-001534,2025-01-08,S1,presencial,75.3,12.0,16.2,9.4,0
NOT081-001535,2025-01-08,S2,virtual,64.2,8.4,12.9,11.3,2
NOT081-001536,2025-01-09,S3,virtual,93.7,15.5,16.1,9.7,0
NOT081-001537,2025-01-09,S1,virtual,55.8,6.6,4.6,0.9,3
NOT081-001538,2025-01-09,S2,virtual,53.1,12.0,10.6,6.4,3
NOT081-001539,2025-01-09,S3,presencial,70.3,9.6,9.9,0.5,5
NOT081-001540,2025-01-10,S1,virtual,89.3,10.1,10.4,5.7,0
NOT081-001541,2025-01-10,S2,presencial,85.2,11.7,11.5,4.9,2
NOT081-001542,2025-01-10,S3,virtual,91.4,8.3,11.4,11.8,6
NOT081-001543,2025-01-10,S1,virtual,93.7,13.4,11.1,3.3,3
NOT081-001544,2025-01-10,S2,presencial,78.3,11.6,9.2,2.8,3
NOT081-001545,2025-01-11,S3,virtual,79.8,11.4,7.2,1.8,0
NOT081-001546,2025-01-11,S1,presencial,79.4,16.7,14.4,6.6,0
NOT081-001547,2025-01-11,S2,presencial,77.8,10.1,11.5,11.7,1
NOT081-001548,2025-01-11,S3,presencial,81.4,11.3,12.8,9.0,1
NOT081-001549,2025-01-12,S1,virtual,88.5,13.2,11.8,2.9,2
NOT081-001550,2025-01-12,S2,virtual,100,16.8,16.8,2.3,3
NOT081-001551,2025-01-12,S3,presencial,100,6.9,11.8,3.0,10
NOT081-001552,2025-01-12,S1,presencial,74.8,10.6,9.7,8.4,0
NOT081-001553,2025-01-13,S2, PRESENCIAL ,99.8,9.5,10.6,1.7,7
NOT081-001554,2025-01-13,S3,virtual,70.1,12.1,10.5,9.6,2
NOT081-001555,2025-01-13,S1,virtual,71.4,10.4,9.4,10.1,3
NOT081-001556,2025-01-13,S2,virtual,85.9,10.6,8.3,3.5,3
NOT081-001557,2024-02-30,S3,presencial,96.9,8.7,12.0,5.7,4
NOT081-001558,2025-01-14,S1,virtual,89.9,10.2,12.1,7.6,1
NOT081-001559,2025-01-14,S2,presencial,81.7,12.5,12.1,8.9,3
NOT081-001560,2025-01-14,S3,virtual,44.2,15.7,13.8,6.7,0
NOT081-001561,2025-01-15,S1,presencial,70.9,11.7,11.3,3.9,1
NOT081-001562,2025-01-15,S2,virtual,36.3,7.8,6.1,1.0,6
NOT081-001563,2025-01-15,S3,virtual,65.5,8.9,14.2,1.0,8
NOT081-001564,2025-01-15,S1,presencial,40.5,5.4,8.8,6.5,10
NOT081-001565,2025-01-16,S2,virtual,95.4,16.8,13.6,7.8,3
NOT081-001566,2025-01-16,S3,presencial,80.6,13.4,13.3,10.0,2
NOT081-001567,2025-01-16,S1,virtual,77.2,8.2,11.9,10.0,8
NOT081-001568,2025-01-16,S2,virtual,100,14.5,15.0,0.4,0
NOT081-001569,2025-01-17,S3,virtual,77.8,12.7,13.2,10.9,2
NOT081-001570,2025-01-17,S1,presencial,68.8,9.6,11.8,6.1,8
NOT081-001571,2025-01-17,S2,presencial,76.9,6.5,9.7,9.1,2
NOT081-001572,2025-01-17,S3,presencial,92.6,12.3,10.9,6.3,2
NOT081-001573,2025-01-18,S1,presencial,68.1,13.4,11.3,8.0,3
NOT081-001574,2025-01-18,S2,presencial,64.3,16.2,13.9,0.1,2
NOT081-001575,2025-01-18,S3,virtual,69.3,15.4,14.8,5.3,0
NOT081-001576,2025-01-18,S1,presencial,85.5,13.6,14.2,6.3,0
NOT081-001577,2025-01-19,S2,virtual,75.8,9.3,10.5,1.4,3
NOT081-001578,2025-01-19,S3,presencial,88.8,10.3,,3.6,1
NOT081-001579,2025-01-19,S1,presencial,84.7,11.2,15.2,7.7,3
NOT081-001580,2025-01-19,S2,virtual,84.0,6.4,6.4,2.2,5
NOT081-001581,2025-01-19,S3,virtual,70.2,8.3,12.4,11.8,8
NOT081-001582,2025-01-20,S1,presencial,83.6,16.2,16.1,8.8,1
NOT081-001583,2025-01-20,S2,virtual,88.6,12.7,12.5,1.1,2
NOT081-001584,2025-01-20,S3,virtual,87.4,11.0,12.4,10.3,0
NOT081-001585,2025-01-20,S1,presencial,84.2,14.2,14.5,9.7,2
NOT081-001586,2025-01-21,S2,presencial,63.1,9.6,15.0,9.7,2
NOT081-001587,2025-01-21,S3,virtual,76.7,13.3,10.9,7.5,2
NOT081-001588,2025-01-21,S1,virtual,90.9,14.8,16.0,8.5,0
NOT081-001589,2025-01-21,S2,presencial,100,10.9,10.0,9.9,0
NOT081-001590,2025-01-22,S3,virtual,69.4,10.9,10.1,6.3,1
NOT081-001591,2025-01-22,S1,virtual,88.7,13.7,15.9,5.8,3
NOT081-001592,2025-01-22,S2,presencial,86.8,11.3,11.7,1.5,3
NOT081-001593,2025-01-22,S3,presencial,74.5,7.6,4.8,6.1,5
NOT081-001594,2025-01-23,S1,presencial,74.1,13.0,8.9,2.7,2
NOT081-001595,2025-01-23,S2,virtual,83.6,11.1,12.4,5.4,2
NOT081-001596,2025-01-23,S3,presencial,100,7.2,9.1,4.7,2
NOT081-001597,2025-01-23,S1,virtual,44.7,9.8,8.1,4.1,3
NOT081-001598,2025-01-24,S2,presencial,88.5,11.4,13.3,10.9,0
NOT081-001599,2025-01-24,S3,presencial,79.6,13.6,15.3,5.0,3
NOT081-001600,2025-01-24,S1,virtual,91.1,8.8,9.2,8.7,4
NOT081-001601,2025-01-24,S2,virtual,79.8,9.0,9.7,10.2,7
NOT081-001602,2025-01-25,S3,virtual,68.9,16.0,11.7,1.2,1
NOT081-001603,2025-01-25,S1,virtual,72.5,12.5,12.4,11.4,3
NOT081-001604,2025-01-25,S2,presencial,65.9,12.3,10.5,11.1,2
NOT081-001605,2025-01-25,S3,presencial,100,5.9,8.3,11.2,6
NOT081-001606,2025-01-26,S1,presencial,60.7,8.7,11.2,4.6,10
NOT081-001607,2025-01-26,S2,presencial,92.2,13.6,14.4,0.4,0
NOT081-001608,2025-01-26,S3,virtual,96.5,16.4,14.2,1.2,0
NOT081-001609,2025-01-26,S1,virtual,100,15.3,13.0,2.8,2
NOT081-001610,2025-01-27,S2,presencial,75.8,13.8,11.0,4.3,3
NOT081-001611,2025-01-27,S3,virtual,63.1,15.3,15.1,1.4,3
NOT081-001612,2025-01-27,S1,presencial,75.2,9.2,9.3,4.3,8
NOT081-001613,2025-01-27,S2,presencial,50.6,10.3,11.4,11.8,1
NOT081-001614,2025-01-28,S3,presencial,84.2,7.9,15.1,10.2,5
NOT081-001615,2025-01-28,S1,virtual,87.4,11.0,12.1,10.8,2
NOT081-001616,2025-01-28,S2,virtual,73.2,9.5,15.1,11.0,2
NOT081-001617,2025-01-28,S3,virtual,81.7,17.6,15.3,4.4,0
NOT081-001618,2025-01-29,S1,virtual,75.6,13.7,12.9,11.4,2
NOT081-001619,2025-01-29,S2,virtual,100,13.6,14.2,0.4,2
NOT081-001620,2025-01-29,S3,presencial,100,14.5,9.5,1.5,0
NOT081-001621,2025-01-29,S1,virtual,48.0,6.9,9.6,4.3,9
NOT081-001622,2025-01-29,S2,presencial,56.6,10.0,10.9,7.0,3
NOT081-001623,2025-01-30,S3,presencial,75.5,10.9,11.2,2.1,2
NOT081-001624,2025-01-30,S1,presencial,100,12.5,13.1,1.7,0
NOT081-001625,2025-01-30,S2,virtual,84.5,13.9,15.7,7.8,3
NOT081-001626,2025-01-30,S3,virtual,100,11.4,15.6,8.3,2
NOT081-001627,2025-01-31,S1,virtual,35.6,5.7,9.2,3.0,7
NOT081-001628,2025-01-31,S2,presencial,100,12.1,14.8,10.7,1
NOT081-001629,2025-01-31,S3,virtual,85.6,7.4,12.6,5.4,9
NOT081-001630,2025-01-31,S1,presencial,86.0,0,6.0,6.2,5
NOT081-001631,2025-02-01,S2,virtual,85.1,10.8,7.5,0.9,2
NOT081-001632,2025-02-01,S3,presencial,97.1,8.5,9.9,4.4,5
NOT081-001633,2025-02-01,S1,virtual,100,9.6,11.9,6.3,3
NOT081-001634,2025-02-01,S2,virtual,95.9,11.4,12.7,8.7,1
NOT081-001635,2025-02-02,S3,presencial,77.1,7.6,5.0,0.8,7
NOT081-001636,2025-02-02,S1,virtual,100,13.6,12.9,0.9,3
NOT081-001637,2025-02-02,S2,presencial,90.1,13.7,11.1,6.2,1
NOT081-001638,2025-02-02,S3,presencial,65.3,18.4,16.8,5.9,3
NOT081-001639,2025-02-03,S1,virtual,98.1,7.2,10.4,6.2,4
NOT081-001640,2025-02-03,S2,presencial,87.1,7.1,9.1,9.5,3
NOT081-001641,2025-02-03,S3,virtual,100,13.0,12.9,4.0,3
NOT081-001642,2025-02-03,S1,virtual,70.7,14.3,15.9,10.3,3
NOT081-001643,2025-02-04,S2,virtual,82.4,12.2,13.2,6.2,0
NOT081-001644,2025-02-04,S3,presencial,100,10.8,14.1,9.2,2
NOT081-001645,2025-02-04,S1,virtual,65.6,16.8,16.1,9.0,3
NOT081-001646,2025-02-04,S2,presencial,74.6,12.9,13.7,6.9,2
NOT081-001647,2025-02-05,S3,presencial,83.2,12.1,12.2,4.0,3
NOT081-001648,2025-02-05,S1,presencial,99.5,10.9,11.2,1.4,3
NOT081-001649,2025-02-05,S2,presencial,67.5,14.7,13.6,3.5,1
NOT081-001650,2025-02-05,S3, PRESENCIAL ,74.0,12.1,11.9,7.4,0
NOT081-001651,2025-02-06,S1,virtual,100,11.1,11.1,8.2,1
NOT081-001652,2025-02-06,S2,virtual,100,14.2,15.1,8.2,1
NOT081-001653,2025-02-06,S3,presencial,44.2,9.4,10.5,5.9,8
NOT081-001654,2025-02-06,S1,presencial,69.9,14.7,12.9,1.5,1
NOT081-001655,2025-02-07,S2,virtual,40.7,10.4,11.5,10.4,0
NOT081-001656,2025-02-07,S3,presencial,96.2,14.8,15.7,0.4,3
NOT081-001657,2025-02-07,S1,virtual,51.1,10.4,6.4,3.0,1
NOT081-001658,2025-02-07,S2,presencial,79.9,11.6,8.8,11.8,0
NOT081-001659,2025-02-07,S3,presencial,55.9,10.1,10.2,3.7,2
NOT081-001660,2025-02-08,S1,virtual,97.8,10.5,10.6,4.5,2
NOT081-001661,2025-02-08,S2,presencial,87.0,12.0,,5.1,2
NOT081-001662,2025-02-08,S3,virtual,82.6,12.9,15.9,10.9,0
NOT081-001663,2025-02-08,S1,virtual,86.2,6.2,8.2,9.8,4
NOT081-001664,2025-02-09,S2,virtual,75.6,6.1,10.6,11.0,8
NOT081-001665,2025-02-09,S3,presencial,100,10.8,9.3,8.6,1
NOT081-001666,2025-02-09,S1,virtual,55.2,10.4,7.6,1.5,0
NOT081-001667,2025-02-09,S2,presencial,95.7,9.5,11.9,6.9,7
NOT081-001668,2025-02-10,S3,presencial,90.9,10.9,10.6,0.9,0
NOT081-001669,2025-02-10,S1,presencial,86.2,8.3,12.8,7.1,5
NOT081-001670,2025-02-10,S2,presencial,86.9,8.2,10.0,11.0,6
NOT081-001671,2025-02-10,S3,presencial,99.6,11.6,9.7,2.1,3
NOT081-001672,2025-02-11,S1,virtual,97.6,15.7,14.3,8.6,0
NOT081-001673,2025-02-11,S2,virtual,75.4,14.2,10.3,4.1,3
NOT081-001674,2025-02-11,S3,virtual,60.2,11.5,9.3,9.3,3
NOT081-001675,2025-02-11,S1,virtual,100,9.4,8.4,2.2,2
NOT081-001676,2025-02-12,S2,virtual,71.1,9.4,12.2,5.4,3
NOT081-001677,2025-02-12,S3,virtual,88.4,13.2,13.2,6.5,0
NOT081-001678,2025-02-12,S1,virtual,89.2,11.9,11.2,2.1,1
NOT081-001679,2025-02-12,S2,presencial,99.2,7.8,12.9,11.1,2
NOT081-001680,2025-02-13,S3,virtual,73.1,17.3,17.0,1.3,1
NOT081-001681,2025-02-13,S1,virtual,73.4,8.2,10.5,7.7,7
NOT081-001682,2025-02-13,S2,presencial,62.5,12.2,9.8,8.4,2
NOT081-001683,2025-02-13,S3,presencial,58.9,9.1,10.8,0.8,10
NOT081-001684,2025-02-14,S1,virtual,94.8,9.6,12.7,10.4,6
NOT081-001685,2025-02-14,S2,presencial,99.1,12.7,13.0,5.4,1
NOT081-001686,2025-02-14,S3,virtual,100,10.7,12.3,3.1,0
NOT081-001687,2025-02-14,S1,virtual,63.7,7.8,7.9,1.7,5
NOT081-001688,2025-02-15,S2,virtual,71.0,12.6,12.5,8.3,3
NOT081-001689,2025-02-15,S3,presencial,87.7,10.5,"8,8",2.6,0
NOT081-001690,2025-02-15,S1,presencial,74.1,12.0,13.9,8.9,0
NOT081-001691,2025-02-15,S2,virtual,98.0,16.4,13.1,4.4,0
NOT081-001692,2025-02-16,S3,presencial,90.6,11.8,8.7,6.1,0
NOT081-001693,2025-02-16,S1,virtual,88.5,10.4,9.6,3.4,3
NOT081-001694,2025-02-16,S2,virtual,70.8,13.4,15.1,9.1,0
NOT081-001695,2025-02-16,S3,presencial,81.8,10.6,11.3,2.3,1
NOT081-001696,2025-02-17,S1,virtual,84.7,10.0,7.8,5.2,2
NOT081-001697,2025-02-17,S2,presencial,78.9,8.4,13.4,10.8,8
NOT081-001698,2025-02-17,S3,presencial,98.5,9.8,8.0,0.5,5
NOT081-001699,2025-02-17,S1,presencial,92.0,16.3,15.3,6.2,0
NOT081-001700,2025-02-17,S2,virtual,100,8.0,12.2,5.4,4
NOT081-001701,2025-02-18,S3,presencial,72.5,8.3,11.5,8.0,6
NOT081-001702,2025-02-18,S1,presencial,100,7.7,10.2,10.0,9
NOT081-001703,2025-02-18,S2,presencial,68.3,10.6,13.1,11.7,2
NOT081-001704,2025-02-18,S3,virtual,94.6,10.7,6.9,2.8,2
NOT081-001705,2025-02-19,S1,virtual,74.1,13.0,13.8,10.6,3
NOT081-001706,2025-02-19,S2,presencial,87.0,8.6,12.3,5.4,10
NOT081-001707,2025-02-19,S3,virtual,49.4,9.2,10.4,12.0,6
NOT081-001708,2025-02-19,S1,presencial,79.0,12.8,7.6,3.2,1
NOT081-001709,2025-02-20,S2,presencial,69.8,11.7,9.5,0.8,3
NOT081-001710,2025-02-20,S3,presencial,61.5,15.0,12.9,2.4,3
NOT081-001711,2025-02-20,S1,presencial,91.6,12.9,12.7,3.2,0
NOT081-001712,2025-02-20,S2,presencial,89.9,9.2,10.7,3.7,7
NOT081-001713,2025-02-21,S3,presencial,99.0,12.6,13.6,5.9,1
NOT081-001714,2025-02-21,S1,virtual,69.7,7.2,7.2,3.3,8
NOT081-001715,2025-02-21,S2,presencial,73.6,17.2,18.6,9.8,0
NOT081-001716,2025-02-21,S3,presencial,60.3,10.1,6.9,1.5,1
NOT081-001717,2025-02-22,S1,virtual,76.7,13.6,14.1,7.0,2
NOT081-001718,2025-02-22,S2,virtual,94.5,12.0,15.9,8.5,0
NOT081-001719,2025-02-22,S3,presencial,67.0,13.0,11.3,4.9,3
NOT081-001720,2025-02-22,S1,presencial,100,14.4,14.0,7.8,2
NOT081-001721,2025-02-23,S2,presencial,99.8,14.0,19.3,5.4,3
NOT081-001722,2025-02-23,S3,virtual,88.9,9.7,11.4,5.5,8
NOT081-001723,2025-02-23,S1,presencial,67.5,14.8,13.5,3.2,3
NOT081-001724,2025-02-23,S2,presencial,51.9,12.1,10.8,5.9,0
NOT081-001725,2025-02-24,S3,presencial,77.2,6.8,9.3,4.5,2
NOT081-001726,2025-02-24,S1,presencial,72.7,13.0,8.6,7.9,1
NOT081-001727,2025-02-24,S2,presencial,66.0,11.9,10.5,8.4,1
NOT081-001728,2025-02-24,S3,virtual,100,11.1,13.6,11.2,3
NOT081-001729,2025-02-25,S1,virtual,85.8,9.6,12.0,4.0,9
NOT081-001730,2025-02-25,S2,virtual,53.5,17.6,15.7,3.8,2
NOT081-001731,2025-02-25,S3,virtual,74.7,13.6,13.8,2.4,0
NOT081-001732,2025-02-25,S1,presencial,58.3,8.9,10.4,8.8,4
NOT081-001733,2025-02-26,S2,presencial,89.2,13.7,9.2,3.7,3
NOT081-001734,2025-02-26,S3,virtual,77.9,8.0,8.0,1.5,4
NOT081-001735,2025-02-26,S1,presencial,61.6,15.6,14.6,1.8,0
NOT081-001736,2025-02-26,S2,virtual,57.1,12.2,12.6,3.8,2
NOT081-001737,2025-02-27,S3,presencial,77.6,12.5,9.4,4.3,0
NOT081-001738,2025-02-27,S1,virtual,79.2,14.8,14.7,8.0,0
NOT081-001739,2025-02-27,S2,presencial,96.2,5.6,9.7,6.3,7
NOT081-001740,2025-02-27,S3,virtual,88.5,11.7,12.7,9.7,3
NOT081-001741,2025-02-27,S1,virtual,67.1,15.1,16.3,3.9,3
NOT081-001742,2025-02-28,S2,presencial,92.4,15.5,15.3,5.2,1
NOT081-001743,2025-02-28,S3,virtual,86.6,6.6,10.6,2.5,9
NOT081-001744,2025-02-28,S1,presencial,59.4,7.9,,5.1,3
NOT081-001745,2025-02-28,S2,presencial,74.0,7.7,6.7,2.7,6
NOT081-001746,2025-03-01,S3,presencial,43.9,11.6,8.6,5.6,3
NOT081-001747,2025-03-01,S1, PRESENCIAL ,72.3,10.3,8.3,3.0,3
NOT081-001748,2025-03-01,S2,presencial,71.6,4.5,4.1,0.3,10
NOT081-001749,2025-03-01,S3,presencial,69.2,14.3,16.2,9.7,0
